,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index
,open,high,low,close,volume,num_trds,value
2022-08-22 15:10:00-04:00,601.11,601.58,601.11,601.58,0,4,0.0
2022-08-22 15:11:00-04:00,601.62,602.05,601.62,602.05,0,4,0.0
2022-08-22 15:12:00-04:00,601.87,601.87,601.71,601.77,0,4,0.0
2022-08-22 15:13:00-04:00,601.86,602.36,601.86,602.31,0,4,0.0
2022-08-22 15:14:00-04:00,602.29,602.6,602.29,602.6,0,4,0.0
2022-08-22 15:15:00-04:00,602.7,602.89,602.7,602.89,0,4,0.0
2022-08-22 15:16:00-04:00,602.69,602.69,602.21,602.21,0,4,0.0
2022-08-22 15:17:00-04:00,602.12,602.46,602.12,602.46,0,4,0.0
2022-08-22 15:18:00-04:00,602.44,602.44,602.36,602.39,0,4,0.0
2022-08-22 15:19:00-04:00,602.38,602.38,602.07,602.07,0,4,0.0
2022-08-22 15:20:00-04:00,602.22,602.24,602.02,602.02,0,4,0.0
2022-08-22 15:21:00-04:00,602.09,602.09,601.77,601.77,0,4,0.0
2022-08-22 15:22:00-04:00,601.98,602.06,601.89,602.06,0,4,0.0
2022-08-22 15:23:00-04:00,602.03,602.23,601.96,602.23,0,4,0.0
2022-08-22 15:24:00-04:00,602.14,602.41,602.14,602.41,0,4,0.0
2022-08-22 15:25:00-04:00,602.47,602.67,602.47,602.62,0,4,0.0
2022-08-22 15:26:00-04:00,602.42,602.42,602.01,602.01,0,4,0.0
2022-08-22 15:27:00-04:00,601.98,601.98,601.76,601.76,0,4,0.0
2022-08-22 15:28:00-04:00,601.65,601.82,601.65,601.78,0,4,0.0
2022-08-22 15:29:00-04:00,601.7,601.78,601.59,601.78,0,4,0.0
2022-08-22 15:30:00-04:00,601.8,602.08,601.8,602.04,0,4,0.0
2022-08-22 15:31:00-04:00,602.2,602.27,601.95,601.95,0,4,0.0
2022-08-22 15:32:00-04:00,601.99,602.13,601.95,601.95,0,4,0.0
2022-08-22 15:33:00-04:00,601.87,601.89,601.78,601.89,0,4,0.0
2022-08-22 15:34:00-04:00,601.95,601.96,601.93,601.94,0,4,0.0
2022-08-22 15:35:00-04:00,602.06,602.66,602.06,602.66,0,4,0.0
2022-08-22 15:36:00-04:00,602.64,602.64,602.54,602.62,0,4,0.0
2022-08-22 15:37:00-04:00,602.59,602.71,602.59,602.71,0,4,0.0
2022-08-22 15:38:00-04:00,602.73,602.73,602.18,602.18,0,4,0.0
2022-08-22 15:39:00-04:00,602.08,602.13,602.0,602.0,0,4,0.0
2022-08-22 15:40:00-04:00,601.67,601.71,601.46,601.46,0,4,0.0
2022-08-22 15:41:00-04:00,601.24,601.24,600.78,600.78,0,4,0.0
2022-08-22 15:42:00-04:00,600.79,600.79,600.45,600.49,0,4,0.0
2022-08-22 15:43:00-04:00,600.33,600.38,600.27,600.28,0,4,0.0
2022-08-22 15:44:00-04:00,600.27,600.3,600.16,600.16,0,4,0.0
2022-08-22 15:45:00-04:00,600.56,600.85,600.56,600.81,0,4,0.0
2022-08-22 15:46:00-04:00,600.95,601.12,600.92,601.11,0,4,0.0
2022-08-22 15:47:00-04:00,601.31,601.31,601.23,601.23,0,4,0.0
2022-08-22 15:48:00-04:00,601.18,601.33,601.18,601.25,0,4,0.0
2022-08-22 15:49:00-04:00,601.5,601.82,601.5,601.69,0,4,0.0
2022-08-22 15:50:00-04:00,601.84,602.38,601.84,602.38,0,4,0.0
2022-08-22 15:51:00-04:00,602.41,602.42,602.33,602.33,0,4,0.0
2022-08-22 15:52:00-04:00,602.43,602.6,602.26,602.26,0,4,0.0
2022-08-22 15:53:00-04:00,602.12,602.12,601.9,601.93,0,4,0.0
2022-08-22 15:54:00-04:00,602.12,602.19,602.0,602.19,0,4,0.0
2022-08-22 15:55:00-04:00,602.6,602.78,602.55,602.55,0,4,0.0
2022-08-22 15:56:00-04:00,602.51,602.56,602.21,602.21,0,4,0.0
2022-08-22 15:57:00-04:00,602.21,602.29,602.21,602.29,0,4,0.0
2022-08-22 15:58:00-04:00,602.16,602.29,602.14,602.29,0,4,0.0
2022-08-22 15:59:00-04:00,602.07,602.35,601.85,602.35,0,4,0.0
2022-08-23 09:31:00-04:00,613.68,614.96,613.68,614.96,0,4,0.0
2022-08-23 09:32:00-04:00,615.21,615.21,614.16,614.16,0,4,0.0
2022-08-23 09:33:00-04:00,614.21,616.13,614.21,616.13,0,4,0.0
2022-08-23 09:34:00-04:00,616.14,617.29,616.01,617.29,0,4,0.0
2022-08-23 09:35:00-04:00,617.94,618.97,617.79,618.97,0,4,0.0
2022-08-23 09:36:00-04:00,618.36,618.36,617.82,618.11,0,4,0.0
2022-08-23 09:37:00-04:00,619.08,619.71,619.08,619.71,0,4,0.0
2022-08-23 09:38:00-04:00,620.23,620.23,619.79,619.79,0,4,0.0
2022-08-23 09:39:00-04:00,619.15,620.32,619.15,620.13,0,4,0.0
2022-08-23 09:40:00-04:00,620.26,620.26,620.12,620.14,0,4,0.0
2022-08-23 09:41:00-04:00,620.81,620.81,619.2,619.34,0,4,0.0
2022-08-23 09:42:00-04:00,620.22,622.1,620.22,622.1,0,4,0.0
2022-08-23 09:43:00-04:00,622.21,622.21,620.97,620.97,0,4,0.0
2022-08-23 09:44:00-04:00,621.04,621.88,621.04,621.88,0,4,0.0
2022-08-23 09:45:00-04:00,622.09,622.9,622.09,622.46,0,4,0.0
2022-08-23 09:46:00-04:00,622.14,622.14,620.96,621.18,0,4,0.0
2022-08-23 09:47:00-04:00,622.41,622.41,621.68,622.25,0,4,0.0
2022-08-23 09:48:00-04:00,621.83,622.21,621.83,621.87,0,4,0.0
2022-08-23 09:49:00-04:00,621.82,622.09,621.74,622.09,0,4,0.0
2022-08-23 09:50:00-04:00,622.42,623.02,622.42,622.64,0,4,0.0
2022-08-23 09:51:00-04:00,622.59,622.59,622.15,622.42,0,4,0.0
2022-08-23 09:52:00-04:00,622.35,622.93,622.35,622.7,0,4,0.0
2022-08-23 09:53:00-04:00,623.38,623.38,622.95,622.97,0,4,0.0
2022-08-23 09:54:00-04:00,623.21,623.35,622.99,623.35,0,4,0.0
2022-08-23 09:55:00-04:00,623.0,623.0,622.72,622.72,0,4,0.0
2022-08-23 09:56:00-04:00,622.87,622.87,622.19,622.19,0,4,0.0
2022-08-23 09:57:00-04:00,621.9,622.29,621.9,622.29,0,4,0.0
2022-08-23 09:58:00-04:00,622.5,622.65,622.4,622.43,0,4,0.0
2022-08-23 09:59:00-04:00,622.41,623.3,622.41,623.22,0,4,0.0
2022-08-23 10:00:00-04:00,623.18,623.72,623.18,623.72,0,4,0.0
2022-08-23 10:01:00-04:00,623.89,624.21,623.89,624.13,0,4,0.0
2022-08-23 10:02:00-04:00,624.2,624.62,624.2,624.41,0,4,0.0
2022-08-23 10:03:00-04:00,624.43,624.43,623.09,623.09,0,4,0.0
2022-08-23 10:04:00-04:00,623.22,623.22,622.91,622.91,0,4,0.0
2022-08-23 10:05:00-04:00,623.31,623.86,623.31,623.58,0,4,0.0
2022-08-23 10:06:00-04:00,624.23,624.59,624.21,624.59,0,4,0.0
2022-08-23 10:07:00-04:00,624.74,625.31,624.74,625.31,0,4,0.0
2022-08-23 10:08:00-04:00,625.66,626.29,625.66,626.29,0,4,0.0
2022-08-23 10:09:00-04:00,626.33,626.42,626.11,626.34,0,4,0.0
2022-08-23 10:10:00-04:00,626.32,626.32,626.22,626.25,0,4,0.0
2022-08-23 10:11:00-04:00,626.28,626.34,625.37,625.37,0,4,0.0
2022-08-23 10:12:00-04:00,625.63,626.15,625.63,626.15,0,4,0.0
2022-08-23 10:13:00-04:00,626.38,626.38,626.24,626.24,0,4,0.0
2022-08-23 10:14:00-04:00,625.9,626.0,625.64,625.64,0,4,0.0
2022-08-23 10:15:00-04:00,625.46,625.58,625.09,625.32,0,4,0.0
2022-08-23 10:16:00-04:00,625.31,625.31,625.03,625.07,0,4,0.0
2022-08-23 10:17:00-04:00,624.97,625.21,624.97,625.21,0,4,0.0
2022-08-23 10:18:00-04:00,625.12,625.38,625.12,625.15,0,4,0.0
2022-08-23 10:19:00-04:00,625.24,625.24,624.82,624.93,0,4,0.0
2022-08-23 10:20:00-04:00,625.26,626.47,625.26,626.47,0,4,0.0
2022-08-23 10:21:00-04:00,626.51,626.51,625.72,625.72,0,4,0.0
2022-08-23 10:22:00-04:00,625.56,625.56,624.98,625.17,0,4,0.0
2022-08-23 10:23:00-04:00,625.32,625.32,625.0,625.02,0,4,0.0
2022-08-23 10:24:00-04:00,625.08,625.3,625.08,625.3,0,4,0.0
2022-08-23 10:25:00-04:00,625.27,625.34,624.73,624.73,0,4,0.0
2022-08-23 10:26:00-04:00,624.26,626.39,624.26,624.27,0,4,0.0
2022-08-23 10:27:00-04:00,624.33,624.43,624.05,624.43,0,4,0.0
2022-08-23 10:28:00-04:00,624.37,624.81,624.2,624.81,0,4,0.0
2022-08-23 10:29:00-04:00,624.85,624.85,623.78,623.78,0,4,0.0
2022-08-23 10:30:00-04:00,623.99,624.73,623.48,624.6,0,4,0.0
2022-08-23 10:31:00-04:00,624.97,625.44,624.97,625.44,0,4,0.0
2022-08-23 10:32:00-04:00,625.56,625.6,625.29,625.29,0,4,0.0
2022-08-23 10:33:00-04:00,625.05,625.64,625.05,625.64,0,4,0.0
2022-08-23 10:34:00-04:00,625.6,625.6,624.99,625.54,0,4,0.0
2022-08-23 10:35:00-04:00,625.92,625.92,625.06,625.1,0,4,0.0
2022-08-23 10:36:00-04:00,624.99,625.02,624.9,624.9,0,4,0.0
2022-08-23 10:37:00-04:00,624.65,625.07,624.65,625.07,0,4,0.0
2022-08-23 10:38:00-04:00,625.12,625.12,624.45,624.45,0,4,0.0
2022-08-23 10:39:00-04:00,624.57,624.57,623.9,623.92,0,4,0.0
2022-08-23 10:40:00-04:00,623.94,624.11,623.9,623.9,0,4,0.0
2022-08-23 10:41:00-04:00,623.74,625.26,623.74,625.26,0,4,0.0
2022-08-23 10:42:00-04:00,625.31,625.68,625.31,625.68,0,4,0.0
2022-08-23 10:43:00-04:00,625.65,625.65,625.22,625.45,0,4,0.0
2022-08-23 10:44:00-04:00,625.3,625.56,625.3,625.56,0,4,0.0
2022-08-23 10:45:00-04:00,625.41,625.52,625.4,625.4,0,4,0.0
2022-08-23 10:46:00-04:00,625.66,625.66,625.06,625.06,0,4,0.0
2022-08-23 10:47:00-04:00,625.4,625.73,625.4,625.44,0,4,0.0
2022-08-23 10:48:00-04:00,625.5,626.56,625.5,626.56,0,4,0.0
2022-08-23 10:49:00-04:00,626.8,627.57,626.8,627.57,0,4,0.0
2022-08-23 10:50:00-04:00,627.7,627.7,627.44,627.55,0,4,0.0
2022-08-23 10:51:00-04:00,627.78,628.17,627.78,628.06,0,4,0.0
2022-08-23 10:52:00-04:00,628.06,628.21,627.96,628.15,0,4,0.0
2022-08-23 10:53:00-04:00,628.02,628.02,627.58,627.71,0,4,0.0
2022-08-23 10:54:00-04:00,627.59,627.89,627.59,627.89,0,4,0.0
2022-08-23 10:55:00-04:00,627.87,627.93,627.84,627.93,0,4,0.0
2022-08-23 10:56:00-04:00,627.75,627.9,627.73,627.73,0,4,0.0
2022-08-23 10:57:00-04:00,627.72,628.13,627.72,628.13,0,4,0.0
2022-08-23 10:58:00-04:00,628.16,628.59,628.16,628.27,0,4,0.0
2022-08-23 10:59:00-04:00,628.44,628.44,628.26,628.36,0,4,0.0
2022-08-23 11:00:00-04:00,628.35,628.35,627.3,627.3,0,4,0.0
2022-08-23 11:01:00-04:00,626.51,626.51,625.56,625.56,0,4,0.0
2022-08-23 11:02:00-04:00,625.73,625.73,624.93,624.93,0,4,0.0
2022-08-23 11:03:00-04:00,624.7,625.46,624.7,625.46,0,4,0.0
2022-08-23 11:04:00-04:00,625.62,626.14,625.62,626.14,0,4,0.0
2022-08-23 11:05:00-04:00,626.13,626.34,625.28,625.28,0,4,0.0
2022-08-23 11:06:00-04:00,626.01,626.45,626.01,626.21,0,4,0.0
2022-08-23 11:07:00-04:00,626.22,626.39,626.22,626.39,0,4,0.0
2022-08-23 11:08:00-04:00,626.4,626.4,625.96,625.96,0,4,0.0
2022-08-23 11:09:00-04:00,626.22,626.22,626.1,626.14,0,4,0.0
2022-08-23 11:10:00-04:00,626.21,626.31,626.18,626.18,0,4,0.0
2022-08-23 11:11:00-04:00,626.27,626.52,626.19,626.52,0,4,0.0
2022-08-23 11:12:00-04:00,626.79,627.23,626.79,627.19,0,4,0.0
2022-08-23 11:13:00-04:00,627.1,627.14,626.97,626.97,0,4,0.0
2022-08-23 11:14:00-04:00,627.27,627.27,627.09,627.22,0,4,0.0
2022-08-23 11:15:00-04:00,626.66,627.38,626.66,627.38,0,4,0.0
2022-08-23 11:16:00-04:00,627.37,627.65,627.37,627.65,0,4,0.0
2022-08-23 11:17:00-04:00,627.86,627.86,627.57,627.57,0,4,0.0
2022-08-23 11:18:00-04:00,627.86,628.0,627.86,627.98,0,4,0.0
2022-08-23 11:19:00-04:00,627.96,627.96,627.58,627.58,0,4,0.0
2022-08-23 11:20:00-04:00,627.65,627.65,627.29,627.61,0,4,0.0
2022-08-23 11:21:00-04:00,627.88,628.26,627.86,628.26,0,4,0.0
2022-08-23 11:22:00-04:00,628.17,628.17,627.94,628.04,0,4,0.0
2022-08-23 11:23:00-04:00,628.21,628.21,628.07,628.11,0,4,0.0
2022-08-23 11:24:00-04:00,628.04,628.04,627.87,627.95,0,4,0.0
2022-08-23 11:25:00-04:00,627.84,628.03,627.84,628.03,0,4,0.0
2022-08-23 11:26:00-04:00,628.22,628.23,628.09,628.14,0,4,0.0
2022-08-23 11:27:00-04:00,627.83,628.15,627.83,628.15,0,4,0.0
2022-08-23 11:28:00-04:00,628.19,628.19,627.55,627.58,0,4,0.0
2022-08-23 11:29:00-04:00,626.84,626.84,626.08,626.08,0,4,0.0
2022-08-23 11:30:00-04:00,626.1,626.1,624.59,624.59,0,4,0.0
2022-08-23 11:31:00-04:00,624.22,624.22,623.84,623.85,0,4,0.0
2022-08-23 11:32:00-04:00,623.71,623.82,623.26,623.82,0,4,0.0
2022-08-23 11:33:00-04:00,623.58,624.25,623.45,624.25,0,4,0.0
2022-08-23 11:34:00-04:00,624.08,624.08,623.44,623.7,0,4,0.0
2022-08-23 11:35:00-04:00,624.2,624.95,624.2,624.95,0,4,0.0
2022-08-23 11:36:00-04:00,625.1,625.62,624.9,625.62,0,4,0.0
2022-08-23 11:37:00-04:00,625.66,625.66,625.26,625.38,0,4,0.0
2022-08-23 11:38:00-04:00,625.64,625.64,625.31,625.42,0,4,0.0
2022-08-23 11:39:00-04:00,625.5,625.5,625.06,625.32,0,4,0.0
2022-08-23 11:40:00-04:00,625.6,625.86,625.6,625.64,0,4,0.0
2022-08-23 11:41:00-04:00,625.2,625.28,625.03,625.03,0,4,0.0
2022-08-23 11:42:00-04:00,624.97,624.97,624.84,624.84,0,4,0.0
2022-08-23 11:43:00-04:00,624.86,624.86,624.62,624.86,0,4,0.0
2022-08-23 11:44:00-04:00,624.93,625.01,624.87,625.01,0,4,0.0
2022-08-23 11:45:00-04:00,625.06,625.51,625.06,625.18,0,4,0.0
2022-08-23 11:46:00-04:00,625.33,626.1,625.33,626.1,0,4,0.0
2022-08-23 11:47:00-04:00,626.08,626.08,625.89,625.97,0,4,0.0
2022-08-23 11:48:00-04:00,626.2,626.25,626.2,626.23,0,4,0.0
2022-08-23 11:49:00-04:00,626.33,626.39,626.16,626.36,0,4,0.0
2022-08-23 11:50:00-04:00,626.56,626.86,626.56,626.86,0,4,0.0
2022-08-23 11:51:00-04:00,626.91,626.91,626.41,626.41,0,4,0.0
2022-08-23 11:52:00-04:00,626.49,626.77,626.49,626.53,0,4,0.0
2022-08-23 11:53:00-04:00,626.33,626.46,626.3,626.32,0,4,0.0
2022-08-23 11:54:00-04:00,626.29,626.29,626.05,626.05,0,4,0.0
2022-08-23 11:55:00-04:00,625.69,625.69,625.25,625.39,0,4,0.0
2022-08-23 11:56:00-04:00,625.26,625.26,624.72,624.72,0,4,0.0
2022-08-23 11:57:00-04:00,624.78,624.78,624.69,624.69,0,4,0.0
2022-08-23 11:58:00-04:00,624.81,625.13,624.81,625.13,0,4,0.0
2022-08-23 11:59:00-04:00,625.2,625.45,625.2,625.4,0,4,0.0
2022-08-23 12:00:00-04:00,625.08,625.31,624.99,625.31,0,4,0.0
2022-08-23 12:01:00-04:00,625.25,625.31,625.18,625.18,0,4,0.0
2022-08-23 12:02:00-04:00,624.33,624.59,624.33,624.38,0,4,0.0
2022-08-23 12:03:00-04:00,624.48,624.61,623.87,623.87,0,4,0.0
2022-08-23 12:04:00-04:00,624.01,624.8,624.01,624.8,0,4,0.0
2022-08-23 12:05:00-04:00,624.41,624.5,623.81,623.81,0,4,0.0
2022-08-23 12:06:00-04:00,623.99,624.45,623.92,624.45,0,4,0.0
2022-08-23 12:07:00-04:00,624.5,624.5,624.12,624.12,0,4,0.0
2022-08-23 12:08:00-04:00,623.93,624.04,623.88,623.88,0,4,0.0
2022-08-23 12:09:00-04:00,623.72,623.81,623.71,623.81,0,4,0.0
2022-08-23 12:10:00-04:00,623.87,624.15,623.87,624.07,0,4,0.0
2022-08-23 12:11:00-04:00,624.1,624.1,623.61,623.61,0,4,0.0
2022-08-23 12:12:00-04:00,623.71,623.94,623.71,623.88,0,4,0.0
2022-08-23 12:13:00-04:00,624.11,624.37,624.11,624.37,0,4,0.0
2022-08-23 12:14:00-04:00,624.46,624.85,624.46,624.85,0,4,0.0
2022-08-23 12:15:00-04:00,624.84,625.1,624.78,624.87,0,4,0.0
2022-08-23 12:16:00-04:00,624.8,624.8,624.42,624.42,0,4,0.0
2022-08-23 12:17:00-04:00,624.25,624.31,624.16,624.19,0,4,0.0
2022-08-23 12:18:00-04:00,624.41,624.41,624.22,624.37,0,4,0.0
2022-08-23 12:19:00-04:00,624.42,624.66,624.42,624.66,0,4,0.0
2022-08-23 12:20:00-04:00,624.53,624.6,624.3,624.3,0,4,0.0
2022-08-23 12:21:00-04:00,624.25,624.25,623.82,623.82,0,4,0.0
2022-08-23 12:22:00-04:00,623.84,623.94,623.84,623.94,0,4,0.0
2022-08-23 12:23:00-04:00,624.29,624.31,624.29,624.29,0,4,0.0
2022-08-23 12:24:00-04:00,624.29,624.29,623.89,623.94,0,4,0.0
2022-08-23 12:25:00-04:00,624.01,624.01,623.86,623.86,0,4,0.0
2022-08-23 12:26:00-04:00,623.89,624.32,623.89,624.32,0,4,0.0
2022-08-23 12:27:00-04:00,624.22,624.22,624.03,624.03,0,4,0.0
2022-08-23 12:28:00-04:00,623.65,623.65,623.45,623.45,0,4,0.0
2022-08-23 12:29:00-04:00,623.19,623.39,623.19,623.34,0,4,0.0
2022-08-23 12:30:00-04:00,623.39,623.42,623.24,623.27,0,4,0.0
2022-08-23 12:31:00-04:00,623.13,623.3,623.09,623.09,0,4,0.0
2022-08-23 12:32:00-04:00,623.1,623.15,623.02,623.02,0,4,0.0
2022-08-23 12:33:00-04:00,623.2,623.34,623.14,623.34,0,4,0.0
2022-08-23 12:34:00-04:00,623.38,623.38,623.23,623.35,0,4,0.0
2022-08-23 12:35:00-04:00,623.46,623.52,623.26,623.39,0,4,0.0
2022-08-23 12:36:00-04:00,623.36,624.03,623.36,624.03,0,4,0.0
2022-08-23 12:37:00-04:00,624.04,624.53,624.04,624.53,0,4,0.0
2022-08-23 12:38:00-04:00,624.54,624.75,624.41,624.75,0,4,0.0
2022-08-23 12:39:00-04:00,624.58,624.67,624.5,624.5,0,4,0.0
2022-08-23 12:40:00-04:00,624.67,624.99,624.67,624.84,0,4,0.0
2022-08-23 12:41:00-04:00,625.06,625.39,625.06,625.39,0,4,0.0
2022-08-23 12:42:00-04:00,625.36,625.36,625.17,625.17,0,4,0.0
2022-08-23 12:43:00-04:00,625.01,625.07,624.96,625.07,0,4,0.0
2022-08-23 12:44:00-04:00,625.01,625.16,625.0,625.16,0,4,0.0
2022-08-23 12:45:00-04:00,625.17,625.34,625.17,625.34,0,4,0.0
2022-08-23 12:46:00-04:00,625.37,625.48,625.33,625.48,0,4,0.0
2022-08-23 12:47:00-04:00,625.32,625.8,625.32,625.62,0,4,0.0
2022-08-23 12:48:00-04:00,625.55,625.55,625.25,625.54,0,4,0.0
2022-08-23 12:49:00-04:00,625.53,625.56,625.46,625.46,0,4,0.0
2022-08-23 12:50:00-04:00,625.21,625.4,625.21,625.23,0,4,0.0
2022-08-23 12:51:00-04:00,625.36,625.71,625.36,625.7,0,4,0.0
2022-08-23 12:52:00-04:00,625.6,626.26,625.6,626.26,0,4,0.0
2022-08-23 12:53:00-04:00,626.22,626.22,625.89,626.01,0,4,0.0
2022-08-23 12:54:00-04:00,625.89,625.89,625.78,625.88,0,4,0.0
2022-08-23 12:55:00-04:00,625.62,626.04,625.62,626.04,0,4,0.0
2022-08-23 12:56:00-04:00,626.12,626.23,626.05,626.05,0,4,0.0
2022-08-23 12:57:00-04:00,626.0,626.03,625.82,625.82,0,4,0.0
2022-08-23 12:58:00-04:00,625.95,626.19,625.95,626.19,0,4,0.0
2022-08-23 12:59:00-04:00,626.43,626.43,626.34,626.34,0,4,0.0
2022-08-23 13:00:00-04:00,626.26,626.26,626.04,626.14,0,4,0.0
2022-08-23 13:01:00-04:00,626.18,626.32,626.03,626.03,0,4,0.0
2022-08-23 13:02:00-04:00,625.62,625.78,625.62,625.75,0,4,0.0
2022-08-23 13:03:00-04:00,625.96,625.99,625.87,625.87,0,4,0.0
2022-08-23 13:04:00-04:00,625.7,625.77,625.65,625.77,0,4,0.0
2022-08-23 13:05:00-04:00,625.58,625.58,625.36,625.5,0,4,0.0
2022-08-23 13:06:00-04:00,625.49,625.49,624.83,624.83,0,4,0.0
2022-08-23 13:07:00-04:00,624.81,625.02,624.8,625.02,0,4,0.0
2022-08-23 13:08:00-04:00,625.04,625.04,624.39,624.39,0,4,0.0
2022-08-23 13:09:00-04:00,624.38,624.5,624.26,624.5,0,4,0.0
2022-08-23 13:10:00-04:00,624.78,624.96,624.78,624.96,0,4,0.0
2022-08-23 13:11:00-04:00,625.03,625.03,624.58,624.58,0,4,0.0
2022-08-23 13:12:00-04:00,624.57,624.57,624.37,624.37,0,4,0.0
2022-08-23 13:13:00-04:00,624.55,624.9,624.55,624.9,0,4,0.0
2022-08-23 13:14:00-04:00,624.93,625.17,624.93,625.05,0,4,0.0
2022-08-23 13:15:00-04:00,624.44,624.44,624.16,624.16,0,4,0.0
2022-08-23 13:16:00-04:00,624.31,624.38,624.04,624.04,0,4,0.0
2022-08-23 13:17:00-04:00,623.9,623.93,623.5,623.5,0,4,0.0
2022-08-23 13:18:00-04:00,623.53,623.72,623.32,623.72,0,4,0.0
2022-08-23 13:19:00-04:00,623.65,623.65,623.39,623.44,0,4,0.0
2022-08-23 13:20:00-04:00,623.4,623.77,623.4,623.63,0,4,0.0
2022-08-23 13:21:00-04:00,623.59,623.59,622.33,622.33,0,4,0.0
2022-08-23 13:22:00-04:00,622.75,622.87,622.75,622.87,0,4,0.0
2022-08-23 13:23:00-04:00,622.89,622.89,622.41,622.41,0,4,0.0
2022-08-23 13:24:00-04:00,622.58,622.58,622.37,622.42,0,4,0.0
2022-08-23 13:25:00-04:00,622.74,623.06,622.74,623.04,0,4,0.0
2022-08-23 13:26:00-04:00,623.12,623.28,623.12,623.25,0,4,0.0
2022-08-23 13:27:00-04:00,623.18,623.18,622.69,622.71,0,4,0.0
2022-08-23 13:28:00-04:00,622.61,622.79,622.61,622.61,0,4,0.0
2022-08-23 13:29:00-04:00,622.81,623.43,622.81,623.43,0,4,0.0
2022-08-23 13:30:00-04:00,623.46,623.46,623.2,623.41,0,4,0.0
2022-08-23 13:31:00-04:00,623.96,624.13,623.96,624.13,0,4,0.0
2022-08-23 13:32:00-04:00,623.86,624.0,623.77,624.0,0,4,0.0
2022-08-23 13:33:00-04:00,623.97,623.97,623.73,623.9,0,4,0.0
2022-08-23 13:34:00-04:00,624.22,624.22,624.1,624.19,0,4,0.0
2022-08-23 13:35:00-04:00,624.26,624.7,624.26,624.7,0,4,0.0
2022-08-23 13:36:00-04:00,624.71,624.82,624.49,624.49,0,4,0.0
2022-08-23 13:37:00-04:00,624.33,624.33,624.03,624.12,0,4,0.0
2022-08-23 13:38:00-04:00,624.15,624.3,624.15,624.29,0,4,0.0
2022-08-23 13:39:00-04:00,624.17,624.17,623.82,623.87,0,4,0.0
2022-08-23 13:40:00-04:00,623.73,624.09,623.73,624.05,0,4,0.0
2022-08-23 13:41:00-04:00,624.03,624.03,623.83,623.83,0,4,0.0
2022-08-23 13:42:00-04:00,623.56,623.71,623.56,623.63,0,4,0.0
2022-08-23 13:43:00-04:00,623.63,623.68,623.62,623.64,0,4,0.0
2022-08-23 13:44:00-04:00,623.48,623.48,623.13,623.19,0,4,0.0
2022-08-23 13:45:00-04:00,623.16,623.16,622.83,622.83,0,4,0.0
2022-08-23 13:46:00-04:00,622.92,622.96,622.85,622.89,0,4,0.0
2022-08-23 13:47:00-04:00,622.74,622.74,622.42,622.42,0,4,0.0
2022-08-23 13:48:00-04:00,622.35,622.35,622.06,622.06,0,4,0.0
2022-08-23 13:49:00-04:00,622.05,622.05,621.9,621.9,0,4,0.0
2022-08-23 13:50:00-04:00,621.8,621.92,621.8,621.84,0,4,0.0
2022-08-23 13:51:00-04:00,621.94,621.94,621.72,621.72,0,4,0.0
2022-08-23 13:52:00-04:00,621.68,621.84,621.62,621.62,0,4,0.0
2022-08-23 13:53:00-04:00,621.32,621.4,621.32,621.32,0,4,0.0
2022-08-23 13:54:00-04:00,621.57,621.9,621.57,621.9,0,4,0.0
2022-08-23 13:55:00-04:00,621.88,621.88,621.65,621.87,0,4,0.0
2022-08-23 13:56:00-04:00,622.02,622.25,622.02,622.25,0,4,0.0
2022-08-23 13:57:00-04:00,622.39,622.39,622.32,622.32,0,4,0.0
2022-08-23 13:58:00-04:00,622.4,622.43,622.32,622.43,0,4,0.0
2022-08-23 13:59:00-04:00,622.46,622.46,622.19,622.19,0,4,0.0
2022-08-23 14:00:00-04:00,622.1,622.1,621.98,621.98,0,4,0.0
2022-08-23 14:01:00-04:00,621.87,622.41,621.87,622.41,0,4,0.0
2022-08-23 14:02:00-04:00,621.74,621.81,621.68,621.81,0,4,0.0
2022-08-23 14:03:00-04:00,622.01,622.19,622.0,622.16,0,4,0.0
2022-08-23 14:04:00-04:00,622.28,622.28,621.75,621.75,0,4,0.0
2022-08-23 14:05:00-04:00,621.57,621.89,621.57,621.81,0,4,0.0
2022-08-23 14:06:00-04:00,621.93,621.96,621.72,621.96,0,4,0.0
2022-08-23 14:07:00-04:00,622.11,622.11,621.79,621.79,0,4,0.0
2022-08-23 14:08:00-04:00,621.81,621.84,621.75,621.75,0,4,0.0
2022-08-23 14:09:00-04:00,621.76,621.76,621.22,621.22,0,4,0.0
2022-08-23 14:10:00-04:00,621.19,621.19,621.0,621.0,0,4,0.0
2022-08-23 14:11:00-04:00,620.93,621.25,620.93,621.22,0,4,0.0
2022-08-23 14:12:00-04:00,621.13,621.39,621.13,621.27,0,4,0.0
2022-08-23 14:13:00-04:00,621.16,621.16,620.86,620.95,0,4,0.0
2022-08-23 14:14:00-04:00,620.81,621.01,620.81,621.01,0,4,0.0
2022-08-23 14:15:00-04:00,621.26,621.43,621.26,621.3,0,4,0.0
2022-08-23 14:16:00-04:00,621.15,621.33,621.14,621.14,0,4,0.0
2022-08-23 14:17:00-04:00,620.95,620.95,620.76,620.85,0,4,0.0
2022-08-23 14:18:00-04:00,620.93,621.26,620.93,621.26,0,4,0.0
2022-08-23 14:19:00-04:00,621.44,621.51,621.44,621.44,0,4,0.0
