,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index
,open,high,low,close,volume,num_trds,value
2022-09-09 16:49:00-04:00,188.14,188.14,188.14,188.14,0,4,0.0
2022-09-09 16:50:00-04:00,188.14,188.14,188.14,188.14,0,4,0.0
2022-09-09 16:51:00-04:00,188.14,188.14,188.14,188.14,0,4,0.0
2022-09-09 16:52:00-04:00,188.14,188.14,188.14,188.14,0,4,0.0
2022-09-09 16:53:00-04:00,188.14,188.14,188.14,188.14,0,4,0.0
2022-09-09 16:54:00-04:00,188.14,188.14,188.14,188.14,0,4,0.0
2022-09-09 16:55:00-04:00,188.14,188.14,188.14,188.14,0,4,0.0
2022-09-09 16:56:00-04:00,188.14,188.14,188.14,188.14,0,4,0.0
2022-09-09 16:57:00-04:00,188.14,188.14,188.14,188.14,0,4,0.0
2022-09-09 16:58:00-04:00,188.14,188.14,188.14,188.14,0,4,0.0
2022-09-09 16:59:00-04:00,188.14,188.14,188.14,188.14,0,4,0.0
2022-09-12 09:30:00-04:00,187.89,188.94,187.89,188.94,0,5,0.0
2022-09-12 09:31:00-04:00,188.87,189.03,188.87,189.03,0,4,0.0
2022-09-12 09:32:00-04:00,189.01,189.18,189.01,189.18,0,4,0.0
2022-09-12 09:33:00-04:00,189.22,189.37,189.22,189.27,0,4,0.0
2022-09-12 09:34:00-04:00,189.33,189.33,189.21,189.21,0,4,0.0
2022-09-12 09:35:00-04:00,188.95,189.03,188.95,188.97,0,4,0.0
2022-09-12 09:36:00-04:00,189.05,189.05,188.95,188.99,0,4,0.0
2022-09-12 09:37:00-04:00,188.95,188.95,188.73,188.73,0,4,0.0
2022-09-12 09:38:00-04:00,188.8,188.97,188.8,188.97,0,4,0.0
2022-09-12 09:39:00-04:00,189.09,189.1,189.03,189.04,0,4,0.0
2022-09-12 09:40:00-04:00,189.15,189.22,189.15,189.22,0,4,0.0
2022-09-12 09:41:00-04:00,189.26,189.32,189.26,189.3,0,4,0.0
2022-09-12 09:42:00-04:00,189.26,189.3,189.26,189.3,0,4,0.0
2022-09-12 09:43:00-04:00,189.36,189.36,189.26,189.26,0,4,0.0
2022-09-12 09:44:00-04:00,189.24,189.24,189.19,189.19,0,4,0.0
2022-09-12 09:45:00-04:00,189.23,189.36,189.23,189.29,0,4,0.0
2022-09-12 09:46:00-04:00,189.24,189.29,189.22,189.29,0,4,0.0
2022-09-12 09:47:00-04:00,189.29,189.45,189.29,189.45,0,4,0.0
2022-09-12 09:48:00-04:00,189.46,189.46,189.22,189.22,0,4,0.0
2022-09-12 09:49:00-04:00,189.18,189.29,189.18,189.29,0,4,0.0
2022-09-12 09:50:00-04:00,189.26,189.33,189.26,189.32,0,4,0.0
2022-09-12 09:51:00-04:00,189.3,189.35,189.3,189.35,0,4,0.0
2022-09-12 09:52:00-04:00,189.31,189.52,189.31,189.52,0,4,0.0
2022-09-12 09:53:00-04:00,189.52,189.57,189.49,189.57,0,4,0.0
2022-09-12 09:54:00-04:00,189.59,189.61,189.58,189.61,0,4,0.0
2022-09-12 09:55:00-04:00,189.62,189.73,189.62,189.73,0,4,0.0
2022-09-12 09:56:00-04:00,189.73,189.88,189.73,189.88,0,4,0.0
2022-09-12 09:57:00-04:00,189.94,189.97,189.88,189.88,0,4,0.0
2022-09-12 09:58:00-04:00,189.91,189.92,189.89,189.91,0,4,0.0
2022-09-12 09:59:00-04:00,189.87,189.94,189.87,189.94,0,4,0.0
2022-09-12 10:00:00-04:00,189.91,189.94,189.88,189.94,0,4,0.0
2022-09-12 10:01:00-04:00,189.79,189.79,189.7,189.76,0,4,0.0
2022-09-12 10:02:00-04:00,189.79,189.79,189.6,189.6,0,4,0.0
2022-09-12 10:03:00-04:00,189.64,189.64,189.5,189.54,0,4,0.0
2022-09-12 10:04:00-04:00,189.53,189.53,189.48,189.52,0,4,0.0
2022-09-12 10:05:00-04:00,189.52,189.54,189.52,189.54,0,4,0.0
2022-09-12 10:06:00-04:00,189.57,189.71,189.57,189.71,0,4,0.0
2022-09-12 10:07:00-04:00,189.66,189.67,189.62,189.63,0,4,0.0
2022-09-12 10:08:00-04:00,189.68,189.74,189.68,189.7,0,4,0.0
2022-09-12 10:09:00-04:00,189.75,189.76,189.65,189.69,0,4,0.0
2022-09-12 10:10:00-04:00,189.62,189.7,189.58,189.6,0,4,0.0
2022-09-12 10:11:00-04:00,189.61,189.68,189.61,189.64,0,4,0.0
2022-09-12 10:12:00-04:00,189.58,189.6,189.51,189.51,0,4,0.0
2022-09-12 10:13:00-04:00,189.5,189.52,189.45,189.49,0,4,0.0
2022-09-12 10:14:00-04:00,189.42,189.48,189.42,189.48,0,4,0.0
2022-09-12 10:15:00-04:00,189.57,189.63,189.57,189.61,0,4,0.0
2022-09-12 10:16:00-04:00,189.61,189.65,189.61,189.61,0,4,0.0
2022-09-12 10:17:00-04:00,189.62,189.74,189.62,189.74,0,4,0.0
2022-09-12 10:18:00-04:00,189.73,189.79,189.73,189.77,0,4,0.0
2022-09-12 10:19:00-04:00,189.78,189.83,189.78,189.79,0,4,0.0
2022-09-12 10:20:00-04:00,189.78,189.85,189.78,189.79,0,4,0.0
2022-09-12 10:21:00-04:00,189.84,189.84,189.57,189.57,0,4,0.0
2022-09-12 10:22:00-04:00,189.53,189.53,189.52,189.52,0,4,0.0
2022-09-12 10:23:00-04:00,189.54,189.57,189.5,189.57,0,4,0.0
2022-09-12 10:24:00-04:00,189.58,189.66,189.58,189.66,0,4,0.0
2022-09-12 10:25:00-04:00,189.73,189.8,189.73,189.8,0,4,0.0
2022-09-12 10:26:00-04:00,189.75,189.75,189.62,189.62,0,4,0.0
2022-09-12 10:27:00-04:00,189.62,189.62,189.51,189.51,0,4,0.0
2022-09-12 10:28:00-04:00,189.46,189.52,189.46,189.52,0,4,0.0
2022-09-12 10:29:00-04:00,189.45,189.5,189.43,189.43,0,4,0.0
2022-09-12 10:30:00-04:00,189.45,189.46,189.33,189.33,0,4,0.0
2022-09-12 10:31:00-04:00,189.33,189.45,189.33,189.45,0,4,0.0
2022-09-12 10:32:00-04:00,189.5,189.58,189.5,189.58,0,4,0.0
2022-09-12 10:33:00-04:00,189.51,189.51,189.32,189.32,0,4,0.0
2022-09-12 10:34:00-04:00,189.34,189.41,189.34,189.35,0,4,0.0
2022-09-12 10:35:00-04:00,189.29,189.35,189.29,189.31,0,4,0.0
2022-09-12 10:36:00-04:00,189.22,189.25,189.21,189.23,0,4,0.0
2022-09-12 10:37:00-04:00,189.43,189.47,189.41,189.47,0,4,0.0
2022-09-12 10:38:00-04:00,189.44,189.44,189.23,189.23,0,4,0.0
2022-09-12 10:39:00-04:00,189.31,189.34,189.3,189.34,0,4,0.0
2022-09-12 10:40:00-04:00,189.31,189.31,189.16,189.16,0,4,0.0
2022-09-12 10:41:00-04:00,189.16,189.16,189.0,189.01,0,4,0.0
2022-09-12 10:42:00-04:00,189.01,189.04,188.99,189.01,0,4,0.0
2022-09-12 10:43:00-04:00,189.08,189.14,189.08,189.11,0,4,0.0
2022-09-12 10:44:00-04:00,189.05,189.08,189.05,189.08,0,4,0.0
2022-09-12 10:45:00-04:00,189.12,189.13,189.08,189.08,0,4,0.0
2022-09-12 10:46:00-04:00,189.09,189.09,188.96,188.96,0,4,0.0
2022-09-12 10:47:00-04:00,188.91,188.97,188.91,188.96,0,4,0.0
2022-09-12 10:48:00-04:00,188.98,189.05,188.98,189.01,0,4,0.0
2022-09-12 10:49:00-04:00,189.03,189.03,189.02,189.02,0,4,0.0
2022-09-12 10:50:00-04:00,188.99,189.0,188.96,188.98,0,4,0.0
2022-09-12 10:51:00-04:00,188.96,188.96,188.85,188.85,0,4,0.0
2022-09-12 10:52:00-04:00,188.86,188.99,188.86,188.96,0,4,0.0
2022-09-12 10:53:00-04:00,188.93,188.93,188.77,188.8,0,4,0.0
2022-09-12 10:54:00-04:00,188.78,188.78,188.76,188.78,0,4,0.0
2022-09-12 10:55:00-04:00,188.74,188.83,188.74,188.81,0,4,0.0
2022-09-12 10:56:00-04:00,188.84,188.89,188.84,188.89,0,4,0.0
2022-09-12 10:57:00-04:00,188.79,188.82,188.79,188.79,0,4,0.0
2022-09-12 10:58:00-04:00,188.69,188.73,188.59,188.59,0,4,0.0
2022-09-12 10:59:00-04:00,188.51,188.51,188.39,188.47,0,4,0.0
2022-09-12 11:00:00-04:00,188.32,188.38,188.32,188.35,0,4,0.0
2022-09-12 11:01:00-04:00,188.33,188.36,188.11,188.11,0,4,0.0
2022-09-12 11:02:00-04:00,188.1,188.1,188.0,188.0,0,4,0.0
2022-09-12 11:03:00-04:00,188.0,188.0,187.93,187.93,0,4,0.0
2022-09-12 11:04:00-04:00,188.05,188.05,188.01,188.03,0,4,0.0
2022-09-12 11:05:00-04:00,188.06,188.1,188.06,188.06,0,4,0.0
2022-09-12 11:06:00-04:00,188.06,188.06,188.03,188.03,0,4,0.0
2022-09-12 11:07:00-04:00,187.99,188.12,187.99,188.12,0,4,0.0
2022-09-12 11:08:00-04:00,188.05,188.06,188.01,188.04,0,4,0.0
2022-09-12 11:09:00-04:00,188.02,188.04,187.94,187.94,0,4,0.0
2022-09-12 11:10:00-04:00,187.97,188.05,187.97,188.04,0,4,0.0
2022-09-12 11:11:00-04:00,188.04,188.04,187.93,187.99,0,4,0.0
2022-09-12 11:12:00-04:00,188.05,188.05,188.01,188.01,0,4,0.0
2022-09-12 11:13:00-04:00,187.97,188.02,187.97,188.02,0,4,0.0
2022-09-12 11:14:00-04:00,188.05,188.17,188.05,188.17,0,4,0.0
2022-09-12 11:15:00-04:00,188.18,188.21,188.14,188.14,0,4,0.0
2022-09-12 11:16:00-04:00,188.14,188.2,188.14,188.2,0,4,0.0
2022-09-12 11:17:00-04:00,188.24,188.24,188.18,188.19,0,4,0.0
2022-09-12 11:18:00-04:00,188.19,188.3,188.19,188.3,0,4,0.0
2022-09-12 11:19:00-04:00,188.3,188.4,188.3,188.36,0,4,0.0
2022-09-12 11:20:00-04:00,188.37,188.39,188.33,188.39,0,4,0.0
2022-09-12 11:21:00-04:00,188.42,188.49,188.41,188.48,0,4,0.0
2022-09-12 11:22:00-04:00,188.47,188.48,188.42,188.48,0,4,0.0
2022-09-12 11:23:00-04:00,188.48,188.55,188.48,188.55,0,4,0.0
2022-09-12 11:24:00-04:00,188.6,188.63,188.6,188.63,0,4,0.0
2022-09-12 11:25:00-04:00,188.63,188.7,188.63,188.7,0,4,0.0
2022-09-12 11:26:00-04:00,188.71,188.73,188.71,188.71,0,4,0.0
2022-09-12 11:27:00-04:00,188.68,188.73,188.68,188.72,0,4,0.0
2022-09-12 11:28:00-04:00,188.72,188.76,188.72,188.76,0,4,0.0
2022-09-12 11:29:00-04:00,188.79,188.84,188.79,188.84,0,4,0.0
2022-09-12 11:30:00-04:00,188.82,188.93,188.82,188.93,0,4,0.0
2022-09-12 11:31:00-04:00,188.86,188.91,188.78,188.78,0,4,0.0
2022-09-12 11:32:00-04:00,188.77,188.84,188.77,188.84,0,4,0.0
2022-09-12 11:33:00-04:00,188.82,188.89,188.82,188.89,0,4,0.0
2022-09-12 11:34:00-04:00,188.85,188.85,188.82,188.83,0,4,0.0
2022-09-12 11:35:00-04:00,188.79,188.79,188.67,188.68,0,4,0.0
2022-09-12 11:36:00-04:00,188.62,188.62,188.57,188.58,0,4,0.0
2022-09-12 11:37:00-04:00,188.58,188.58,188.49,188.49,0,4,0.0
2022-09-12 11:38:00-04:00,188.46,188.46,188.28,188.31,0,4,0.0
2022-09-12 11:39:00-04:00,188.39,188.44,188.38,188.44,0,4,0.0
2022-09-12 11:40:00-04:00,188.56,188.62,188.56,188.62,0,4,0.0
2022-09-12 11:41:00-04:00,188.56,188.65,188.55,188.65,0,4,0.0
2022-09-12 11:42:00-04:00,188.58,188.58,188.5,188.5,0,4,0.0
2022-09-12 11:43:00-04:00,188.52,188.52,188.49,188.5,0,4,0.0
2022-09-12 11:44:00-04:00,188.47,188.56,188.47,188.56,0,4,0.0
2022-09-12 11:45:00-04:00,188.58,188.61,188.58,188.61,0,4,0.0
2022-09-12 11:46:00-04:00,188.67,188.67,188.49,188.49,0,4,0.0
2022-09-12 11:47:00-04:00,188.49,188.51,188.48,188.48,0,4,0.0
2022-09-12 11:48:00-04:00,188.42,188.45,188.38,188.41,0,4,0.0
2022-09-12 11:49:00-04:00,188.37,188.46,188.37,188.46,0,4,0.0
2022-09-12 11:50:00-04:00,188.46,188.5,188.45,188.45,0,4,0.0
2022-09-12 11:51:00-04:00,188.42,188.42,188.32,188.37,0,4,0.0
2022-09-12 11:52:00-04:00,188.38,188.42,188.38,188.39,0,4,0.0
2022-09-12 11:53:00-04:00,188.34,188.37,188.32,188.32,0,4,0.0
2022-09-12 11:54:00-04:00,188.18,188.2,188.17,188.2,0,4,0.0
2022-09-12 11:55:00-04:00,188.16,188.17,188.08,188.08,0,4,0.0
2022-09-12 11:56:00-04:00,187.89,187.89,187.71,187.73,0,4,0.0
2022-09-12 11:57:00-04:00,187.82,187.96,187.82,187.96,0,4,0.0
2022-09-12 11:58:00-04:00,187.96,188.02,187.96,187.98,0,4,0.0
2022-09-12 11:59:00-04:00,187.97,188.0,187.91,187.91,0,4,0.0
2022-09-12 12:00:00-04:00,187.95,187.95,187.84,187.88,0,4,0.0
2022-09-12 12:01:00-04:00,187.91,187.91,187.86,187.89,0,4,0.0
2022-09-12 12:02:00-04:00,187.92,187.92,187.84,187.84,0,4,0.0
2022-09-12 12:03:00-04:00,187.77,187.78,187.77,187.78,0,4,0.0
2022-09-12 12:04:00-04:00,187.73,187.73,187.7,187.73,0,4,0.0
2022-09-12 12:05:00-04:00,187.8,187.8,187.78,187.8,0,4,0.0
2022-09-12 12:06:00-04:00,187.73,187.82,187.73,187.82,0,4,0.0
2022-09-12 12:07:00-04:00,187.87,187.94,187.87,187.94,0,4,0.0
2022-09-12 12:08:00-04:00,187.96,187.96,187.82,187.82,0,4,0.0
2022-09-12 12:09:00-04:00,187.76,187.76,187.58,187.58,0,4,0.0
2022-09-12 12:10:00-04:00,187.6,187.6,187.47,187.53,0,4,0.0
2022-09-12 12:11:00-04:00,187.54,187.8,187.54,187.8,0,4,0.0
2022-09-12 12:12:00-04:00,187.78,187.85,187.78,187.8,0,4,0.0
2022-09-12 12:13:00-04:00,187.81,187.81,187.78,187.78,0,4,0.0
2022-09-12 12:14:00-04:00,187.83,187.84,187.81,187.84,0,4,0.0
2022-09-12 12:15:00-04:00,187.87,187.87,187.67,187.67,0,4,0.0
2022-09-12 12:16:00-04:00,187.73,187.86,187.73,187.86,0,4,0.0
2022-09-12 12:17:00-04:00,187.85,187.85,187.83,187.84,0,4,0.0
2022-09-12 12:18:00-04:00,187.9,187.9,187.81,187.81,0,4,0.0
2022-09-12 12:19:00-04:00,187.76,187.77,187.73,187.73,0,4,0.0
2022-09-12 12:20:00-04:00,187.69,187.81,187.69,187.81,0,4,0.0
2022-09-12 12:21:00-04:00,187.76,187.84,187.76,187.84,0,4,0.0
2022-09-12 12:22:00-04:00,187.87,187.97,187.87,187.97,0,4,0.0
2022-09-12 12:23:00-04:00,187.99,188.03,187.99,188.01,0,4,0.0
2022-09-12 12:24:00-04:00,188.05,188.05,187.99,187.99,0,4,0.0
2022-09-12 12:25:00-04:00,187.98,187.98,187.88,187.89,0,4,0.0
2022-09-12 12:26:00-04:00,187.91,187.94,187.9,187.94,0,4,0.0
2022-09-12 12:27:00-04:00,187.97,188.01,187.97,187.99,0,4,0.0
2022-09-12 12:28:00-04:00,188.0,188.06,188.0,188.05,0,4,0.0
2022-09-12 12:29:00-04:00,188.11,188.11,188.06,188.1,0,4,0.0
2022-09-12 12:30:00-04:00,188.08,188.08,188.05,188.08,0,4,0.0
2022-09-12 12:31:00-04:00,188.1,188.16,188.1,188.16,0,4,0.0
2022-09-12 12:32:00-04:00,188.18,188.21,188.17,188.21,0,4,0.0
2022-09-12 12:33:00-04:00,188.22,188.24,188.19,188.19,0,4,0.0
2022-09-12 12:34:00-04:00,188.19,188.19,188.15,188.17,0,4,0.0
2022-09-12 12:35:00-04:00,188.16,188.19,187.98,187.98,0,4,0.0
2022-09-12 12:36:00-04:00,188.03,188.1,188.03,188.06,0,4,0.0
2022-09-12 12:37:00-04:00,188.05,188.22,188.05,188.22,0,4,0.0
2022-09-12 12:38:00-04:00,188.23,188.23,188.21,188.22,0,4,0.0
2022-09-12 12:39:00-04:00,188.25,188.25,188.24,188.25,0,4,0.0
2022-09-12 12:40:00-04:00,188.26,188.27,188.25,188.27,0,4,0.0
2022-09-12 12:41:00-04:00,188.31,188.35,188.29,188.35,0,4,0.0
2022-09-12 12:42:00-04:00,188.33,188.33,188.31,188.33,0,4,0.0
2022-09-12 12:43:00-04:00,188.37,188.39,188.37,188.38,0,4,0.0
2022-09-12 12:44:00-04:00,188.37,188.41,188.37,188.41,0,4,0.0
2022-09-12 12:45:00-04:00,188.34,188.35,188.27,188.27,0,4,0.0
2022-09-12 12:46:00-04:00,188.26,188.26,188.22,188.24,0,4,0.0
2022-09-12 12:47:00-04:00,188.23,188.35,188.23,188.27,0,4,0.0
2022-09-12 12:48:00-04:00,188.27,188.28,188.19,188.25,0,4,0.0
2022-09-12 12:49:00-04:00,188.25,188.3,188.25,188.27,0,4,0.0
2022-09-12 12:50:00-04:00,188.29,188.36,188.29,188.36,0,4,0.0
2022-09-12 12:51:00-04:00,188.36,188.43,188.36,188.43,0,4,0.0
2022-09-12 12:52:00-04:00,188.4,188.42,188.4,188.42,0,4,0.0
2022-09-12 12:53:00-04:00,188.44,188.46,188.44,188.46,0,4,0.0
2022-09-12 12:54:00-04:00,188.45,188.46,188.45,188.46,0,4,0.0
2022-09-12 12:55:00-04:00,188.48,188.53,188.48,188.53,0,4,0.0
2022-09-12 12:56:00-04:00,188.53,188.54,188.53,188.53,0,4,0.0
2022-09-12 12:57:00-04:00,188.49,188.49,188.46,188.46,0,4,0.0
2022-09-12 12:58:00-04:00,188.47,188.47,188.45,188.45,0,4,0.0
2022-09-12 12:59:00-04:00,188.45,188.48,188.45,188.48,0,4,0.0
2022-09-12 13:00:00-04:00,188.47,188.48,188.42,188.42,0,4,0.0
2022-09-12 13:01:00-04:00,188.35,188.35,188.1,188.1,0,4,0.0
2022-09-12 13:02:00-04:00,188.21,188.24,188.21,188.21,0,4,0.0
2022-09-12 13:03:00-04:00,188.17,188.31,188.17,188.3,0,4,0.0
2022-09-12 13:04:00-04:00,188.31,188.33,188.31,188.33,0,4,0.0
2022-09-12 13:05:00-04:00,188.36,188.37,188.31,188.37,0,4,0.0
2022-09-12 13:06:00-04:00,188.4,188.48,188.4,188.48,0,4,0.0
2022-09-12 13:07:00-04:00,188.54,188.6,188.54,188.6,0,4,0.0
2022-09-12 13:08:00-04:00,188.6,188.68,188.6,188.67,0,4,0.0
2022-09-12 13:09:00-04:00,188.66,188.69,188.66,188.67,0,4,0.0
2022-09-12 13:10:00-04:00,188.66,188.66,188.66,188.66,0,4,0.0
2022-09-12 13:11:00-04:00,188.68,188.72,188.68,188.69,0,4,0.0
2022-09-12 13:12:00-04:00,188.73,188.77,188.71,188.77,0,4,0.0
2022-09-12 13:13:00-04:00,188.74,188.75,188.74,188.74,0,4,0.0
2022-09-12 13:14:00-04:00,188.73,188.75,188.73,188.75,0,4,0.0
2022-09-12 13:15:00-04:00,188.78,188.79,188.76,188.79,0,4,0.0
2022-09-12 13:16:00-04:00,188.72,188.75,188.71,188.71,0,4,0.0
2022-09-12 13:17:00-04:00,188.71,188.73,188.7,188.73,0,4,0.0
2022-09-12 13:18:00-04:00,188.75,188.79,188.75,188.79,0,4,0.0
2022-09-12 13:19:00-04:00,188.78,188.78,188.73,188.73,0,4,0.0
2022-09-12 13:20:00-04:00,188.77,188.77,188.69,188.69,0,4,0.0
2022-09-12 13:21:00-04:00,188.67,188.67,188.64,188.64,0,4,0.0
2022-09-12 13:22:00-04:00,188.66,188.73,188.66,188.73,0,4,0.0
2022-09-12 13:23:00-04:00,188.76,188.76,188.74,188.74,0,4,0.0
2022-09-12 13:24:00-04:00,188.77,188.77,188.68,188.69,0,4,0.0
2022-09-12 13:25:00-04:00,188.7,188.71,188.68,188.68,0,4,0.0
2022-09-12 13:26:00-04:00,188.6,188.64,188.6,188.63,0,4,0.0
2022-09-12 13:27:00-04:00,188.7,188.77,188.7,188.77,0,4,0.0
2022-09-12 13:28:00-04:00,188.81,188.84,188.77,188.84,0,4,0.0
2022-09-12 13:29:00-04:00,188.84,188.88,188.84,188.87,0,4,0.0
2022-09-12 13:30:00-04:00,188.91,188.91,188.87,188.87,0,4,0.0
2022-09-12 13:31:00-04:00,188.88,188.88,188.78,188.78,0,4,0.0
2022-09-12 13:32:00-04:00,188.79,188.79,188.75,188.75,0,4,0.0
2022-09-12 13:33:00-04:00,188.77,188.82,188.77,188.82,0,4,0.0
2022-09-12 13:34:00-04:00,188.85,188.88,188.85,188.88,0,4,0.0
2022-09-12 13:35:00-04:00,188.88,188.88,188.84,188.84,0,4,0.0
2022-09-12 13:36:00-04:00,188.83,188.83,188.76,188.76,0,4,0.0
2022-09-12 13:37:00-04:00,188.75,188.75,188.71,188.74,0,4,0.0
2022-09-12 13:38:00-04:00,188.74,188.75,188.71,188.75,0,4,0.0
2022-09-12 13:39:00-04:00,188.76,188.78,188.71,188.71,0,4,0.0
2022-09-12 13:40:00-04:00,188.71,188.71,188.7,188.7,0,4,0.0
2022-09-12 13:41:00-04:00,188.69,188.7,188.67,188.7,0,4,0.0
2022-09-12 13:42:00-04:00,188.64,188.67,188.64,188.67,0,4,0.0
2022-09-12 13:43:00-04:00,188.64,188.64,188.63,188.63,0,4,0.0
2022-09-12 13:44:00-04:00,188.62,188.62,188.53,188.54,0,4,0.0
2022-09-12 13:45:00-04:00,188.53,188.53,188.51,188.53,0,4,0.0
2022-09-12 13:46:00-04:00,188.54,188.61,188.54,188.61,0,4,0.0
2022-09-12 13:47:00-04:00,188.65,188.67,188.62,188.67,0,4,0.0
2022-09-12 13:48:00-04:00,188.65,188.65,188.63,188.63,0,4,0.0
2022-09-12 13:49:00-04:00,188.62,188.64,188.62,188.64,0,4,0.0
2022-09-12 13:50:00-04:00,188.63,188.68,188.63,188.68,0,4,0.0
2022-09-12 13:51:00-04:00,188.69,188.74,188.69,188.74,0,4,0.0
2022-09-12 13:52:00-04:00,188.76,188.76,188.71,188.71,0,4,0.0
2022-09-12 13:53:00-04:00,188.73,188.79,188.73,188.79,0,4,0.0
2022-09-12 13:54:00-04:00,188.8,188.84,188.8,188.84,0,4,0.0
2022-09-12 13:55:00-04:00,188.81,188.81,188.81,188.81,0,4,0.0
2022-09-12 13:56:00-04:00,188.8,188.84,188.8,188.84,0,4,0.0
2022-09-12 13:57:00-04:00,188.84,188.84,188.82,188.82,0,4,0.0
2022-09-12 13:58:00-04:00,188.81,188.85,188.81,188.84,0,4,0.0
2022-09-12 13:59:00-04:00,188.81,188.81,188.79,188.79,0,4,0.0
2022-09-12 14:00:00-04:00,188.79,188.79,188.74,188.74,0,4,0.0
2022-09-12 14:01:00-04:00,188.71,188.71,188.64,188.64,0,4,0.0
2022-09-12 14:02:00-04:00,188.65,188.66,188.64,188.64,0,4,0.0
2022-09-12 14:03:00-04:00,188.6,188.63,188.6,188.6,0,4,0.0
2022-09-12 14:04:00-04:00,188.57,188.59,188.57,188.59,0,4,0.0
2022-09-12 14:05:00-04:00,188.57,188.61,188.57,188.6,0,4,0.0
2022-09-12 14:06:00-04:00,188.57,188.57,188.53,188.55,0,4,0.0
2022-09-12 14:07:00-04:00,188.57,188.58,188.55,188.58,0,4,0.0
2022-09-12 14:08:00-04:00,188.57,188.59,188.56,188.59,0,4,0.0
2022-09-12 14:09:00-04:00,188.61,188.61,188.54,188.54,0,4,0.0
2022-09-12 14:10:00-04:00,188.53,188.53,188.51,188.53,0,4,0.0
2022-09-12 14:11:00-04:00,188.54,188.55,188.53,188.55,0,4,0.0
2022-09-12 14:12:00-04:00,188.6,188.65,188.6,188.65,0,4,0.0
2022-09-12 14:13:00-04:00,188.65,188.66,188.63,188.63,0,4,0.0
2022-09-12 14:14:00-04:00,188.64,188.68,188.64,188.68,0,4,0.0
2022-09-12 14:15:00-04:00,188.66,188.73,188.66,188.73,0,4,0.0
2022-09-12 14:16:00-04:00,188.74,188.75,188.7,188.7,0,4,0.0
2022-09-12 14:17:00-04:00,188.66,188.67,188.36,188.36,0,4,0.0
2022-09-12 14:18:00-04:00,188.34,188.34,188.3,188.33,0,4,0.0
2022-09-12 14:19:00-04:00,188.32,188.38,188.32,188.38,0,4,0.0
2022-09-12 14:20:00-04:00,188.43,188.53,188.43,188.53,0,4,0.0
2022-09-12 14:21:00-04:00,188.51,188.51,188.44,188.44,0,4,0.0
2022-09-12 14:22:00-04:00,188.43,188.43,188.29,188.29,0,4,0.0
2022-09-12 14:23:00-04:00,188.23,188.27,188.23,188.27,0,4,0.0
2022-09-12 14:24:00-04:00,188.44,188.44,188.39,188.39,0,4,0.0
2022-09-12 14:25:00-04:00,188.37,188.43,188.28,188.28,0,4,0.0
2022-09-12 14:26:00-04:00,188.21,188.23,188.21,188.23,0,4,0.0
2022-09-12 14:27:00-04:00,188.26,188.26,188.2,188.22,0,4,0.0
2022-09-12 14:28:00-04:00,188.19,188.19,188.14,188.14,0,4,0.0
2022-09-12 14:29:00-04:00,188.13,188.14,188.1,188.1,0,4,0.0
2022-09-12 14:30:00-04:00,188.1,188.2,188.1,188.2,0,4,0.0
2022-09-12 14:31:00-04:00,188.19,188.21,188.17,188.18,0,4,0.0
2022-09-12 14:32:00-04:00,188.18,188.18,188.08,188.13,0,4,0.0
2022-09-12 14:33:00-04:00,188.11,188.12,188.09,188.09,0,4,0.0
2022-09-12 14:34:00-04:00,188.05,188.12,188.05,188.12,0,4,0.0
2022-09-12 14:35:00-04:00,188.22,188.22,188.14,188.14,0,4,0.0
2022-09-12 14:36:00-04:00,188.14,188.22,188.14,188.22,0,4,0.0
2022-09-12 14:37:00-04:00,188.21,188.31,188.21,188.31,0,4,0.0
2022-09-12 14:38:00-04:00,188.32,188.38,188.32,188.36,0,4,0.0
2022-09-12 14:39:00-04:00,188.33,188.37,188.33,188.35,0,4,0.0
2022-09-12 14:40:00-04:00,188.34,188.38,188.31,188.31,0,4,0.0
2022-09-12 14:41:00-04:00,188.38,188.42,188.38,188.4,0,4,0.0
2022-09-12 14:42:00-04:00,188.39,188.42,188.37,188.42,0,4,0.0
2022-09-12 14:43:00-04:00,188.38,188.42,188.38,188.42,0,4,0.0
2022-09-12 14:44:00-04:00,188.42,188.45,188.4,188.45,0,4,0.0
2022-09-12 14:45:00-04:00,188.43,188.45,188.42,188.45,0,4,0.0
2022-09-12 14:46:00-04:00,188.45,188.55,188.45,188.55,0,4,0.0
2022-09-12 14:47:00-04:00,188.55,188.55,188.52,188.52,0,4,0.0
2022-09-12 14:48:00-04:00,188.52,188.56,188.52,188.56,0,4,0.0
2022-09-12 14:49:00-04:00,188.54,188.55,188.54,188.55,0,4,0.0
2022-09-12 14:50:00-04:00,188.54,188.56,188.53,188.55,0,4,0.0
2022-09-12 14:51:00-04:00,188.54,188.56,188.53,188.56,0,4,0.0
2022-09-12 14:52:00-04:00,188.57,188.57,188.56,188.56,0,4,0.0
2022-09-12 14:53:00-04:00,188.54,188.54,188.5,188.51,0,4,0.0
2022-09-12 14:54:00-04:00,188.52,188.53,188.5,188.5,0,4,0.0
2022-09-12 14:55:00-04:00,188.48,188.52,188.47,188.52,0,4,0.0
2022-09-12 14:56:00-04:00,188.55,188.55,188.46,188.46,0,4,0.0
2022-09-12 14:57:00-04:00,188.48,188.48,188.45,188.45,0,4,0.0
