,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index
,open,high,low,close,volume,num_trds,value
2022-12-12 13:27:00-05:00,2302.31,2302.86,2302.31,2302.86,0,4,0.0
2022-12-12 13:28:00-05:00,2302.69,2303.11,2302.49,2302.82,0,4,0.0
2022-12-12 13:29:00-05:00,2302.9,2303.23,2302.9,2303.23,0,4,0.0
2022-12-12 13:30:00-05:00,2304.07,2304.37,2303.94,2304.26,0,4,0.0
2022-12-12 13:31:00-05:00,2304.26,2304.26,2303.31,2303.31,0,4,0.0
2022-12-12 13:32:00-05:00,2303.68,2305.78,2303.68,2305.78,0,4,0.0
2022-12-12 13:33:00-05:00,2305.59,2305.59,2305.03,2305.03,0,4,0.0
2022-12-12 13:34:00-05:00,2305.03,2305.72,2305.03,2305.21,0,4,0.0
2022-12-12 13:35:00-05:00,2305.4,2305.4,2304.82,2305.02,0,4,0.0
2022-12-12 13:36:00-05:00,2304.87,2304.87,2303.85,2303.85,0,4,0.0
2022-12-12 13:37:00-05:00,2303.51,2303.6,2303.39,2303.58,0,4,0.0
2022-12-12 13:38:00-05:00,2303.55,2303.85,2303.55,2303.85,0,4,0.0
2022-12-12 13:39:00-05:00,2304.49,2304.49,2304.1,2304.1,0,4,0.0
2022-12-12 13:40:00-05:00,2304.58,2304.8,2304.19,2304.8,0,4,0.0
2022-12-12 13:41:00-05:00,2304.7,2304.97,2304.55,2304.97,0,4,0.0
2022-12-12 13:42:00-05:00,2304.81,2305.01,2304.81,2304.83,0,4,0.0
2022-12-12 13:43:00-05:00,2305.01,2305.01,2304.95,2304.95,0,4,0.0
2022-12-12 13:44:00-05:00,2305.2,2305.2,2305.11,2305.12,0,4,0.0
2022-12-12 13:45:00-05:00,2304.86,2305.12,2304.71,2305.12,0,4,0.0
2022-12-12 13:46:00-05:00,2305.26,2306.15,2305.04,2306.15,0,4,0.0
2022-12-12 13:47:00-05:00,2306.41,2306.71,2306.36,2306.36,0,4,0.0
2022-12-12 13:48:00-05:00,2306.28,2306.81,2306.28,2306.79,0,4,0.0
2022-12-12 13:49:00-05:00,2306.72,2307.55,2306.72,2307.55,0,4,0.0
2022-12-12 13:50:00-05:00,2307.61,2308.32,2307.61,2308.32,0,4,0.0
2022-12-12 13:51:00-05:00,2308.07,2308.34,2307.9,2307.9,0,4,0.0
2022-12-12 13:52:00-05:00,2307.57,2308.65,2307.57,2308.37,0,4,0.0
2022-12-12 13:53:00-05:00,2308.49,2308.56,2307.9,2307.98,0,4,0.0
2022-12-12 13:54:00-05:00,2307.95,2307.95,2307.12,2307.12,0,4,0.0
2022-12-12 13:55:00-05:00,2306.34,2306.9,2306.34,2306.76,0,4,0.0
2022-12-12 13:56:00-05:00,2306.49,2306.76,2306.49,2306.76,0,4,0.0
2022-12-12 13:57:00-05:00,2306.36,2306.56,2306.36,2306.49,0,4,0.0
2022-12-12 13:58:00-05:00,2306.55,2306.55,2306.32,2306.48,0,4,0.0
2022-12-12 13:59:00-05:00,2306.41,2306.41,2306.27,2306.37,0,4,0.0
2022-12-12 14:00:00-05:00,2306.76,2306.76,2306.42,2306.64,0,4,0.0
2022-12-12 14:01:00-05:00,2306.39,2306.39,2305.86,2305.86,0,4,0.0
2022-12-12 14:02:00-05:00,2305.12,2305.65,2304.98,2304.98,0,4,0.0
2022-12-12 14:03:00-05:00,2304.72,2304.72,2304.3,2304.3,0,4,0.0
2022-12-12 14:04:00-05:00,2304.88,2305.06,2304.84,2304.98,0,4,0.0
2022-12-12 14:05:00-05:00,2305.27,2305.44,2305.09,2305.44,0,4,0.0
2022-12-12 14:06:00-05:00,2305.53,2305.53,2305.32,2305.4,0,4,0.0
2022-12-12 14:07:00-05:00,2305.41,2305.41,2304.65,2304.65,0,4,0.0
2022-12-12 14:08:00-05:00,2304.72,2304.72,2303.94,2303.94,0,4,0.0
2022-12-12 14:09:00-05:00,2303.98,2304.49,2303.96,2304.49,0,4,0.0
2022-12-12 14:10:00-05:00,2304.54,2304.6,2304.42,2304.42,0,4,0.0
2022-12-12 14:11:00-05:00,2304.11,2304.11,2303.19,2303.19,0,4,0.0
2022-12-12 14:12:00-05:00,2302.99,2303.69,2302.99,2303.69,0,4,0.0
2022-12-12 14:13:00-05:00,2303.99,2304.6,2303.99,2304.6,0,4,0.0
2022-12-12 14:14:00-05:00,2304.52,2305.42,2304.52,2305.39,0,4,0.0
2022-12-12 14:15:00-05:00,2305.52,2305.52,2305.18,2305.18,0,4,0.0
2022-12-12 14:16:00-05:00,2305.31,2305.31,2304.84,2304.84,0,4,0.0
2022-12-12 14:17:00-05:00,2304.64,2305.23,2304.64,2305.15,0,4,0.0
2022-12-12 14:18:00-05:00,2305.13,2305.13,2304.39,2304.39,0,4,0.0
2022-12-12 14:19:00-05:00,2304.5,2304.51,2304.37,2304.37,0,4,0.0
2022-12-12 14:20:00-05:00,2304.44,2304.44,2303.95,2303.95,0,4,0.0
2022-12-12 14:21:00-05:00,2303.49,2303.92,2303.49,2303.85,0,4,0.0
2022-12-12 14:22:00-05:00,2303.82,2303.82,2303.62,2303.69,0,4,0.0
2022-12-12 14:23:00-05:00,2304.17,2304.52,2304.17,2304.29,0,4,0.0
2022-12-12 14:24:00-05:00,2304.41,2304.55,2304.36,2304.36,0,4,0.0
2022-12-12 14:25:00-05:00,2304.31,2304.33,2303.83,2304.33,0,4,0.0
2022-12-12 14:26:00-05:00,2305.13,2306.19,2305.13,2306.19,0,4,0.0
2022-12-12 14:27:00-05:00,2306.34,2306.34,2305.85,2305.85,0,4,0.0
2022-12-12 14:28:00-05:00,2306.02,2306.02,2305.63,2305.87,0,4,0.0
2022-12-12 14:29:00-05:00,2305.84,2305.99,2305.61,2305.61,0,4,0.0
2022-12-12 14:30:00-05:00,2305.3,2305.3,2304.25,2304.25,0,4,0.0
2022-12-12 14:31:00-05:00,2304.21,2304.21,2303.88,2303.88,0,4,0.0
2022-12-12 14:32:00-05:00,2303.71,2303.85,2303.69,2303.69,0,4,0.0
2022-12-12 14:33:00-05:00,2303.94,2304.12,2303.94,2304.12,0,4,0.0
2022-12-12 14:34:00-05:00,2304.01,2304.78,2304.01,2304.78,0,4,0.0
2022-12-12 14:35:00-05:00,2304.92,2305.03,2304.72,2304.72,0,4,0.0
2022-12-12 14:36:00-05:00,2304.89,2304.89,2304.69,2304.78,0,4,0.0
2022-12-12 14:37:00-05:00,2305.18,2306.65,2305.18,2306.65,0,4,0.0
2022-12-12 14:38:00-05:00,2306.35,2306.85,2306.35,2306.85,0,4,0.0
2022-12-12 14:39:00-05:00,2306.56,2306.7,2306.35,2306.7,0,4,0.0
2022-12-12 14:40:00-05:00,2307.35,2307.79,2307.35,2307.79,0,4,0.0
2022-12-12 14:41:00-05:00,2307.74,2307.86,2307.74,2307.81,0,4,0.0
2022-12-12 14:42:00-05:00,2308.24,2309.49,2308.24,2309.49,0,4,0.0
2022-12-12 14:43:00-05:00,2309.34,2309.48,2309.2,2309.2,0,4,0.0
2022-12-12 14:44:00-05:00,2308.94,2309.45,2308.94,2309.45,0,4,0.0
2022-12-12 14:45:00-05:00,2309.57,2311.29,2309.57,2311.29,0,4,0.0
2022-12-12 14:46:00-05:00,2310.76,2311.29,2310.76,2311.29,0,4,0.0
2022-12-12 14:47:00-05:00,2310.97,2311.16,2310.6,2310.6,0,4,0.0
2022-12-12 14:48:00-05:00,2310.42,2310.82,2310.35,2310.55,0,4,0.0
2022-12-12 14:49:00-05:00,2310.93,2310.93,2310.46,2310.6,0,4,0.0
2022-12-12 14:50:00-05:00,2310.67,2311.75,2310.67,2311.75,0,4,0.0
2022-12-12 14:51:00-05:00,2311.71,2312.22,2311.71,2312.02,0,4,0.0
2022-12-12 14:52:00-05:00,2311.96,2312.19,2311.79,2312.19,0,4,0.0
2022-12-12 14:53:00-05:00,2312.06,2312.89,2311.89,2312.89,0,4,0.0
2022-12-12 14:54:00-05:00,2313.06,2314.68,2313.06,2314.64,0,4,0.0
2022-12-12 14:55:00-05:00,2315.11,2316.49,2315.11,2316.49,0,4,0.0
2022-12-12 14:56:00-05:00,2316.96,2316.96,2316.61,2316.88,0,4,0.0
2022-12-12 14:57:00-05:00,2316.95,2317.16,2316.92,2316.92,0,4,0.0
2022-12-12 14:58:00-05:00,2317.33,2317.33,2316.41,2316.41,0,4,0.0
2022-12-12 14:59:00-05:00,2316.55,2316.93,2316.19,2316.93,0,4,0.0
2022-12-12 15:00:00-05:00,2316.91,2317.75,2316.91,2317.25,0,4,0.0
2022-12-12 15:01:00-05:00,2316.75,2317.01,2316.38,2316.38,0,4,0.0
2022-12-12 15:02:00-05:00,2316.9,2317.19,2316.84,2317.19,0,4,0.0
2022-12-12 15:03:00-05:00,2317.04,2317.12,2316.79,2317.12,0,4,0.0
2022-12-12 15:04:00-05:00,2317.34,2317.41,2317.27,2317.27,0,4,0.0
2022-12-12 15:05:00-05:00,2317.57,2317.94,2317.57,2317.75,0,4,0.0
2022-12-12 15:06:00-05:00,2317.86,2319.25,2317.86,2319.25,0,4,0.0
2022-12-12 15:07:00-05:00,2319.24,2319.24,2318.97,2318.97,0,4,0.0
2022-12-12 15:08:00-05:00,2318.93,2320.79,2318.93,2320.79,0,4,0.0
2022-12-12 15:09:00-05:00,2320.78,2320.78,2320.34,2320.38,0,4,0.0
2022-12-12 15:10:00-05:00,2320.21,2322.4,2320.21,2322.4,0,4,0.0
2022-12-12 15:11:00-05:00,2322.22,2322.22,2321.76,2321.76,0,4,0.0
2022-12-12 15:12:00-05:00,2321.18,2321.25,2321.11,2321.11,0,4,0.0
2022-12-12 15:13:00-05:00,2320.35,2320.35,2318.76,2318.76,0,4,0.0
2022-12-12 15:14:00-05:00,2319.0,2319.0,2317.68,2318.08,0,4,0.0
2022-12-12 15:15:00-05:00,2317.99,2318.48,2317.86,2317.86,0,4,0.0
2022-12-12 15:16:00-05:00,2318.96,2319.47,2318.96,2319.08,0,4,0.0
2022-12-12 15:17:00-05:00,2319.5,2319.74,2319.24,2319.24,0,4,0.0
2022-12-12 15:18:00-05:00,2319.49,2320.32,2319.49,2320.32,0,4,0.0
2022-12-12 15:19:00-05:00,2319.75,2319.75,2319.15,2319.66,0,4,0.0
2022-12-12 15:20:00-05:00,2319.83,2320.01,2319.72,2320.01,0,4,0.0
2022-12-12 15:21:00-05:00,2319.84,2320.0,2319.07,2319.76,0,4,0.0
2022-12-12 15:22:00-05:00,2320.56,2322.0,2320.56,2321.52,0,4,0.0
2022-12-12 15:23:00-05:00,2322.72,2323.64,2322.34,2323.64,0,4,0.0
2022-12-12 15:24:00-05:00,2324.14,2324.89,2323.76,2324.89,0,4,0.0
2022-12-12 15:25:00-05:00,2323.97,2324.07,2323.79,2323.79,0,4,0.0
2022-12-12 15:26:00-05:00,2324.41,2325.19,2324.41,2325.11,0,4,0.0
2022-12-12 15:27:00-05:00,2324.41,2324.41,2323.56,2323.56,0,4,0.0
2022-12-12 15:28:00-05:00,2323.67,2324.03,2323.54,2324.03,0,4,0.0
2022-12-12 15:29:00-05:00,2324.35,2324.35,2323.82,2323.82,0,4,0.0
2022-12-12 15:30:00-05:00,2323.93,2324.19,2323.35,2323.35,0,4,0.0
2022-12-12 15:31:00-05:00,2323.51,2324.14,2323.51,2323.98,0,4,0.0
2022-12-12 15:32:00-05:00,2323.99,2324.56,2323.99,2324.35,0,4,0.0
2022-12-12 15:33:00-05:00,2324.5,2325.28,2324.3,2324.62,0,4,0.0
2022-12-12 15:34:00-05:00,2324.7,2325.01,2324.51,2325.01,0,4,0.0
2022-12-12 15:35:00-05:00,2323.95,2324.05,2323.68,2323.88,0,4,0.0
2022-12-12 15:36:00-05:00,2323.66,2324.48,2323.61,2324.48,0,4,0.0
2022-12-12 15:37:00-05:00,2324.68,2325.11,2324.68,2325.11,0,4,0.0
2022-12-12 15:38:00-05:00,2325.39,2325.39,2323.62,2323.62,0,4,0.0
2022-12-12 15:39:00-05:00,2324.33,2324.68,2324.33,2324.68,0,4,0.0
2022-12-12 15:40:00-05:00,2324.55,2324.55,2324.06,2324.08,0,4,0.0
2022-12-12 15:41:00-05:00,2324.06,2324.06,2322.66,2322.66,0,4,0.0
2022-12-12 15:42:00-05:00,2321.93,2321.93,2321.2,2321.2,0,4,0.0
2022-12-12 15:43:00-05:00,2320.86,2320.89,2320.67,2320.67,0,4,0.0
2022-12-12 15:44:00-05:00,2320.59,2321.27,2320.59,2320.61,0,4,0.0
2022-12-12 15:45:00-05:00,2319.68,2321.31,2319.68,2320.98,0,4,0.0
2022-12-12 15:46:00-05:00,2321.11,2321.84,2321.11,2321.84,0,4,0.0
2022-12-12 15:47:00-05:00,2321.5,2321.72,2321.46,2321.72,0,4,0.0
2022-12-12 15:48:00-05:00,2321.74,2321.9,2321.54,2321.9,0,4,0.0
2022-12-12 15:49:00-05:00,2321.76,2321.97,2321.76,2321.93,0,4,0.0
2022-12-12 15:50:00-05:00,2321.05,2321.05,2319.88,2320.28,0,4,0.0
2022-12-12 15:51:00-05:00,2320.41,2320.89,2320.41,2320.51,0,4,0.0
2022-12-12 15:52:00-05:00,2320.66,2321.83,2320.66,2321.83,0,4,0.0
2022-12-12 15:53:00-05:00,2322.88,2323.83,2322.88,2323.83,0,4,0.0
2022-12-12 15:54:00-05:00,2324.17,2324.41,2323.42,2324.41,0,4,0.0
2022-12-12 15:55:00-05:00,2325.57,2326.68,2325.57,2326.68,0,4,0.0
2022-12-12 15:56:00-05:00,2327.3,2329.06,2327.3,2329.06,0,4,0.0
2022-12-12 15:57:00-05:00,2329.0,2329.42,2329.0,2329.42,0,4,0.0
2022-12-12 15:58:00-05:00,2329.39,2330.51,2329.39,2330.51,0,4,0.0
2022-12-12 15:59:00-05:00,2330.77,2331.57,2330.3,2331.57,0,4,0.0
2022-12-13 09:31:00-05:00,2414.42,2414.42,2410.23,2410.23,0,4,0.0
2022-12-13 09:32:00-05:00,2409.94,2410.54,2408.06,2409.22,0,4,0.0
2022-12-13 09:33:00-05:00,2410.84,2411.78,2409.07,2409.36,0,4,0.0
2022-12-13 09:34:00-05:00,2409.4,2411.08,2408.41,2408.41,0,4,0.0
2022-12-13 09:35:00-05:00,2406.14,2410.48,2406.14,2408.61,0,4,0.0
2022-12-13 09:36:00-05:00,2409.0,2410.75,2409.0,2410.06,0,4,0.0
2022-12-13 09:37:00-05:00,2410.73,2410.73,2404.78,2405.4,0,4,0.0
2022-12-13 09:38:00-05:00,2404.1,2406.65,2404.1,2406.56,0,4,0.0
2022-12-13 09:39:00-05:00,2407.95,2409.85,2407.62,2409.85,0,4,0.0
2022-12-13 09:40:00-05:00,2411.25,2411.76,2410.81,2411.75,0,4,0.0
2022-12-13 09:41:00-05:00,2410.84,2413.4,2410.84,2413.4,0,4,0.0
2022-12-13 09:42:00-05:00,2411.49,2414.69,2411.49,2413.93,0,4,0.0
2022-12-13 09:43:00-05:00,2413.91,2416.98,2413.91,2416.98,0,4,0.0
2022-12-13 09:44:00-05:00,2418.42,2421.07,2418.42,2420.35,0,4,0.0
2022-12-13 09:45:00-05:00,2421.66,2421.95,2421.13,2421.95,0,4,0.0
2022-12-13 09:46:00-05:00,2422.23,2422.23,2420.15,2422.19,0,4,0.0
2022-12-13 09:47:00-05:00,2424.51,2426.09,2424.51,2424.68,0,4,0.0
2022-12-13 09:48:00-05:00,2427.16,2427.16,2423.74,2423.74,0,4,0.0
2022-12-13 09:49:00-05:00,2422.7,2422.7,2418.82,2418.82,0,4,0.0
2022-12-13 09:50:00-05:00,2417.88,2417.95,2416.54,2416.54,0,4,0.0
2022-12-13 09:51:00-05:00,2416.06,2416.33,2415.12,2416.33,0,4,0.0
2022-12-13 09:52:00-05:00,2417.68,2421.16,2417.68,2420.09,0,4,0.0
2022-12-13 09:53:00-05:00,2420.51,2422.36,2420.51,2421.9,0,4,0.0
2022-12-13 09:54:00-05:00,2421.84,2422.23,2421.84,2422.21,0,4,0.0
2022-12-13 09:55:00-05:00,2422.18,2422.55,2420.74,2420.74,0,4,0.0
2022-12-13 09:56:00-05:00,2419.96,2419.96,2418.72,2419.11,0,4,0.0
2022-12-13 09:57:00-05:00,2420.02,2421.65,2420.02,2421.65,0,4,0.0
2022-12-13 09:58:00-05:00,2420.24,2420.24,2419.34,2419.72,0,4,0.0
2022-12-13 09:59:00-05:00,2418.14,2418.14,2416.63,2416.63,0,4,0.0
2022-12-13 10:00:00-05:00,2417.14,2417.14,2414.09,2414.09,0,4,0.0
2022-12-13 10:01:00-05:00,2412.57,2412.86,2409.93,2409.93,0,4,0.0
2022-12-13 10:02:00-05:00,2411.09,2411.85,2411.06,2411.52,0,4,0.0
2022-12-13 10:03:00-05:00,2413.5,2413.5,2410.72,2410.72,0,4,0.0
2022-12-13 10:04:00-05:00,2411.34,2411.34,2409.13,2409.16,0,4,0.0
2022-12-13 10:05:00-05:00,2408.15,2408.15,2405.41,2405.41,0,4,0.0
2022-12-13 10:06:00-05:00,2404.92,2405.82,2402.95,2402.95,0,4,0.0
2022-12-13 10:07:00-05:00,2402.72,2402.72,2398.73,2398.73,0,4,0.0
2022-12-13 10:08:00-05:00,2399.38,2400.98,2399.38,2400.98,0,4,0.0
2022-12-13 10:09:00-05:00,2403.41,2407.74,2403.41,2407.74,0,4,0.0
2022-12-13 10:10:00-05:00,2408.06,2408.06,2404.64,2406.58,0,4,0.0
2022-12-13 10:11:00-05:00,2406.09,2408.74,2406.09,2408.74,0,4,0.0
2022-12-13 10:12:00-05:00,2409.17,2409.26,2408.49,2408.49,0,4,0.0
2022-12-13 10:13:00-05:00,2407.56,2408.52,2407.53,2408.52,0,4,0.0
2022-12-13 10:14:00-05:00,2410.87,2410.87,2406.78,2407.44,0,4,0.0
2022-12-13 10:15:00-05:00,2405.83,2406.81,2405.83,2406.81,0,4,0.0
2022-12-13 10:16:00-05:00,2406.52,2406.54,2403.77,2403.77,0,4,0.0
2022-12-13 10:17:00-05:00,2403.15,2404.44,2403.15,2404.44,0,4,0.0
2022-12-13 10:18:00-05:00,2402.96,2402.96,2401.75,2402.09,0,4,0.0
2022-12-13 10:19:00-05:00,2403.16,2404.65,2403.16,2404.65,0,4,0.0
2022-12-13 10:20:00-05:00,2404.74,2404.74,2403.94,2404.15,0,4,0.0
2022-12-13 10:21:00-05:00,2400.76,2400.76,2399.45,2399.45,0,4,0.0
2022-12-13 10:22:00-05:00,2396.8,2396.8,2393.59,2394.42,0,4,0.0
2022-12-13 10:23:00-05:00,2395.16,2395.16,2393.82,2393.82,0,4,0.0
2022-12-13 10:24:00-05:00,2394.57,2395.29,2394.31,2395.29,0,4,0.0
2022-12-13 10:25:00-05:00,2392.25,2392.25,2389.49,2390.95,0,4,0.0
2022-12-13 10:26:00-05:00,2391.75,2394.38,2391.75,2394.38,0,4,0.0
2022-12-13 10:27:00-05:00,2391.96,2392.44,2391.96,2392.27,0,4,0.0
2022-12-13 10:28:00-05:00,2389.15,2389.24,2388.26,2389.24,0,4,0.0
2022-12-13 10:29:00-05:00,2390.35,2390.92,2389.69,2389.98,0,4,0.0
2022-12-13 10:30:00-05:00,2389.26,2389.26,2386.27,2387.81,0,4,0.0
2022-12-13 10:31:00-05:00,2388.22,2388.22,2386.16,2387.1,0,4,0.0
2022-12-13 10:32:00-05:00,2387.48,2388.53,2386.55,2388.46,0,4,0.0
2022-12-13 10:33:00-05:00,2389.78,2394.02,2389.78,2394.02,0,4,0.0
2022-12-13 10:34:00-05:00,2394.9,2395.65,2394.66,2395.65,0,4,0.0
2022-12-13 10:35:00-05:00,2394.36,2394.36,2393.72,2394.07,0,4,0.0
2022-12-13 10:36:00-05:00,2390.51,2392.42,2390.22,2390.22,0,4,0.0
2022-12-13 10:37:00-05:00,2390.97,2391.48,2389.49,2389.49,0,4,0.0
2022-12-13 10:38:00-05:00,2387.67,2387.67,2383.12,2384.05,0,4,0.0
2022-12-13 10:39:00-05:00,2385.24,2385.24,2378.24,2378.24,0,4,0.0
2022-12-13 10:40:00-05:00,2379.8,2381.95,2379.8,2381.95,0,4,0.0
2022-12-13 10:41:00-05:00,2381.2,2381.5,2379.9,2381.5,0,4,0.0
2022-12-13 10:42:00-05:00,2383.1,2383.47,2382.58,2382.58,0,4,0.0
2022-12-13 10:43:00-05:00,2381.29,2384.11,2381.29,2384.11,0,4,0.0
2022-12-13 10:44:00-05:00,2385.17,2386.53,2385.17,2386.53,0,4,0.0
2022-12-13 10:45:00-05:00,2388.57,2389.9,2388.57,2389.9,0,4,0.0
2022-12-13 10:46:00-05:00,2390.56,2390.62,2389.74,2389.93,0,4,0.0
2022-12-13 10:47:00-05:00,2390.07,2391.8,2389.09,2389.09,0,4,0.0
2022-12-13 10:48:00-05:00,2388.24,2388.24,2384.55,2385.24,0,4,0.0
2022-12-13 10:49:00-05:00,2386.14,2386.14,2384.0,2384.0,0,4,0.0
2022-12-13 10:50:00-05:00,2382.76,2384.12,2382.35,2384.12,0,4,0.0
2022-12-13 10:51:00-05:00,2386.85,2387.65,2386.78,2387.24,0,4,0.0
2022-12-13 10:52:00-05:00,2387.37,2388.77,2387.37,2388.77,0,4,0.0
2022-12-13 10:53:00-05:00,2389.85,2389.85,2386.36,2386.41,0,4,0.0
2022-12-13 10:54:00-05:00,2386.56,2387.21,2386.56,2387.21,0,4,0.0
2022-12-13 10:55:00-05:00,2385.93,2386.15,2383.48,2383.48,0,4,0.0
2022-12-13 10:56:00-05:00,2382.93,2384.75,2382.93,2384.75,0,4,0.0
2022-12-13 10:57:00-05:00,2385.94,2387.82,2385.94,2387.82,0,4,0.0
2022-12-13 10:58:00-05:00,2388.18,2388.54,2387.35,2387.7,0,4,0.0
2022-12-13 10:59:00-05:00,2387.71,2389.04,2387.71,2389.04,0,4,0.0
2022-12-13 11:00:00-05:00,2390.25,2390.6,2389.82,2390.0,0,4,0.0
2022-12-13 11:01:00-05:00,2390.06,2390.96,2389.83,2390.96,0,4,0.0
2022-12-13 11:02:00-05:00,2391.04,2391.04,2389.84,2390.65,0,4,0.0
2022-12-13 11:03:00-05:00,2390.91,2390.91,2387.33,2387.33,0,4,0.0
2022-12-13 11:04:00-05:00,2386.77,2388.7,2386.64,2388.7,0,4,0.0
2022-12-13 11:05:00-05:00,2388.42,2389.92,2388.42,2388.84,0,4,0.0
2022-12-13 11:06:00-05:00,2389.39,2389.67,2388.54,2388.75,0,4,0.0
2022-12-13 11:07:00-05:00,2388.35,2388.35,2385.82,2385.82,0,4,0.0
2022-12-13 11:08:00-05:00,2385.96,2386.5,2384.87,2384.87,0,4,0.0
2022-12-13 11:09:00-05:00,2389.12,2389.12,2388.37,2388.37,0,4,0.0
2022-12-13 11:10:00-05:00,2389.46,2390.14,2388.77,2388.77,0,4,0.0
2022-12-13 11:11:00-05:00,2389.7,2390.12,2389.7,2389.77,0,4,0.0
2022-12-13 11:12:00-05:00,2390.2,2390.95,2390.2,2390.94,0,4,0.0
2022-12-13 11:13:00-05:00,2390.58,2393.73,2390.58,2393.73,0,4,0.0
2022-12-13 11:14:00-05:00,2393.35,2394.62,2393.35,2394.62,0,4,0.0
2022-12-13 11:15:00-05:00,2394.3,2395.53,2394.02,2395.53,0,4,0.0
2022-12-13 11:16:00-05:00,2395.52,2395.52,2394.84,2394.84,0,4,0.0
2022-12-13 11:17:00-05:00,2395.14,2395.72,2394.9,2394.9,0,4,0.0
2022-12-13 11:18:00-05:00,2394.24,2394.36,2394.16,2394.16,0,4,0.0
2022-12-13 11:19:00-05:00,2394.77,2394.77,2391.0,2391.0,0,4,0.0
2022-12-13 11:20:00-05:00,2391.54,2391.54,2389.23,2389.23,0,4,0.0
2022-12-13 11:21:00-05:00,2389.86,2389.86,2388.67,2388.67,0,4,0.0
2022-12-13 11:22:00-05:00,2388.56,2388.56,2385.84,2385.84,0,4,0.0
2022-12-13 11:23:00-05:00,2386.55,2386.66,2386.13,2386.4,0,4,0.0
2022-12-13 11:24:00-05:00,2386.21,2386.21,2385.45,2385.65,0,4,0.0
2022-12-13 11:25:00-05:00,2385.33,2385.33,2383.37,2383.37,0,4,0.0
2022-12-13 11:26:00-05:00,2384.73,2385.79,2384.73,2385.79,0,4,0.0
2022-12-13 11:27:00-05:00,2386.23,2386.45,2386.22,2386.22,0,4,0.0
2022-12-13 11:28:00-05:00,2386.1,2386.41,2386.05,2386.05,0,4,0.0
2022-12-13 11:29:00-05:00,2385.09,2386.77,2385.09,2386.77,0,4,0.0
2022-12-13 11:30:00-05:00,2387.8,2388.95,2387.8,2388.95,0,4,0.0
2022-12-13 11:31:00-05:00,2389.6,2390.71,2389.6,2390.61,0,4,0.0
2022-12-13 11:32:00-05:00,2390.42,2391.06,2390.21,2391.06,0,4,0.0
2022-12-13 11:33:00-05:00,2391.12,2391.51,2391.0,2391.33,0,4,0.0
2022-12-13 11:34:00-05:00,2391.96,2393.62,2391.96,2393.07,0,4,0.0
2022-12-13 11:35:00-05:00,2392.09,2392.15,2391.68,2392.07,0,4,0.0
2022-12-13 11:36:00-05:00,2391.11,2391.81,2390.11,2390.11,0,4,0.0
2022-12-13 11:37:00-05:00,2390.09,2390.42,2389.53,2389.53,0,4,0.0
2022-12-13 11:38:00-05:00,2389.97,2390.78,2389.97,2390.78,0,4,0.0
2022-12-13 11:39:00-05:00,2390.73,2390.73,2389.59,2389.89,0,4,0.0
2022-12-13 11:40:00-05:00,2389.84,2389.84,2388.44,2388.44,0,4,0.0
2022-12-13 11:41:00-05:00,2389.09,2389.09,2385.31,2385.31,0,4,0.0
2022-12-13 11:42:00-05:00,2384.63,2385.9,2384.63,2385.9,0,4,0.0
2022-12-13 11:43:00-05:00,2386.2,2386.2,2385.46,2385.46,0,4,0.0
2022-12-13 11:44:00-05:00,2385.52,2386.13,2385.52,2385.7,0,4,0.0
2022-12-13 11:45:00-05:00,2385.0,2385.0,2383.91,2384.06,0,4,0.0
2022-12-13 11:46:00-05:00,2384.25,2384.31,2382.28,2382.28,0,4,0.0
2022-12-13 11:47:00-05:00,2378.62,2378.62,2375.52,2376.14,0,4,0.0
2022-12-13 11:48:00-05:00,2372.14,2372.14,2368.97,2369.07,0,4,0.0
2022-12-13 11:49:00-05:00,2367.37,2369.01,2367.37,2369.01,0,4,0.0
2022-12-13 11:50:00-05:00,2369.61,2369.84,2368.74,2368.74,0,4,0.0
2022-12-13 11:51:00-05:00,2367.42,2367.42,2366.07,2366.6,0,4,0.0
2022-12-13 11:52:00-05:00,2365.55,2365.55,2363.1,2363.1,0,4,0.0
2022-12-13 11:53:00-05:00,2363.13,2365.92,2363.13,2365.92,0,4,0.0
2022-12-13 11:54:00-05:00,2367.11,2367.11,2365.83,2365.83,0,4,0.0
2022-12-13 11:55:00-05:00,2364.46,2364.46,2363.45,2363.45,0,4,0.0
2022-12-13 11:56:00-05:00,2364.79,2365.03,2363.34,2363.59,0,4,0.0
2022-12-13 11:57:00-05:00,2362.76,2365.08,2362.76,2365.08,0,4,0.0
2022-12-13 11:58:00-05:00,2366.16,2366.44,2365.97,2366.44,0,4,0.0
2022-12-13 11:59:00-05:00,2366.73,2367.77,2366.73,2367.77,0,4,0.0
2022-12-13 12:00:00-05:00,2366.31,2367.53,2366.31,2367.23,0,4,0.0
2022-12-13 12:01:00-05:00,2365.8,2367.88,2365.8,2367.88,0,4,0.0
2022-12-13 12:02:00-05:00,2368.34,2368.34,2367.36,2367.36,0,4,0.0
2022-12-13 12:03:00-05:00,2366.99,2367.73,2366.99,2367.11,0,4,0.0
2022-12-13 12:04:00-05:00,2367.04,2367.2,2366.82,2367.01,0,4,0.0
2022-12-13 12:05:00-05:00,2367.32,2367.95,2367.32,2367.95,0,4,0.0
2022-12-13 12:06:00-05:00,2368.62,2369.78,2368.62,2368.89,0,4,0.0
