,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index
,open,high,low,close,volume,num_trds,value
2022-08-22 15:10:00-04:00,567.08,567.13,567.08,567.13,0,4,0.0
2022-08-22 15:11:00-04:00,567.16,567.33,567.16,567.33,0,4,0.0
2022-08-22 15:12:00-04:00,567.27,567.27,567.14,567.18,0,4,0.0
2022-08-22 15:13:00-04:00,567.15,567.16,567.13,567.15,0,4,0.0
2022-08-22 15:14:00-04:00,567.14,567.15,567.13,567.15,0,4,0.0
2022-08-22 15:15:00-04:00,567.2,567.28,567.2,567.28,0,4,0.0
2022-08-22 15:16:00-04:00,567.23,567.23,566.95,566.95,0,4,0.0
2022-08-22 15:17:00-04:00,566.9,566.9,566.83,566.83,0,4,0.0
2022-08-22 15:18:00-04:00,566.82,566.82,566.74,566.76,0,4,0.0
2022-08-22 15:19:00-04:00,566.75,566.75,566.63,566.63,0,4,0.0
2022-08-22 15:20:00-04:00,566.6,566.63,566.59,566.59,0,4,0.0
2022-08-22 15:21:00-04:00,566.59,566.59,566.47,566.47,0,4,0.0
2022-08-22 15:22:00-04:00,566.54,566.61,566.54,566.61,0,4,0.0
2022-08-22 15:23:00-04:00,566.65,566.76,566.65,566.76,0,4,0.0
2022-08-22 15:24:00-04:00,566.78,566.97,566.78,566.97,0,4,0.0
2022-08-22 15:25:00-04:00,567.06,567.2,567.06,567.2,0,4,0.0
2022-08-22 15:26:00-04:00,567.2,567.2,567.01,567.01,0,4,0.0
2022-08-22 15:27:00-04:00,567.0,567.0,566.93,566.93,0,4,0.0
2022-08-22 15:28:00-04:00,566.87,566.9,566.87,566.87,0,4,0.0
2022-08-22 15:29:00-04:00,566.82,566.82,566.69,566.69,0,4,0.0
2022-08-22 15:30:00-04:00,566.71,566.81,566.71,566.81,0,4,0.0
2022-08-22 15:31:00-04:00,566.84,566.87,566.62,566.62,0,4,0.0
2022-08-22 15:32:00-04:00,566.55,566.55,566.39,566.39,0,4,0.0
2022-08-22 15:33:00-04:00,566.38,566.45,566.36,566.45,0,4,0.0
2022-08-22 15:34:00-04:00,566.51,566.51,566.43,566.43,0,4,0.0
2022-08-22 15:35:00-04:00,566.47,566.81,566.47,566.81,0,4,0.0
2022-08-22 15:36:00-04:00,566.87,567.01,566.87,567.01,0,4,0.0
2022-08-22 15:37:00-04:00,567.05,567.12,567.01,567.12,0,4,0.0
2022-08-22 15:38:00-04:00,567.25,567.25,567.18,567.18,0,4,0.0
2022-08-22 15:39:00-04:00,567.19,567.25,567.19,567.25,0,4,0.0
2022-08-22 15:40:00-04:00,567.06,567.06,566.9,566.9,0,4,0.0
2022-08-22 15:41:00-04:00,566.82,566.82,566.65,566.65,0,4,0.0
2022-08-22 15:42:00-04:00,566.61,566.63,566.43,566.43,0,4,0.0
2022-08-22 15:43:00-04:00,566.37,566.37,566.3,566.3,0,4,0.0
2022-08-22 15:44:00-04:00,566.34,566.34,566.11,566.11,0,4,0.0
2022-08-22 15:45:00-04:00,566.07,566.07,566.02,566.03,0,4,0.0
2022-08-22 15:46:00-04:00,566.09,566.2,566.09,566.2,0,4,0.0
2022-08-22 15:47:00-04:00,566.25,566.27,566.24,566.27,0,4,0.0
2022-08-22 15:48:00-04:00,566.28,566.46,566.28,566.46,0,4,0.0
2022-08-22 15:49:00-04:00,566.47,566.77,566.47,566.77,0,4,0.0
2022-08-22 15:50:00-04:00,567.1,567.51,567.1,567.51,0,4,0.0
2022-08-22 15:51:00-04:00,567.66,567.94,567.66,567.93,0,4,0.0
2022-08-22 15:52:00-04:00,568.04,568.08,567.87,567.89,0,4,0.0
2022-08-22 15:53:00-04:00,567.68,567.79,567.6,567.79,0,4,0.0
2022-08-22 15:54:00-04:00,567.88,567.88,567.73,567.73,0,4,0.0
2022-08-22 15:55:00-04:00,567.83,567.83,567.69,567.69,0,4,0.0
2022-08-22 15:56:00-04:00,567.52,567.52,567.23,567.23,0,4,0.0
2022-08-22 15:57:00-04:00,567.17,567.38,567.17,567.38,0,4,0.0
2022-08-22 15:58:00-04:00,567.37,567.44,567.32,567.32,0,4,0.0
2022-08-22 15:59:00-04:00,567.11,567.53,566.88,567.53,0,4,0.0
2022-08-23 09:31:00-04:00,566.99,567.03,566.72,566.72,0,4,0.0
2022-08-23 09:32:00-04:00,566.85,567.17,566.85,567.17,0,4,0.0
2022-08-23 09:33:00-04:00,567.43,567.93,567.43,567.93,0,4,0.0
2022-08-23 09:34:00-04:00,568.06,568.49,568.06,568.49,0,4,0.0
2022-08-23 09:35:00-04:00,568.53,568.71,568.53,568.71,0,4,0.0
2022-08-23 09:36:00-04:00,568.72,568.92,568.72,568.75,0,4,0.0
2022-08-23 09:37:00-04:00,568.87,569.09,568.87,569.09,0,4,0.0
2022-08-23 09:38:00-04:00,569.19,569.34,569.19,569.25,0,4,0.0
2022-08-23 09:39:00-04:00,569.17,569.17,568.9,568.9,0,4,0.0
2022-08-23 09:40:00-04:00,568.91,568.95,568.68,568.68,0,4,0.0
2022-08-23 09:41:00-04:00,568.56,568.56,568.15,568.15,0,4,0.0
2022-08-23 09:42:00-04:00,568.38,568.63,568.38,568.63,0,4,0.0
2022-08-23 09:43:00-04:00,568.6,568.6,568.34,568.34,0,4,0.0
2022-08-23 09:44:00-04:00,568.35,568.35,568.12,568.17,0,4,0.0
2022-08-23 09:45:00-04:00,568.16,568.48,568.16,568.48,0,4,0.0
2022-08-23 09:46:00-04:00,568.78,568.78,568.53,568.69,0,4,0.0
2022-08-23 09:47:00-04:00,568.82,569.14,568.82,569.14,0,4,0.0
2022-08-23 09:48:00-04:00,569.12,569.13,569.1,569.13,0,4,0.0
2022-08-23 09:49:00-04:00,569.14,569.14,568.78,568.78,0,4,0.0
2022-08-23 09:50:00-04:00,568.7,569.4,568.7,569.36,0,4,0.0
2022-08-23 09:51:00-04:00,569.37,569.37,569.15,569.15,0,4,0.0
2022-08-23 09:52:00-04:00,569.18,569.3,569.18,569.2,0,4,0.0
2022-08-23 09:53:00-04:00,569.24,569.27,569.01,569.01,0,4,0.0
2022-08-23 09:54:00-04:00,569.05,569.28,569.05,569.28,0,4,0.0
2022-08-23 09:55:00-04:00,569.28,569.55,569.27,569.55,0,4,0.0
2022-08-23 09:56:00-04:00,569.71,569.76,569.62,569.63,0,4,0.0
2022-08-23 09:57:00-04:00,569.46,569.46,569.24,569.24,0,4,0.0
2022-08-23 09:58:00-04:00,569.15,569.15,569.0,569.0,0,4,0.0
2022-08-23 09:59:00-04:00,569.01,569.09,569.01,569.05,0,4,0.0
2022-08-23 10:00:00-04:00,568.6,569.07,568.6,569.07,0,4,0.0
2022-08-23 10:01:00-04:00,569.35,569.38,569.31,569.31,0,4,0.0
2022-08-23 10:02:00-04:00,569.24,569.29,569.04,569.04,0,4,0.0
2022-08-23 10:03:00-04:00,569.01,569.01,568.57,568.57,0,4,0.0
2022-08-23 10:04:00-04:00,568.58,568.62,568.53,568.56,0,4,0.0
2022-08-23 10:05:00-04:00,568.61,568.84,568.61,568.7,0,4,0.0
2022-08-23 10:06:00-04:00,568.87,569.09,568.86,569.09,0,4,0.0
2022-08-23 10:07:00-04:00,569.07,569.07,569.03,569.05,0,4,0.0
2022-08-23 10:08:00-04:00,569.18,569.29,569.18,569.28,0,4,0.0
2022-08-23 10:09:00-04:00,569.29,569.53,569.28,569.53,0,4,0.0
2022-08-23 10:10:00-04:00,569.58,569.92,569.58,569.92,0,4,0.0
2022-08-23 10:11:00-04:00,569.99,570.04,569.95,569.95,0,4,0.0
2022-08-23 10:12:00-04:00,570.03,570.07,570.03,570.07,0,4,0.0
2022-08-23 10:13:00-04:00,570.18,570.23,570.09,570.09,0,4,0.0
2022-08-23 10:14:00-04:00,570.17,570.28,570.17,570.18,0,4,0.0
2022-08-23 10:15:00-04:00,570.16,570.17,570.03,570.03,0,4,0.0
2022-08-23 10:16:00-04:00,570.11,570.14,570.07,570.14,0,4,0.0
2022-08-23 10:17:00-04:00,570.15,570.17,569.89,569.89,0,4,0.0
2022-08-23 10:18:00-04:00,569.87,569.87,569.77,569.79,0,4,0.0
2022-08-23 10:19:00-04:00,569.8,569.85,569.74,569.85,0,4,0.0
2022-08-23 10:20:00-04:00,569.92,570.1,569.92,570.08,0,4,0.0
2022-08-23 10:21:00-04:00,570.13,570.17,570.12,570.17,0,4,0.0
2022-08-23 10:22:00-04:00,570.32,570.44,570.32,570.44,0,4,0.0
2022-08-23 10:23:00-04:00,570.53,570.55,570.5,570.54,0,4,0.0
2022-08-23 10:24:00-04:00,570.53,570.53,570.51,570.51,0,4,0.0
2022-08-23 10:25:00-04:00,570.46,570.46,570.33,570.33,0,4,0.0
2022-08-23 10:26:00-04:00,570.24,570.24,569.74,569.74,0,4,0.0
2022-08-23 10:27:00-04:00,569.74,569.76,569.72,569.72,0,4,0.0
2022-08-23 10:28:00-04:00,569.69,569.69,569.62,569.65,0,4,0.0
2022-08-23 10:29:00-04:00,569.56,569.56,569.21,569.21,0,4,0.0
2022-08-23 10:30:00-04:00,569.18,569.18,569.1,569.18,0,4,0.0
2022-08-23 10:31:00-04:00,569.34,569.53,569.34,569.53,0,4,0.0
2022-08-23 10:32:00-04:00,569.56,569.65,569.56,569.65,0,4,0.0
2022-08-23 10:33:00-04:00,569.71,569.84,569.71,569.84,0,4,0.0
2022-08-23 10:34:00-04:00,569.92,569.92,569.89,569.89,0,4,0.0
2022-08-23 10:35:00-04:00,570.0,570.0,569.64,569.64,0,4,0.0
2022-08-23 10:36:00-04:00,569.67,569.69,569.6,569.6,0,4,0.0
2022-08-23 10:37:00-04:00,569.58,569.58,569.33,569.33,0,4,0.0
2022-08-23 10:38:00-04:00,569.36,569.36,569.28,569.31,0,4,0.0
2022-08-23 10:39:00-04:00,569.41,569.41,569.04,569.04,0,4,0.0
2022-08-23 10:40:00-04:00,568.86,568.86,568.43,568.43,0,4,0.0
2022-08-23 10:41:00-04:00,568.44,568.48,568.38,568.38,0,4,0.0
2022-08-23 10:42:00-04:00,568.43,568.49,568.43,568.49,0,4,0.0
2022-08-23 10:43:00-04:00,568.49,568.54,568.49,568.54,0,4,0.0
2022-08-23 10:44:00-04:00,568.62,568.71,568.59,568.71,0,4,0.0
2022-08-23 10:45:00-04:00,568.76,568.77,568.6,568.6,0,4,0.0
2022-08-23 10:46:00-04:00,568.57,568.57,568.5,568.5,0,4,0.0
2022-08-23 10:47:00-04:00,568.54,568.67,568.54,568.61,0,4,0.0
2022-08-23 10:48:00-04:00,568.6,568.73,568.6,568.73,0,4,0.0
2022-08-23 10:49:00-04:00,568.72,568.81,568.72,568.8,0,4,0.0
2022-08-23 10:50:00-04:00,568.88,568.88,568.78,568.78,0,4,0.0
2022-08-23 10:51:00-04:00,568.85,569.02,568.85,569.02,0,4,0.0
2022-08-23 10:52:00-04:00,568.97,568.97,568.56,568.56,0,4,0.0
2022-08-23 10:53:00-04:00,568.45,568.45,568.32,568.32,0,4,0.0
2022-08-23 10:54:00-04:00,568.13,568.13,568.03,568.03,0,4,0.0
2022-08-23 10:55:00-04:00,568.03,568.03,567.72,567.73,0,4,0.0
2022-08-23 10:56:00-04:00,567.67,567.69,567.67,567.69,0,4,0.0
2022-08-23 10:57:00-04:00,567.66,567.66,567.5,567.5,0,4,0.0
2022-08-23 10:58:00-04:00,567.54,567.62,567.54,567.55,0,4,0.0
2022-08-23 10:59:00-04:00,567.5,567.5,567.24,567.24,0,4,0.0
2022-08-23 11:00:00-04:00,567.26,567.26,567.12,567.12,0,4,0.0
2022-08-23 11:01:00-04:00,567.0,567.0,566.65,566.65,0,4,0.0
2022-08-23 11:02:00-04:00,566.55,566.55,566.24,566.24,0,4,0.0
2022-08-23 11:03:00-04:00,566.19,566.24,566.16,566.24,0,4,0.0
2022-08-23 11:04:00-04:00,566.27,566.32,566.26,566.26,0,4,0.0
2022-08-23 11:05:00-04:00,566.24,566.24,566.05,566.05,0,4,0.0
2022-08-23 11:06:00-04:00,566.04,566.11,566.04,566.06,0,4,0.0
2022-08-23 11:07:00-04:00,565.98,566.01,565.92,566.01,0,4,0.0
2022-08-23 11:08:00-04:00,566.04,566.04,565.98,565.98,0,4,0.0
2022-08-23 11:09:00-04:00,566.0,566.05,566.0,566.05,0,4,0.0
2022-08-23 11:10:00-04:00,565.99,566.0,565.81,565.81,0,4,0.0
2022-08-23 11:11:00-04:00,565.78,565.9,565.78,565.9,0,4,0.0
2022-08-23 11:12:00-04:00,566.08,566.23,566.08,566.23,0,4,0.0
2022-08-23 11:13:00-04:00,566.28,566.3,566.25,566.25,0,4,0.0
2022-08-23 11:14:00-04:00,566.36,566.55,566.36,566.55,0,4,0.0
2022-08-23 11:15:00-04:00,566.53,566.61,566.53,566.61,0,4,0.0
2022-08-23 11:16:00-04:00,566.68,566.86,566.68,566.86,0,4,0.0
2022-08-23 11:17:00-04:00,566.95,567.08,566.95,567.07,0,4,0.0
2022-08-23 11:18:00-04:00,567.16,567.17,567.11,567.11,0,4,0.0
2022-08-23 11:19:00-04:00,567.1,567.12,567.08,567.12,0,4,0.0
2022-08-23 11:20:00-04:00,567.12,567.12,566.93,566.93,0,4,0.0
2022-08-23 11:21:00-04:00,566.98,567.1,566.95,567.1,0,4,0.0
2022-08-23 11:22:00-04:00,566.98,567.05,566.98,567.03,0,4,0.0
2022-08-23 11:23:00-04:00,567.06,567.06,567.01,567.03,0,4,0.0
2022-08-23 11:24:00-04:00,567.02,567.02,566.78,566.78,0,4,0.0
2022-08-23 11:25:00-04:00,566.82,566.82,566.76,566.76,0,4,0.0
2022-08-23 11:26:00-04:00,566.68,566.68,566.59,566.62,0,4,0.0
2022-08-23 11:27:00-04:00,566.54,566.65,566.54,566.65,0,4,0.0
2022-08-23 11:28:00-04:00,566.79,566.79,566.77,566.77,0,4,0.0
2022-08-23 11:29:00-04:00,566.77,566.77,566.7,566.7,0,4,0.0
2022-08-23 11:30:00-04:00,566.71,566.76,566.68,566.76,0,4,0.0
2022-08-23 11:31:00-04:00,566.86,566.94,566.85,566.94,0,4,0.0
2022-08-23 11:32:00-04:00,566.95,566.97,566.95,566.97,0,4,0.0
2022-08-23 11:33:00-04:00,567.0,567.0,566.88,566.88,0,4,0.0
2022-08-23 11:34:00-04:00,566.86,566.91,566.86,566.91,0,4,0.0
2022-08-23 11:35:00-04:00,567.06,567.14,567.06,567.14,0,4,0.0
2022-08-23 11:36:00-04:00,567.17,567.21,567.09,567.21,0,4,0.0
2022-08-23 11:37:00-04:00,567.22,567.26,567.17,567.26,0,4,0.0
2022-08-23 11:38:00-04:00,567.3,567.3,567.23,567.25,0,4,0.0
2022-08-23 11:39:00-04:00,567.24,567.24,567.11,567.17,0,4,0.0
2022-08-23 11:40:00-04:00,567.23,567.23,567.12,567.12,0,4,0.0
2022-08-23 11:41:00-04:00,567.06,567.06,566.83,566.83,0,4,0.0
2022-08-23 11:42:00-04:00,566.79,566.79,566.66,566.66,0,4,0.0
2022-08-23 11:43:00-04:00,566.65,566.65,566.57,566.57,0,4,0.0
2022-08-23 11:44:00-04:00,566.6,566.61,566.6,566.6,0,4,0.0
2022-08-23 11:45:00-04:00,566.64,566.66,566.63,566.63,0,4,0.0
2022-08-23 11:46:00-04:00,566.69,566.88,566.69,566.88,0,4,0.0
2022-08-23 11:47:00-04:00,566.94,567.03,566.94,567.03,0,4,0.0
2022-08-23 11:48:00-04:00,567.06,567.06,567.04,567.05,0,4,0.0
2022-08-23 11:49:00-04:00,567.05,567.07,567.01,567.01,0,4,0.0
2022-08-23 11:50:00-04:00,566.96,567.03,566.96,567.03,0,4,0.0
2022-08-23 11:51:00-04:00,567.0,567.04,566.96,566.96,0,4,0.0
2022-08-23 11:52:00-04:00,566.93,566.93,566.88,566.89,0,4,0.0
2022-08-23 11:53:00-04:00,566.88,566.89,566.82,566.82,0,4,0.0
2022-08-23 11:54:00-04:00,566.81,566.89,566.81,566.89,0,4,0.0
2022-08-23 11:55:00-04:00,566.86,566.86,566.76,566.8,0,4,0.0
2022-08-23 11:56:00-04:00,566.77,566.77,566.64,566.64,0,4,0.0
2022-08-23 11:57:00-04:00,566.56,566.59,566.56,566.57,0,4,0.0
2022-08-23 11:58:00-04:00,566.6,566.73,566.6,566.73,0,4,0.0
2022-08-23 11:59:00-04:00,566.8,566.83,566.8,566.8,0,4,0.0
2022-08-23 12:00:00-04:00,566.75,566.75,566.67,566.67,0,4,0.0
2022-08-23 12:01:00-04:00,566.61,566.61,566.54,566.55,0,4,0.0
2022-08-23 12:02:00-04:00,566.44,566.44,566.27,566.27,0,4,0.0
2022-08-23 12:03:00-04:00,566.25,566.31,566.2,566.2,0,4,0.0
2022-08-23 12:04:00-04:00,566.18,566.18,566.16,566.16,0,4,0.0
2022-08-23 12:05:00-04:00,566.15,566.15,566.03,566.03,0,4,0.0
2022-08-23 12:06:00-04:00,566.07,566.21,566.06,566.21,0,4,0.0
2022-08-23 12:07:00-04:00,566.31,566.53,566.31,566.53,0,4,0.0
2022-08-23 12:08:00-04:00,566.53,566.65,566.53,566.65,0,4,0.0
2022-08-23 12:09:00-04:00,566.66,566.74,566.65,566.74,0,4,0.0
2022-08-23 12:10:00-04:00,566.76,566.76,566.58,566.58,0,4,0.0
2022-08-23 12:11:00-04:00,566.55,566.56,566.55,566.55,0,4,0.0
2022-08-23 12:12:00-04:00,566.54,566.55,566.48,566.48,0,4,0.0
2022-08-23 12:13:00-04:00,566.53,566.66,566.53,566.65,0,4,0.0
2022-08-23 12:14:00-04:00,566.55,566.61,566.55,566.61,0,4,0.0
2022-08-23 12:15:00-04:00,566.56,566.56,566.49,566.49,0,4,0.0
2022-08-23 12:16:00-04:00,566.45,566.45,566.25,566.25,0,4,0.0
2022-08-23 12:17:00-04:00,566.14,566.14,566.09,566.09,0,4,0.0
2022-08-23 12:18:00-04:00,566.08,566.08,566.02,566.04,0,4,0.0
2022-08-23 12:19:00-04:00,565.95,565.95,565.92,565.93,0,4,0.0
2022-08-23 12:20:00-04:00,565.95,565.95,565.77,565.77,0,4,0.0
2022-08-23 12:21:00-04:00,565.8,565.8,565.78,565.79,0,4,0.0
2022-08-23 12:22:00-04:00,565.81,565.81,565.79,565.79,0,4,0.0
2022-08-23 12:23:00-04:00,565.8,565.82,565.76,565.76,0,4,0.0
2022-08-23 12:24:00-04:00,565.77,565.77,565.41,565.5,0,4,0.0
2022-08-23 12:25:00-04:00,565.49,565.5,565.48,565.5,0,4,0.0
2022-08-23 12:26:00-04:00,565.6,565.85,565.6,565.85,0,4,0.0
2022-08-23 12:27:00-04:00,565.89,565.89,565.82,565.82,0,4,0.0
2022-08-23 12:28:00-04:00,565.78,565.78,565.6,565.6,0,4,0.0
2022-08-23 12:29:00-04:00,565.55,565.57,565.55,565.55,0,4,0.0
2022-08-23 12:30:00-04:00,565.52,565.53,565.5,565.53,0,4,0.0
2022-08-23 12:31:00-04:00,565.52,565.56,565.52,565.56,0,4,0.0
2022-08-23 12:32:00-04:00,565.61,565.69,565.61,565.69,0,4,0.0
2022-08-23 12:33:00-04:00,565.69,565.76,565.69,565.76,0,4,0.0
2022-08-23 12:34:00-04:00,565.79,565.91,565.79,565.91,0,4,0.0
2022-08-23 12:35:00-04:00,565.92,565.96,565.92,565.94,0,4,0.0
2022-08-23 12:36:00-04:00,565.94,566.15,565.94,566.13,0,4,0.0
2022-08-23 12:37:00-04:00,566.1,566.27,566.1,566.27,0,4,0.0
2022-08-23 12:38:00-04:00,566.27,566.39,566.26,566.39,0,4,0.0
2022-08-23 12:39:00-04:00,566.38,566.38,566.34,566.34,0,4,0.0
2022-08-23 12:40:00-04:00,566.35,566.35,566.32,566.32,0,4,0.0
2022-08-23 12:41:00-04:00,566.38,566.54,566.38,566.54,0,4,0.0
2022-08-23 12:42:00-04:00,566.49,566.51,566.49,566.51,0,4,0.0
2022-08-23 12:43:00-04:00,566.48,566.54,566.46,566.54,0,4,0.0
2022-08-23 12:44:00-04:00,566.55,566.55,566.53,566.53,0,4,0.0
2022-08-23 12:45:00-04:00,566.52,566.54,566.44,566.47,0,4,0.0
2022-08-23 12:46:00-04:00,566.46,566.52,566.46,566.52,0,4,0.0
2022-08-23 12:47:00-04:00,566.49,566.49,566.41,566.41,0,4,0.0
2022-08-23 12:48:00-04:00,566.39,566.39,566.33,566.33,0,4,0.0
2022-08-23 12:49:00-04:00,566.36,566.36,566.3,566.3,0,4,0.0
2022-08-23 12:50:00-04:00,566.3,566.31,566.3,566.31,0,4,0.0
2022-08-23 12:51:00-04:00,566.31,566.31,566.28,566.3,0,4,0.0
2022-08-23 12:52:00-04:00,566.32,566.46,566.32,566.46,0,4,0.0
2022-08-23 12:53:00-04:00,566.46,566.46,566.33,566.33,0,4,0.0
2022-08-23 12:54:00-04:00,566.37,566.38,566.35,566.38,0,4,0.0
2022-08-23 12:55:00-04:00,566.33,566.44,566.33,566.44,0,4,0.0
2022-08-23 12:56:00-04:00,566.51,566.52,566.51,566.52,0,4,0.0
2022-08-23 12:57:00-04:00,566.57,566.61,566.57,566.59,0,4,0.0
2022-08-23 12:58:00-04:00,566.6,566.64,566.6,566.63,0,4,0.0
2022-08-23 12:59:00-04:00,566.65,566.76,566.65,566.73,0,4,0.0
2022-08-23 13:00:00-04:00,566.7,566.7,566.66,566.66,0,4,0.0
2022-08-23 13:01:00-04:00,566.71,566.77,566.71,566.75,0,4,0.0
2022-08-23 13:02:00-04:00,566.57,566.62,566.57,566.62,0,4,0.0
2022-08-23 13:03:00-04:00,566.64,566.64,566.58,566.59,0,4,0.0
2022-08-23 13:04:00-04:00,566.54,566.54,566.51,566.51,0,4,0.0
2022-08-23 13:05:00-04:00,566.39,566.39,566.32,566.32,0,4,0.0
2022-08-23 13:06:00-04:00,566.29,566.29,566.13,566.13,0,4,0.0
2022-08-23 13:07:00-04:00,566.13,566.16,566.1,566.1,0,4,0.0
2022-08-23 13:08:00-04:00,566.1,566.1,566.05,566.05,0,4,0.0
2022-08-23 13:09:00-04:00,566.03,566.06,566.01,566.06,0,4,0.0
2022-08-23 13:10:00-04:00,566.08,566.14,566.08,566.13,0,4,0.0
2022-08-23 13:11:00-04:00,566.14,566.18,566.11,566.11,0,4,0.0
2022-08-23 13:12:00-04:00,566.1,566.1,565.95,565.95,0,4,0.0
2022-08-23 13:13:00-04:00,565.94,565.98,565.92,565.98,0,4,0.0
2022-08-23 13:14:00-04:00,566.01,566.18,566.01,566.18,0,4,0.0
2022-08-23 13:15:00-04:00,566.2,566.49,566.2,566.49,0,4,0.0
2022-08-23 13:16:00-04:00,566.53,566.59,566.53,566.59,0,4,0.0
2022-08-23 13:17:00-04:00,566.58,566.58,566.34,566.34,0,4,0.0
2022-08-23 13:18:00-04:00,566.3,566.35,566.3,566.35,0,4,0.0
2022-08-23 13:19:00-04:00,566.34,566.46,566.34,566.4,0,4,0.0
2022-08-23 13:20:00-04:00,566.37,566.5,566.37,566.5,0,4,0.0
2022-08-23 13:21:00-04:00,566.51,566.51,566.45,566.45,0,4,0.0
2022-08-23 13:22:00-04:00,566.47,566.47,566.46,566.46,0,4,0.0
2022-08-23 13:23:00-04:00,566.47,566.47,566.4,566.4,0,4,0.0
2022-08-23 13:24:00-04:00,566.37,566.37,566.23,566.23,0,4,0.0
2022-08-23 13:25:00-04:00,566.2,566.2,566.16,566.16,0,4,0.0
2022-08-23 13:26:00-04:00,566.23,566.4,566.23,566.4,0,4,0.0
2022-08-23 13:27:00-04:00,566.42,566.5,566.42,566.5,0,4,0.0
2022-08-23 13:28:00-04:00,566.51,566.57,566.51,566.56,0,4,0.0
2022-08-23 13:29:00-04:00,566.55,566.71,566.55,566.7,0,4,0.0
2022-08-23 13:30:00-04:00,566.71,566.87,566.71,566.87,0,4,0.0
2022-08-23 13:31:00-04:00,566.89,566.93,566.89,566.93,0,4,0.0
2022-08-23 13:32:00-04:00,566.86,566.86,566.78,566.82,0,4,0.0
2022-08-23 13:33:00-04:00,566.9,567.02,566.9,567.02,0,4,0.0
2022-08-23 13:34:00-04:00,567.05,567.22,567.05,567.22,0,4,0.0
2022-08-23 13:35:00-04:00,567.12,567.12,567.06,567.07,0,4,0.0
2022-08-23 13:36:00-04:00,566.98,566.98,566.79,566.79,0,4,0.0
2022-08-23 13:37:00-04:00,566.76,566.76,566.59,566.63,0,4,0.0
2022-08-23 13:38:00-04:00,566.61,566.62,566.6,566.62,0,4,0.0
2022-08-23 13:39:00-04:00,566.58,566.58,566.51,566.54,0,4,0.0
2022-08-23 13:40:00-04:00,566.53,566.64,566.53,566.64,0,4,0.0
2022-08-23 13:41:00-04:00,566.7,566.7,566.59,566.6,0,4,0.0
2022-08-23 13:42:00-04:00,566.59,566.59,566.52,566.52,0,4,0.0
2022-08-23 13:43:00-04:00,566.5,566.5,566.47,566.47,0,4,0.0
2022-08-23 13:44:00-04:00,566.46,566.47,566.42,566.42,0,4,0.0
2022-08-23 13:45:00-04:00,566.41,566.41,566.34,566.36,0,4,0.0
2022-08-23 13:46:00-04:00,566.36,566.36,566.31,566.31,0,4,0.0
2022-08-23 13:47:00-04:00,566.27,566.32,566.27,566.28,0,4,0.0
2022-08-23 13:48:00-04:00,566.24,566.24,566.03,566.03,0,4,0.0
2022-08-23 13:49:00-04:00,566.01,566.01,565.96,565.99,0,4,0.0
2022-08-23 13:50:00-04:00,565.99,566.0,565.91,565.91,0,4,0.0
2022-08-23 13:51:00-04:00,565.93,565.93,565.76,565.76,0,4,0.0
2022-08-23 13:52:00-04:00,565.8,565.88,565.8,565.8,0,4,0.0
2022-08-23 13:53:00-04:00,565.58,565.58,565.49,565.49,0,4,0.0
2022-08-23 13:54:00-04:00,565.53,565.71,565.53,565.67,0,4,0.0
2022-08-23 13:55:00-04:00,565.62,565.65,565.59,565.65,0,4,0.0
2022-08-23 13:56:00-04:00,565.71,565.77,565.71,565.77,0,4,0.0
2022-08-23 13:57:00-04:00,565.76,565.8,565.76,565.8,0,4,0.0
2022-08-23 13:58:00-04:00,565.87,565.87,565.86,565.86,0,4,0.0
2022-08-23 13:59:00-04:00,565.87,565.87,565.77,565.77,0,4,0.0
2022-08-23 14:00:00-04:00,565.65,565.65,565.56,565.56,0,4,0.0
2022-08-23 14:01:00-04:00,565.48,565.55,565.48,565.55,0,4,0.0
2022-08-23 14:02:00-04:00,565.46,565.46,565.42,565.42,0,4,0.0
2022-08-23 14:03:00-04:00,565.4,565.49,565.4,565.45,0,4,0.0
2022-08-23 14:04:00-04:00,565.45,565.45,565.35,565.36,0,4,0.0
2022-08-23 14:05:00-04:00,565.35,565.52,565.35,565.51,0,4,0.0
2022-08-23 14:06:00-04:00,565.59,565.63,565.59,565.63,0,4,0.0
2022-08-23 14:07:00-04:00,565.65,565.65,565.63,565.64,0,4,0.0
2022-08-23 14:08:00-04:00,565.68,565.75,565.68,565.73,0,4,0.0
2022-08-23 14:09:00-04:00,565.75,565.77,565.75,565.77,0,4,0.0
2022-08-23 14:10:00-04:00,565.8,565.8,565.65,565.65,0,4,0.0
2022-08-23 14:11:00-04:00,565.56,565.57,565.54,565.57,0,4,0.0
2022-08-23 14:12:00-04:00,565.62,565.67,565.62,565.66,0,4,0.0
2022-08-23 14:13:00-04:00,565.64,565.64,565.52,565.53,0,4,0.0
2022-08-23 14:14:00-04:00,565.55,565.56,565.53,565.56,0,4,0.0
2022-08-23 14:15:00-04:00,565.58,565.66,565.58,565.66,0,4,0.0
2022-08-23 14:16:00-04:00,565.72,565.8,565.72,565.79,0,4,0.0
2022-08-23 14:17:00-04:00,565.76,565.76,565.69,565.69,0,4,0.0
2022-08-23 14:18:00-04:00,565.7,565.74,565.7,565.74,0,4,0.0
2022-08-23 14:19:00-04:00,565.81,565.93,565.81,565.93,0,4,0.0
