,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index
,open,high,low,close,volume,num_trds,value
2022-08-22 15:09:00-04:00,489.62,489.68,489.62,489.68,0,4,0.0
2022-08-22 15:10:00-04:00,489.71,489.82,489.71,489.82,0,4,0.0
2022-08-22 15:11:00-04:00,489.85,490.0,489.85,490.0,0,4,0.0
2022-08-22 15:12:00-04:00,490.05,490.05,490.01,490.05,0,4,0.0
2022-08-22 15:13:00-04:00,490.04,490.1,490.04,490.09,0,4,0.0
2022-08-22 15:14:00-04:00,490.06,490.07,490.03,490.07,0,4,0.0
2022-08-22 15:15:00-04:00,490.14,490.21,490.14,490.21,0,4,0.0
2022-08-22 15:16:00-04:00,490.22,490.23,490.19,490.19,0,4,0.0
2022-08-22 15:17:00-04:00,490.17,490.17,490.1,490.1,0,4,0.0
2022-08-22 15:18:00-04:00,490.1,490.1,490.04,490.04,0,4,0.0
2022-08-22 15:19:00-04:00,490.0,490.0,489.93,489.93,0,4,0.0
2022-08-22 15:20:00-04:00,489.92,489.92,489.78,489.78,0,4,0.0
2022-08-22 15:21:00-04:00,489.79,489.79,489.68,489.68,0,4,0.0
2022-08-22 15:22:00-04:00,489.71,489.74,489.7,489.74,0,4,0.0
2022-08-22 15:23:00-04:00,489.74,489.77,489.73,489.77,0,4,0.0
2022-08-22 15:24:00-04:00,489.75,489.81,489.75,489.8,0,4,0.0
2022-08-22 15:25:00-04:00,489.88,489.98,489.88,489.98,0,4,0.0
2022-08-22 15:26:00-04:00,489.94,490.0,489.91,489.91,0,4,0.0
2022-08-22 15:27:00-04:00,489.87,489.87,489.76,489.76,0,4,0.0
2022-08-22 15:28:00-04:00,489.71,489.71,489.67,489.67,0,4,0.0
2022-08-22 15:29:00-04:00,489.65,489.65,489.55,489.56,0,4,0.0
2022-08-22 15:30:00-04:00,489.54,489.62,489.54,489.62,0,4,0.0
2022-08-22 15:31:00-04:00,489.64,489.64,489.52,489.52,0,4,0.0
2022-08-22 15:32:00-04:00,489.38,489.38,489.25,489.25,0,4,0.0
2022-08-22 15:33:00-04:00,489.22,489.22,489.18,489.21,0,4,0.0
2022-08-22 15:34:00-04:00,489.27,489.28,489.24,489.24,0,4,0.0
2022-08-22 15:35:00-04:00,489.27,489.58,489.27,489.58,0,4,0.0
2022-08-22 15:36:00-04:00,489.66,489.71,489.66,489.71,0,4,0.0
2022-08-22 15:37:00-04:00,489.73,489.73,489.68,489.7,0,4,0.0
2022-08-22 15:38:00-04:00,489.8,489.84,489.76,489.76,0,4,0.0
2022-08-22 15:39:00-04:00,489.78,489.8,489.74,489.8,0,4,0.0
2022-08-22 15:40:00-04:00,489.68,489.68,489.49,489.49,0,4,0.0
2022-08-22 15:41:00-04:00,489.41,489.41,489.27,489.27,0,4,0.0
2022-08-22 15:42:00-04:00,489.25,489.25,488.94,488.94,0,4,0.0
2022-08-22 15:43:00-04:00,488.93,488.93,488.88,488.88,0,4,0.0
2022-08-22 15:44:00-04:00,488.86,488.86,488.61,488.61,0,4,0.0
2022-08-22 15:45:00-04:00,488.54,488.66,488.54,488.62,0,4,0.0
2022-08-22 15:46:00-04:00,488.65,488.73,488.65,488.73,0,4,0.0
2022-08-22 15:47:00-04:00,488.73,488.77,488.73,488.75,0,4,0.0
2022-08-22 15:48:00-04:00,488.74,488.89,488.74,488.84,0,4,0.0
2022-08-22 15:49:00-04:00,488.84,489.02,488.84,489.02,0,4,0.0
2022-08-22 15:50:00-04:00,489.17,489.53,489.17,489.53,0,4,0.0
2022-08-22 15:51:00-04:00,489.61,489.74,489.61,489.68,0,4,0.0
2022-08-22 15:52:00-04:00,489.74,489.8,489.59,489.59,0,4,0.0
2022-08-22 15:53:00-04:00,489.48,489.49,489.35,489.49,0,4,0.0
2022-08-22 15:54:00-04:00,489.57,489.57,489.5,489.51,0,4,0.0
2022-08-22 15:55:00-04:00,489.64,489.64,489.45,489.45,0,4,0.0
2022-08-22 15:56:00-04:00,489.39,489.39,489.18,489.18,0,4,0.0
2022-08-22 15:57:00-04:00,489.07,489.18,489.07,489.18,0,4,0.0
2022-08-22 15:58:00-04:00,489.18,489.26,489.12,489.12,0,4,0.0
2022-08-22 15:59:00-04:00,489.04,489.6,488.97,489.6,0,4,0.0
2022-08-22 16:00:00-04:00,489.55,489.55,489.55,489.55,0,4,0.0
2022-08-22 16:01:00-04:00,489.55,489.55,489.55,489.55,0,4,0.0
2022-08-22 16:02:00-04:00,489.55,489.55,489.55,489.55,0,4,0.0
2022-08-22 16:03:00-04:00,489.55,489.55,489.49,489.49,0,4,0.0
2022-08-22 16:04:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:05:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:06:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:07:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:08:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:09:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:10:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:11:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:12:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:13:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:14:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:15:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:16:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:17:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:18:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:19:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:20:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:21:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:22:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:23:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:24:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:25:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:26:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:27:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:28:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:29:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:30:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:31:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:32:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:33:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:34:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:35:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:36:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:37:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:38:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:39:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:40:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:41:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:42:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:43:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:44:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:45:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:46:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:47:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:48:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:49:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:50:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:51:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:52:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:53:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:54:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:55:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:56:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:57:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:58:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-22 16:59:00-04:00,489.5,489.5,489.5,489.5,0,4,0.0
2022-08-23 09:30:00-04:00,489.5,489.82,489.5,489.65,0,5,0.0
2022-08-23 09:31:00-04:00,489.57,489.57,489.38,489.44,0,4,0.0
2022-08-23 09:32:00-04:00,489.82,490.36,489.82,490.36,0,4,0.0
2022-08-23 09:33:00-04:00,490.5,490.67,490.5,490.67,0,4,0.0
2022-08-23 09:34:00-04:00,491.24,491.8,491.24,491.8,0,4,0.0
2022-08-23 09:35:00-04:00,492.27,492.65,492.27,492.65,0,4,0.0
2022-08-23 09:36:00-04:00,492.64,492.68,492.64,492.64,0,4,0.0
2022-08-23 09:37:00-04:00,492.91,492.91,492.87,492.89,0,4,0.0
2022-08-23 09:38:00-04:00,492.99,492.99,492.81,492.81,0,4,0.0
2022-08-23 09:39:00-04:00,492.79,492.79,492.44,492.44,0,4,0.0
2022-08-23 09:40:00-04:00,492.54,492.67,492.54,492.61,0,4,0.0
2022-08-23 09:41:00-04:00,492.7,492.7,492.5,492.6,0,4,0.0
2022-08-23 09:42:00-04:00,492.95,493.39,492.95,493.24,0,4,0.0
2022-08-23 09:43:00-04:00,493.18,493.18,492.61,492.61,0,4,0.0
2022-08-23 09:44:00-04:00,492.63,492.71,492.63,492.71,0,4,0.0
2022-08-23 09:45:00-04:00,492.81,493.17,492.81,493.15,0,4,0.0
2022-08-23 09:46:00-04:00,493.46,493.46,493.28,493.37,0,4,0.0
2022-08-23 09:47:00-04:00,493.61,493.96,493.61,493.96,0,4,0.0
2022-08-23 09:48:00-04:00,493.92,494.18,493.92,494.18,0,4,0.0
2022-08-23 09:49:00-04:00,494.18,494.18,494.1,494.12,0,4,0.0
2022-08-23 09:50:00-04:00,494.27,495.03,494.27,495.03,0,4,0.0
2022-08-23 09:51:00-04:00,495.07,495.07,494.95,494.99,0,4,0.0
2022-08-23 09:52:00-04:00,495.07,495.39,495.07,495.39,0,4,0.0
2022-08-23 09:53:00-04:00,495.51,495.52,495.32,495.32,0,4,0.0
2022-08-23 09:54:00-04:00,495.29,495.35,495.29,495.35,0,4,0.0
2022-08-23 09:55:00-04:00,495.23,495.41,495.23,495.41,0,4,0.0
2022-08-23 09:56:00-04:00,495.45,495.45,495.31,495.31,0,4,0.0
2022-08-23 09:57:00-04:00,495.21,495.21,495.07,495.07,0,4,0.0
2022-08-23 09:58:00-04:00,495.1,495.15,495.1,495.15,0,4,0.0
2022-08-23 09:59:00-04:00,495.13,495.43,495.13,495.43,0,4,0.0
2022-08-23 10:00:00-04:00,495.28,495.63,495.28,495.63,0,4,0.0
2022-08-23 10:01:00-04:00,495.69,495.69,495.52,495.52,0,4,0.0
2022-08-23 10:02:00-04:00,495.39,495.47,495.35,495.35,0,4,0.0
2022-08-23 10:03:00-04:00,495.34,495.34,494.99,494.99,0,4,0.0
2022-08-23 10:04:00-04:00,494.99,495.01,494.93,494.94,0,4,0.0
2022-08-23 10:05:00-04:00,495.0,495.15,495.0,495.11,0,4,0.0
2022-08-23 10:06:00-04:00,495.29,495.54,495.29,495.54,0,4,0.0
2022-08-23 10:07:00-04:00,495.49,495.51,495.48,495.5,0,4,0.0
2022-08-23 10:08:00-04:00,495.63,495.77,495.63,495.77,0,4,0.0
2022-08-23 10:09:00-04:00,495.84,496.11,495.84,496.11,0,4,0.0
2022-08-23 10:10:00-04:00,496.19,496.41,496.19,496.41,0,4,0.0
2022-08-23 10:11:00-04:00,496.39,496.4,496.27,496.27,0,4,0.0
2022-08-23 10:12:00-04:00,496.3,496.31,496.24,496.26,0,4,0.0
2022-08-23 10:13:00-04:00,496.28,496.28,495.97,495.97,0,4,0.0
2022-08-23 10:14:00-04:00,495.95,495.99,495.95,495.97,0,4,0.0
2022-08-23 10:15:00-04:00,495.97,496.06,495.97,496.0,0,4,0.0
2022-08-23 10:16:00-04:00,495.98,496.07,495.98,496.05,0,4,0.0
2022-08-23 10:17:00-04:00,495.97,496.0,495.8,495.8,0,4,0.0
2022-08-23 10:18:00-04:00,495.64,495.71,495.64,495.71,0,4,0.0
2022-08-23 10:19:00-04:00,495.73,495.77,495.72,495.77,0,4,0.0
2022-08-23 10:20:00-04:00,495.94,496.15,495.94,496.15,0,4,0.0
2022-08-23 10:21:00-04:00,496.02,496.06,496.02,496.02,0,4,0.0
2022-08-23 10:22:00-04:00,496.05,496.25,496.05,496.25,0,4,0.0
2022-08-23 10:23:00-04:00,496.41,496.46,496.4,496.4,0,4,0.0
2022-08-23 10:24:00-04:00,496.24,496.24,496.11,496.13,0,4,0.0
2022-08-23 10:25:00-04:00,495.94,495.94,495.7,495.7,0,4,0.0
2022-08-23 10:26:00-04:00,495.6,495.6,495.35,495.35,0,4,0.0
2022-08-23 10:27:00-04:00,495.33,495.33,495.19,495.29,0,4,0.0
2022-08-23 10:28:00-04:00,495.25,495.25,495.16,495.17,0,4,0.0
2022-08-23 10:29:00-04:00,495.21,495.21,494.85,494.85,0,4,0.0
2022-08-23 10:30:00-04:00,494.86,494.93,494.8,494.93,0,4,0.0
2022-08-23 10:31:00-04:00,494.97,495.35,494.97,495.35,0,4,0.0
2022-08-23 10:32:00-04:00,495.43,495.6,495.43,495.51,0,4,0.0
2022-08-23 10:33:00-04:00,495.53,495.77,495.53,495.77,0,4,0.0
2022-08-23 10:34:00-04:00,495.82,495.82,495.76,495.76,0,4,0.0
2022-08-23 10:35:00-04:00,495.8,495.8,495.37,495.37,0,4,0.0
2022-08-23 10:36:00-04:00,495.27,495.28,495.06,495.06,0,4,0.0
2022-08-23 10:37:00-04:00,495.06,495.12,495.06,495.11,0,4,0.0
2022-08-23 10:38:00-04:00,495.13,495.21,495.13,495.14,0,4,0.0
2022-08-23 10:39:00-04:00,495.17,495.17,494.97,494.97,0,4,0.0
2022-08-23 10:40:00-04:00,494.84,494.84,494.49,494.49,0,4,0.0
2022-08-23 10:41:00-04:00,494.55,494.73,494.55,494.73,0,4,0.0
2022-08-23 10:42:00-04:00,494.77,494.96,494.75,494.96,0,4,0.0
2022-08-23 10:43:00-04:00,494.99,494.99,494.9,494.94,0,4,0.0
2022-08-23 10:44:00-04:00,494.91,494.99,494.85,494.99,0,4,0.0
2022-08-23 10:45:00-04:00,495.06,495.17,495.06,495.17,0,4,0.0
2022-08-23 10:46:00-04:00,495.09,495.09,494.97,494.97,0,4,0.0
2022-08-23 10:47:00-04:00,495.03,495.03,494.92,494.92,0,4,0.0
2022-08-23 10:48:00-04:00,494.94,495.07,494.94,495.07,0,4,0.0
2022-08-23 10:49:00-04:00,495.07,495.3,495.07,495.3,0,4,0.0
2022-08-23 10:50:00-04:00,495.46,495.48,495.46,495.48,0,4,0.0
2022-08-23 10:51:00-04:00,495.57,495.77,495.57,495.77,0,4,0.0
2022-08-23 10:52:00-04:00,495.77,495.77,495.63,495.63,0,4,0.0
2022-08-23 10:53:00-04:00,495.56,495.56,495.47,495.48,0,4,0.0
2022-08-23 10:54:00-04:00,495.36,495.39,495.28,495.28,0,4,0.0
2022-08-23 10:55:00-04:00,495.26,495.26,494.95,494.96,0,4,0.0
2022-08-23 10:56:00-04:00,494.95,494.96,494.91,494.96,0,4,0.0
2022-08-23 10:57:00-04:00,494.89,494.89,494.81,494.81,0,4,0.0
2022-08-23 10:58:00-04:00,494.84,494.96,494.84,494.96,0,4,0.0
2022-08-23 10:59:00-04:00,494.96,494.96,494.8,494.84,0,4,0.0
2022-08-23 11:00:00-04:00,494.88,494.88,494.66,494.66,0,4,0.0
2022-08-23 11:01:00-04:00,494.59,494.59,494.37,494.37,0,4,0.0
2022-08-23 11:02:00-04:00,494.33,494.33,493.95,493.95,0,4,0.0
2022-08-23 11:03:00-04:00,493.89,493.89,493.86,493.87,0,4,0.0
2022-08-23 11:04:00-04:00,493.94,494.05,493.94,494.05,0,4,0.0
2022-08-23 11:05:00-04:00,494.0,494.0,493.79,493.79,0,4,0.0
2022-08-23 11:06:00-04:00,493.87,493.87,493.84,493.84,0,4,0.0
2022-08-23 11:07:00-04:00,493.84,493.99,493.83,493.99,0,4,0.0
2022-08-23 11:08:00-04:00,494.04,494.04,493.95,493.95,0,4,0.0
2022-08-23 11:09:00-04:00,493.99,494.0,493.9,493.9,0,4,0.0
2022-08-23 11:10:00-04:00,493.9,493.93,493.87,493.87,0,4,0.0
2022-08-23 11:11:00-04:00,493.84,493.92,493.81,493.92,0,4,0.0
2022-08-23 11:12:00-04:00,494.02,494.27,494.02,494.27,0,4,0.0
2022-08-23 11:13:00-04:00,494.33,494.42,494.33,494.36,0,4,0.0
2022-08-23 11:14:00-04:00,494.45,494.52,494.45,494.52,0,4,0.0
2022-08-23 11:15:00-04:00,494.55,494.56,494.51,494.56,0,4,0.0
2022-08-23 11:16:00-04:00,494.59,494.62,494.57,494.57,0,4,0.0
2022-08-23 11:17:00-04:00,494.68,494.79,494.68,494.78,0,4,0.0
2022-08-23 11:18:00-04:00,494.8,494.83,494.54,494.54,0,4,0.0
2022-08-23 11:19:00-04:00,494.48,494.48,494.35,494.35,0,4,0.0
2022-08-23 11:20:00-04:00,494.32,494.32,494.01,494.06,0,4,0.0
2022-08-23 11:21:00-04:00,494.02,494.1,494.02,494.1,0,4,0.0
2022-08-23 11:22:00-04:00,494.03,494.03,493.92,493.92,0,4,0.0
2022-08-23 11:23:00-04:00,493.9,493.94,493.9,493.93,0,4,0.0
2022-08-23 11:24:00-04:00,493.93,493.93,493.88,493.88,0,4,0.0
2022-08-23 11:25:00-04:00,493.81,493.9,493.81,493.9,0,4,0.0
2022-08-23 11:26:00-04:00,493.84,493.84,493.72,493.72,0,4,0.0
2022-08-23 11:27:00-04:00,493.66,493.69,493.65,493.69,0,4,0.0
2022-08-23 11:28:00-04:00,493.73,493.76,493.68,493.68,0,4,0.0
2022-08-23 11:29:00-04:00,493.62,493.62,493.43,493.43,0,4,0.0
2022-08-23 11:30:00-04:00,493.42,493.42,493.36,493.37,0,4,0.0
2022-08-23 11:31:00-04:00,493.46,493.46,493.41,493.43,0,4,0.0
2022-08-23 11:32:00-04:00,493.46,493.46,493.37,493.37,0,4,0.0
2022-08-23 11:33:00-04:00,493.33,493.35,493.26,493.35,0,4,0.0
2022-08-23 11:34:00-04:00,493.27,493.28,493.17,493.28,0,4,0.0
2022-08-23 11:35:00-04:00,493.37,493.47,493.37,493.46,0,4,0.0
2022-08-23 11:36:00-04:00,493.44,493.55,493.39,493.55,0,4,0.0
2022-08-23 11:37:00-04:00,493.5,493.5,493.45,493.45,0,4,0.0
2022-08-23 11:38:00-04:00,493.49,493.51,493.49,493.51,0,4,0.0
2022-08-23 11:39:00-04:00,493.57,493.57,493.43,493.43,0,4,0.0
2022-08-23 11:40:00-04:00,493.45,493.45,493.35,493.35,0,4,0.0
2022-08-23 11:41:00-04:00,493.3,493.3,493.14,493.15,0,4,0.0
2022-08-23 11:42:00-04:00,493.12,493.12,492.87,492.87,0,4,0.0
2022-08-23 11:43:00-04:00,492.89,492.93,492.89,492.93,0,4,0.0
2022-08-23 11:44:00-04:00,492.97,493.07,492.97,493.07,0,4,0.0
2022-08-23 11:45:00-04:00,493.16,493.25,493.16,493.23,0,4,0.0
2022-08-23 11:46:00-04:00,493.24,493.34,493.24,493.34,0,4,0.0
2022-08-23 11:47:00-04:00,493.33,493.41,493.33,493.41,0,4,0.0
2022-08-23 11:48:00-04:00,493.43,493.43,493.41,493.41,0,4,0.0
2022-08-23 11:49:00-04:00,493.41,493.49,493.41,493.49,0,4,0.0
2022-08-23 11:50:00-04:00,493.48,493.51,493.48,493.48,0,4,0.0
2022-08-23 11:51:00-04:00,493.48,493.49,493.37,493.37,0,4,0.0
2022-08-23 11:52:00-04:00,493.39,493.39,493.25,493.25,0,4,0.0
2022-08-23 11:53:00-04:00,493.2,493.21,493.18,493.21,0,4,0.0
2022-08-23 11:54:00-04:00,493.25,493.25,493.23,493.25,0,4,0.0
2022-08-23 11:55:00-04:00,493.22,493.22,493.13,493.14,0,4,0.0
2022-08-23 11:56:00-04:00,493.12,493.12,492.97,492.97,0,4,0.0
2022-08-23 11:57:00-04:00,492.94,492.95,492.93,492.93,0,4,0.0
2022-08-23 11:58:00-04:00,493.0,493.13,493.0,493.13,0,4,0.0
2022-08-23 11:59:00-04:00,493.2,493.24,493.2,493.23,0,4,0.0
2022-08-23 12:00:00-04:00,493.26,493.26,493.23,493.26,0,4,0.0
2022-08-23 12:01:00-04:00,493.25,493.25,493.16,493.18,0,4,0.0
2022-08-23 12:02:00-04:00,493.13,493.13,492.95,492.95,0,4,0.0
2022-08-23 12:03:00-04:00,492.97,492.99,492.95,492.95,0,4,0.0
2022-08-23 12:04:00-04:00,492.92,492.92,492.86,492.86,0,4,0.0
2022-08-23 12:05:00-04:00,492.82,492.83,492.7,492.7,0,4,0.0
2022-08-23 12:06:00-04:00,492.67,492.75,492.67,492.75,0,4,0.0
2022-08-23 12:07:00-04:00,492.78,492.97,492.78,492.97,0,4,0.0
2022-08-23 12:08:00-04:00,492.98,493.03,492.97,493.03,0,4,0.0
2022-08-23 12:09:00-04:00,493.05,493.08,493.05,493.08,0,4,0.0
2022-08-23 12:10:00-04:00,493.11,493.14,493.08,493.08,0,4,0.0
2022-08-23 12:11:00-04:00,493.06,493.06,492.87,492.87,0,4,0.0
2022-08-23 12:12:00-04:00,492.86,492.86,492.8,492.8,0,4,0.0
2022-08-23 12:13:00-04:00,492.79,492.84,492.79,492.82,0,4,0.0
2022-08-23 12:14:00-04:00,492.73,492.88,492.73,492.88,0,4,0.0
2022-08-23 12:15:00-04:00,492.86,492.88,492.86,492.87,0,4,0.0
2022-08-23 12:16:00-04:00,492.87,492.87,492.8,492.81,0,4,0.0
2022-08-23 12:17:00-04:00,492.71,492.71,492.65,492.65,0,4,0.0
2022-08-23 12:18:00-04:00,492.68,492.68,492.6,492.6,0,4,0.0
2022-08-23 12:19:00-04:00,492.6,492.6,492.59,492.59,0,4,0.0
2022-08-23 12:20:00-04:00,492.61,492.62,492.46,492.46,0,4,0.0
2022-08-23 12:21:00-04:00,492.43,492.5,492.43,492.5,0,4,0.0
2022-08-23 12:22:00-04:00,492.53,492.53,492.5,492.5,0,4,0.0
2022-08-23 12:23:00-04:00,492.51,492.51,492.47,492.47,0,4,0.0
2022-08-23 12:24:00-04:00,492.5,492.5,492.3,492.31,0,4,0.0
2022-08-23 12:25:00-04:00,492.31,492.31,492.29,492.29,0,4,0.0
2022-08-23 12:26:00-04:00,492.33,492.47,492.33,492.47,0,4,0.0
2022-08-23 12:27:00-04:00,492.49,492.49,492.36,492.36,0,4,0.0
2022-08-23 12:28:00-04:00,492.37,492.37,492.28,492.28,0,4,0.0
2022-08-23 12:29:00-04:00,492.19,492.19,492.15,492.16,0,4,0.0
2022-08-23 12:30:00-04:00,492.16,492.16,492.12,492.14,0,4,0.0
2022-08-23 12:31:00-04:00,492.12,492.17,492.12,492.17,0,4,0.0
2022-08-23 12:32:00-04:00,492.25,492.28,492.25,492.26,0,4,0.0
2022-08-23 12:33:00-04:00,492.36,492.42,492.36,492.42,0,4,0.0
2022-08-23 12:34:00-04:00,492.43,492.43,492.41,492.43,0,4,0.0
2022-08-23 12:35:00-04:00,492.45,492.5,492.45,492.5,0,4,0.0
2022-08-23 12:36:00-04:00,492.53,492.71,492.53,492.71,0,4,0.0
2022-08-23 12:37:00-04:00,492.72,492.87,492.71,492.87,0,4,0.0
2022-08-23 12:38:00-04:00,492.92,493.08,492.92,493.08,0,4,0.0
2022-08-23 12:39:00-04:00,493.06,493.08,493.04,493.04,0,4,0.0
2022-08-23 12:40:00-04:00,493.05,493.05,492.95,492.97,0,4,0.0
2022-08-23 12:41:00-04:00,492.94,493.03,492.94,493.03,0,4,0.0
2022-08-23 12:42:00-04:00,493.06,493.06,493.04,493.06,0,4,0.0
2022-08-23 12:43:00-04:00,493.07,493.13,493.07,493.13,0,4,0.0
2022-08-23 12:44:00-04:00,493.11,493.12,493.08,493.08,0,4,0.0
2022-08-23 12:45:00-04:00,493.08,493.08,493.03,493.03,0,4,0.0
2022-08-23 12:46:00-04:00,493.03,493.04,493.0,493.04,0,4,0.0
2022-08-23 12:47:00-04:00,493.02,493.06,493.01,493.01,0,4,0.0
2022-08-23 12:48:00-04:00,493.03,493.03,493.02,493.02,0,4,0.0
2022-08-23 12:49:00-04:00,493.07,493.13,493.07,493.11,0,4,0.0
2022-08-23 12:50:00-04:00,493.09,493.14,493.09,493.13,0,4,0.0
2022-08-23 12:51:00-04:00,493.13,493.16,493.13,493.16,0,4,0.0
2022-08-23 12:52:00-04:00,493.15,493.23,493.14,493.23,0,4,0.0
2022-08-23 12:53:00-04:00,493.25,493.26,493.24,493.25,0,4,0.0
2022-08-23 12:54:00-04:00,493.28,493.29,493.26,493.26,0,4,0.0
2022-08-23 12:55:00-04:00,493.25,493.31,493.25,493.31,0,4,0.0
2022-08-23 12:56:00-04:00,493.38,493.41,493.38,493.41,0,4,0.0
2022-08-23 12:57:00-04:00,493.42,493.44,493.41,493.41,0,4,0.0
2022-08-23 12:58:00-04:00,493.43,493.5,493.43,493.5,0,4,0.0
2022-08-23 12:59:00-04:00,493.56,493.66,493.56,493.66,0,4,0.0
2022-08-23 13:00:00-04:00,493.63,493.71,493.63,493.71,0,4,0.0
2022-08-23 13:01:00-04:00,493.76,493.83,493.76,493.83,0,4,0.0
2022-08-23 13:02:00-04:00,493.67,493.68,493.65,493.65,0,4,0.0
2022-08-23 13:03:00-04:00,493.65,493.65,493.63,493.65,0,4,0.0
2022-08-23 13:04:00-04:00,493.6,493.61,493.58,493.59,0,4,0.0
2022-08-23 13:05:00-04:00,493.55,493.55,493.51,493.52,0,4,0.0
2022-08-23 13:06:00-04:00,493.49,493.49,493.37,493.37,0,4,0.0
2022-08-23 13:07:00-04:00,493.36,493.36,493.26,493.26,0,4,0.0
2022-08-23 13:08:00-04:00,493.21,493.21,493.11,493.11,0,4,0.0
2022-08-23 13:09:00-04:00,493.1,493.11,493.06,493.11,0,4,0.0
2022-08-23 13:10:00-04:00,493.09,493.14,493.09,493.14,0,4,0.0
2022-08-23 13:11:00-04:00,493.14,493.23,493.11,493.11,0,4,0.0
2022-08-23 13:12:00-04:00,493.09,493.09,493.03,493.04,0,4,0.0
2022-08-23 13:13:00-04:00,493.0,493.0,492.98,492.98,0,4,0.0
2022-08-23 13:14:00-04:00,493.02,493.2,493.02,493.2,0,4,0.0
2022-08-23 13:15:00-04:00,493.17,493.27,493.17,493.27,0,4,0.0
2022-08-23 13:16:00-04:00,493.25,493.27,493.25,493.27,0,4,0.0
2022-08-23 13:17:00-04:00,493.27,493.28,493.16,493.16,0,4,0.0
