,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index
,open,high,low,close,volume,num_trds,value
2022-08-22 14:40:00-04:00,4136.93,4136.95,4135.77,4135.94,0,60,0.0
2022-08-22 14:41:00-04:00,4135.95,4136.41,4135.52,4135.61,0,60,0.0
2022-08-22 14:42:00-04:00,4135.67,4135.97,4135.55,4135.59,0,60,0.0
2022-08-22 14:43:00-04:00,4135.53,4135.53,4134.34,4134.38,0,60,0.0
2022-08-22 14:44:00-04:00,4134.36,4134.66,4133.73,4133.73,0,60,0.0
2022-08-22 14:45:00-04:00,4133.75,4134.33,4133.23,4133.25,0,60,0.0
2022-08-22 14:46:00-04:00,4133.36,4134.17,4133.21,4133.93,0,60,0.0
2022-08-22 14:47:00-04:00,4133.92,4135.04,4133.76,4134.43,0,60,0.0
2022-08-22 14:48:00-04:00,4134.24,4134.66,4133.92,4133.96,0,60,0.0
2022-08-22 14:49:00-04:00,4133.75,4133.78,4133.34,4133.6,0,60,0.0
2022-08-22 14:50:00-04:00,4133.53,4134.5,4133.38,4134.5,0,60,0.0
2022-08-22 14:51:00-04:00,4134.45,4135.27,4134.22,4134.22,0,60,0.0
2022-08-22 14:52:00-04:00,4134.23,4134.26,4133.28,4133.43,0,60,0.0
2022-08-22 14:53:00-04:00,4133.39,4133.44,4132.41,4132.81,0,60,0.0
2022-08-22 14:54:00-04:00,4132.84,4133.14,4132.7,4132.91,0,60,0.0
2022-08-22 14:55:00-04:00,4132.91,4133.09,4132.06,4132.06,0,60,0.0
2022-08-22 14:56:00-04:00,4132.14,4132.75,4131.97,4132.05,0,60,0.0
2022-08-22 14:57:00-04:00,4132.02,4132.03,4131.59,4132.02,0,60,0.0
2022-08-22 14:58:00-04:00,4132.12,4133.62,4132.1,4133.37,0,60,0.0
2022-08-22 14:59:00-04:00,4133.41,4134.76,4133.41,4134.66,0,60,0.0
2022-08-22 15:00:00-04:00,4134.63,4135.97,4134.63,4135.81,0,60,0.0
2022-08-22 15:01:00-04:00,4135.72,4137.83,4135.72,4137.79,0,60,0.0
2022-08-22 15:02:00-04:00,4137.82,4138.65,4137.82,4138.65,0,60,0.0
2022-08-22 15:03:00-04:00,4138.61,4138.83,4137.83,4137.83,0,60,0.0
2022-08-22 15:04:00-04:00,4137.64,4137.64,4136.62,4136.76,0,60,0.0
2022-08-22 15:05:00-04:00,4136.7,4137.07,4135.59,4137.01,0,60,0.0
2022-08-22 15:06:00-04:00,4136.98,4138.71,4136.89,4138.2,0,60,0.0
2022-08-22 15:07:00-04:00,4138.24,4138.66,4137.85,4138.25,0,60,0.0
2022-08-22 15:08:00-04:00,4138.36,4138.39,4137.33,4137.6,0,60,0.0
2022-08-22 15:09:00-04:00,4137.69,4138.74,4137.61,4138.57,0,60,0.0
2022-08-22 15:10:00-04:00,4138.67,4140.37,4138.67,4140.26,0,60,0.0
2022-08-22 15:11:00-04:00,4140.28,4142.12,4140.28,4142.01,0,60,0.0
2022-08-22 15:12:00-04:00,4141.98,4141.98,4140.25,4140.94,0,60,0.0
2022-08-22 15:13:00-04:00,4141.08,4141.2,4140.8,4140.82,0,60,0.0
2022-08-22 15:14:00-04:00,4140.83,4141.44,4140.33,4141.44,0,60,0.0
2022-08-22 15:15:00-04:00,4141.71,4143.15,4141.71,4143.15,0,60,0.0
2022-08-22 15:16:00-04:00,4143.2,4143.28,4140.41,4140.41,0,60,0.0
2022-08-22 15:17:00-04:00,4140.43,4140.43,4139.55,4140.06,0,60,0.0
2022-08-22 15:18:00-04:00,4140.03,4140.22,4139.58,4140.14,0,60,0.0
2022-08-22 15:19:00-04:00,4140.13,4140.54,4138.4,4138.4,0,60,0.0
2022-08-22 15:20:00-04:00,4138.37,4138.91,4138.36,4138.82,0,60,0.0
2022-08-22 15:21:00-04:00,4138.83,4139.08,4137.84,4138.04,0,60,0.0
2022-08-22 15:22:00-04:00,4138.41,4139.33,4138.41,4139.08,0,60,0.0
2022-08-22 15:23:00-04:00,4139.28,4140.69,4139.28,4140.6,0,60,0.0
2022-08-22 15:24:00-04:00,4140.64,4141.22,4139.96,4141.07,0,60,0.0
2022-08-22 15:25:00-04:00,4141.16,4142.49,4141.11,4142.33,0,60,0.0
2022-08-22 15:26:00-04:00,4142.38,4142.45,4139.94,4140.32,0,60,0.0
2022-08-22 15:27:00-04:00,4140.39,4140.44,4138.75,4139.01,0,60,0.0
2022-08-22 15:28:00-04:00,4138.88,4139.04,4138.48,4138.59,0,60,0.0
2022-08-22 15:29:00-04:00,4138.59,4138.59,4137.16,4137.55,0,60,0.0
2022-08-22 15:30:00-04:00,4137.64,4138.36,4137.38,4138.17,0,60,0.0
2022-08-22 15:31:00-04:00,4138.12,4138.6,4135.99,4135.99,0,60,0.0
2022-08-22 15:32:00-04:00,4135.94,4135.94,4134.29,4134.29,0,60,0.0
2022-08-22 15:33:00-04:00,4134.26,4134.77,4133.8,4134.68,0,60,0.0
2022-08-22 15:34:00-04:00,4134.58,4135.04,4134.25,4134.56,0,60,0.0
2022-08-22 15:35:00-04:00,4134.51,4138.29,4134.5,4138.21,0,60,0.0
2022-08-22 15:36:00-04:00,4138.29,4138.75,4137.92,4138.75,0,60,0.0
2022-08-22 15:37:00-04:00,4138.86,4139.38,4137.84,4139.24,0,60,0.0
2022-08-22 15:38:00-04:00,4139.4,4140.26,4138.26,4138.33,0,60,0.0
2022-08-22 15:39:00-04:00,4138.36,4139.45,4138.36,4139.13,0,60,0.0
2022-08-22 15:40:00-04:00,4139.13,4139.15,4137.22,4137.22,0,60,0.0
2022-08-22 15:41:00-04:00,4137.05,4137.05,4134.55,4134.58,0,60,0.0
2022-08-22 15:42:00-04:00,4134.37,4134.79,4132.98,4133.0,0,60,0.0
2022-08-22 15:43:00-04:00,4132.94,4132.95,4132.09,4132.17,0,60,0.0
2022-08-22 15:44:00-04:00,4132.06,4132.46,4129.86,4129.88,0,60,0.0
2022-08-22 15:45:00-04:00,4130.01,4131.0,4129.94,4130.45,0,60,0.0
2022-08-22 15:46:00-04:00,4130.47,4132.05,4130.43,4131.52,0,60,0.0
2022-08-22 15:47:00-04:00,4131.53,4132.06,4131.53,4131.73,0,60,0.0
2022-08-22 15:48:00-04:00,4131.7,4133.32,4131.67,4131.98,0,60,0.0
2022-08-22 15:49:00-04:00,4132.2,4134.79,4132.2,4134.79,0,60,0.0
2022-08-22 15:50:00-04:00,4133.77,4138.51,4133.77,4138.38,0,60,0.0
2022-08-22 15:51:00-04:00,4138.42,4140.03,4137.9,4139.56,0,60,0.0
2022-08-22 15:52:00-04:00,4140.15,4141.34,4139.03,4139.08,0,60,0.0
2022-08-22 15:53:00-04:00,4138.99,4139.29,4137.05,4138.4,0,60,0.0
2022-08-22 15:54:00-04:00,4138.89,4139.64,4137.14,4137.49,0,60,0.0
2022-08-22 15:55:00-04:00,4137.72,4139.43,4137.72,4138.32,0,60,0.0
2022-08-22 15:56:00-04:00,4138.26,4138.31,4136.04,4136.04,0,60,0.0
2022-08-22 15:57:00-04:00,4135.86,4137.93,4135.35,4137.47,0,60,0.0
2022-08-22 15:58:00-04:00,4137.59,4138.09,4135.75,4136.43,0,60,0.0
2022-08-22 15:59:00-04:00,4136.38,4139.21,4134.76,4139.06,0,60,0.0
2022-08-23 09:31:00-04:00,4137.05,4138.63,4135.55,4136.57,0,60,0.0
2022-08-23 09:32:00-04:00,4136.51,4141.1,4136.51,4140.95,0,60,0.0
2022-08-23 09:33:00-04:00,4140.9,4141.75,4139.75,4140.18,0,60,0.0
2022-08-23 09:34:00-04:00,4140.82,4141.66,4140.03,4140.72,0,60,0.0
2022-08-23 09:35:00-04:00,4141.19,4144.25,4140.61,4144.25,0,60,0.0
2022-08-23 09:36:00-04:00,4144.56,4144.95,4142.72,4143.24,0,60,0.0
2022-08-23 09:37:00-04:00,4143.82,4144.9,4142.84,4143.0,0,60,0.0
2022-08-23 09:38:00-04:00,4142.67,4142.67,4139.38,4139.78,0,60,0.0
2022-08-23 09:39:00-04:00,4140.0,4140.12,4138.02,4138.02,0,60,0.0
2022-08-23 09:40:00-04:00,4138.07,4140.02,4136.9,4137.28,0,60,0.0
2022-08-23 09:41:00-04:00,4137.56,4139.19,4136.73,4136.73,0,60,0.0
2022-08-23 09:42:00-04:00,4136.7,4137.95,4135.91,4135.98,0,60,0.0
2022-08-23 09:43:00-04:00,4135.96,4135.96,4131.45,4131.45,0,60,0.0
2022-08-23 09:44:00-04:00,4131.55,4133.43,4129.88,4129.88,0,60,0.0
2022-08-23 09:45:00-04:00,4133.53,4135.8,4131.16,4133.89,0,60,0.0
2022-08-23 09:46:00-04:00,4134.14,4136.59,4133.22,4135.34,0,60,0.0
2022-08-23 09:47:00-04:00,4135.88,4139.62,4135.47,4139.36,0,60,0.0
2022-08-23 09:48:00-04:00,4139.49,4143.56,4139.49,4143.17,0,60,0.0
2022-08-23 09:49:00-04:00,4143.34,4143.88,4142.55,4142.72,0,60,0.0
2022-08-23 09:50:00-04:00,4143.19,4149.18,4142.85,4149.07,0,60,0.0
2022-08-23 09:51:00-04:00,4149.21,4149.9,4147.29,4147.86,0,60,0.0
2022-08-23 09:52:00-04:00,4147.99,4150.77,4147.9,4149.64,0,60,0.0
2022-08-23 09:53:00-04:00,4149.47,4150.33,4147.05,4147.33,0,60,0.0
2022-08-23 09:54:00-04:00,4147.18,4148.0,4146.24,4147.75,0,60,0.0
2022-08-23 09:55:00-04:00,4148.06,4148.48,4146.69,4148.47,0,60,0.0
2022-08-23 09:56:00-04:00,4148.57,4149.64,4147.19,4147.71,0,60,0.0
2022-08-23 09:57:00-04:00,4147.65,4147.92,4145.65,4145.99,0,60,0.0
2022-08-23 09:58:00-04:00,4146.06,4146.1,4143.55,4143.56,0,60,0.0
2022-08-23 09:59:00-04:00,4144.06,4145.31,4143.75,4144.49,0,60,0.0
2022-08-23 10:00:00-04:00,4144.57,4146.29,4141.51,4146.08,0,60,0.0
2022-08-23 10:01:00-04:00,4146.11,4148.54,4144.72,4144.84,0,60,0.0
2022-08-23 10:02:00-04:00,4144.5,4144.5,4141.69,4142.46,0,60,0.0
2022-08-23 10:03:00-04:00,4142.37,4143.54,4140.48,4141.11,0,60,0.0
2022-08-23 10:04:00-04:00,4141.17,4142.71,4141.09,4141.44,0,60,0.0
2022-08-23 10:05:00-04:00,4141.61,4144.77,4141.58,4143.55,0,60,0.0
2022-08-23 10:06:00-04:00,4143.81,4148.77,4143.81,4148.44,0,60,0.0
2022-08-23 10:07:00-04:00,4148.69,4149.89,4147.45,4148.89,0,60,0.0
2022-08-23 10:08:00-04:00,4149.11,4152.03,4149.11,4152.03,0,60,0.0
2022-08-23 10:09:00-04:00,4151.92,4154.99,4151.92,4154.99,0,60,0.0
2022-08-23 10:10:00-04:00,4155.04,4158.36,4154.42,4158.36,0,60,0.0
2022-08-23 10:11:00-04:00,4158.2,4159.55,4157.75,4158.02,0,60,0.0
2022-08-23 10:12:00-04:00,4158.33,4158.94,4157.64,4158.85,0,60,0.0
2022-08-23 10:13:00-04:00,4158.96,4159.77,4157.75,4158.05,0,60,0.0
2022-08-23 10:14:00-04:00,4158.13,4159.33,4157.74,4157.77,0,60,0.0
2022-08-23 10:15:00-04:00,4158.01,4159.19,4157.86,4157.86,0,60,0.0
2022-08-23 10:16:00-04:00,4157.87,4159.07,4157.07,4158.71,0,60,0.0
2022-08-23 10:17:00-04:00,4158.71,4158.79,4154.93,4154.99,0,60,0.0
2022-08-23 10:18:00-04:00,4154.91,4155.19,4153.3,4155.19,0,60,0.0
2022-08-23 10:19:00-04:00,4155.13,4155.42,4154.27,4155.18,0,60,0.0
2022-08-23 10:20:00-04:00,4155.11,4157.95,4155.02,4157.19,0,60,0.0
2022-08-23 10:21:00-04:00,4157.02,4157.26,4155.6,4156.73,0,60,0.0
2022-08-23 10:22:00-04:00,4156.73,4157.76,4156.31,4156.91,0,60,0.0
2022-08-23 10:23:00-04:00,4157.03,4157.84,4155.12,4155.43,0,60,0.0
2022-08-23 10:24:00-04:00,4155.18,4155.72,4154.05,4154.16,0,60,0.0
2022-08-23 10:25:00-04:00,4153.93,4154.36,4152.16,4152.62,0,60,0.0
2022-08-23 10:26:00-04:00,4152.57,4152.58,4149.62,4149.62,0,60,0.0
2022-08-23 10:27:00-04:00,4149.31,4150.72,4149.25,4150.72,0,60,0.0
2022-08-23 10:28:00-04:00,4150.71,4151.09,4149.5,4150.45,0,60,0.0
2022-08-23 10:29:00-04:00,4150.25,4150.47,4146.68,4146.68,0,60,0.0
2022-08-23 10:30:00-04:00,4147.03,4148.45,4145.71,4147.33,0,60,0.0
2022-08-23 10:31:00-04:00,4147.29,4149.87,4147.29,4149.87,0,60,0.0
2022-08-23 10:32:00-04:00,4149.77,4151.66,4149.38,4151.47,0,60,0.0
2022-08-23 10:33:00-04:00,4151.22,4153.91,4151.09,4153.91,0,60,0.0
2022-08-23 10:34:00-04:00,4154.25,4154.55,4153.02,4153.65,0,60,0.0
2022-08-23 10:35:00-04:00,4153.82,4154.65,4150.01,4150.26,0,60,0.0
2022-08-23 10:36:00-04:00,4150.27,4150.38,4147.68,4147.68,0,60,0.0
2022-08-23 10:37:00-04:00,4147.68,4148.54,4147.01,4147.66,0,60,0.0
2022-08-23 10:38:00-04:00,4147.4,4148.11,4145.81,4146.16,0,60,0.0
2022-08-23 10:39:00-04:00,4146.3,4147.27,4144.17,4144.17,0,60,0.0
2022-08-23 10:40:00-04:00,4143.99,4144.28,4141.66,4142.09,0,60,0.0
2022-08-23 10:41:00-04:00,4142.11,4143.97,4142.11,4143.45,0,60,0.0
2022-08-23 10:42:00-04:00,4143.17,4143.76,4142.89,4143.53,0,60,0.0
2022-08-23 10:43:00-04:00,4143.56,4144.38,4142.82,4144.31,0,60,0.0
2022-08-23 10:44:00-04:00,4144.09,4146.1,4143.62,4145.57,0,60,0.0
2022-08-23 10:45:00-04:00,4145.54,4147.36,4144.46,4144.48,0,60,0.0
2022-08-23 10:46:00-04:00,4144.51,4144.61,4142.6,4142.6,0,60,0.0
2022-08-23 10:47:00-04:00,4142.69,4144.26,4142.6,4142.6,0,60,0.0
2022-08-23 10:48:00-04:00,4142.6,4145.13,4142.6,4144.69,0,60,0.0
2022-08-23 10:49:00-04:00,4144.71,4146.63,4144.66,4146.33,0,60,0.0
2022-08-23 10:50:00-04:00,4146.5,4146.72,4145.15,4145.8,0,60,0.0
2022-08-23 10:51:00-04:00,4145.89,4149.06,4145.89,4149.03,0,60,0.0
2022-08-23 10:52:00-04:00,4149.07,4149.23,4145.49,4145.49,0,60,0.0
2022-08-23 10:53:00-04:00,4145.21,4145.21,4142.99,4142.99,0,60,0.0
2022-08-23 10:54:00-04:00,4142.72,4142.72,4139.1,4139.66,0,60,0.0
2022-08-23 10:55:00-04:00,4139.34,4139.6,4136.41,4137.42,0,60,0.0
2022-08-23 10:56:00-04:00,4137.06,4137.06,4135.38,4136.09,0,60,0.0
2022-08-23 10:57:00-04:00,4135.98,4137.16,4135.49,4135.6,0,60,0.0
2022-08-23 10:58:00-04:00,4135.74,4137.36,4135.61,4135.61,0,60,0.0
2022-08-23 10:59:00-04:00,4135.65,4135.8,4134.24,4134.85,0,60,0.0
2022-08-23 11:00:00-04:00,4134.81,4135.95,4134.69,4134.88,0,60,0.0
2022-08-23 11:01:00-04:00,4134.75,4134.75,4130.87,4130.87,0,60,0.0
2022-08-23 11:02:00-04:00,4130.73,4130.85,4127.54,4127.54,0,60,0.0
2022-08-23 11:03:00-04:00,4127.22,4129.63,4126.91,4129.52,0,60,0.0
2022-08-23 11:04:00-04:00,4129.59,4131.56,4129.59,4131.17,0,60,0.0
2022-08-23 11:05:00-04:00,4131.18,4131.25,4128.88,4128.91,0,60,0.0
2022-08-23 11:06:00-04:00,4128.89,4130.9,4128.89,4130.13,0,60,0.0
2022-08-23 11:07:00-04:00,4130.09,4132.07,4130.04,4131.86,0,60,0.0
2022-08-23 11:08:00-04:00,4131.95,4132.74,4130.82,4130.82,0,60,0.0
2022-08-23 11:09:00-04:00,4130.65,4132.01,4130.39,4131.4,0,60,0.0
2022-08-23 11:10:00-04:00,4131.49,4132.73,4131.1,4131.1,0,60,0.0
2022-08-23 11:11:00-04:00,4131.09,4132.75,4130.86,4132.68,0,60,0.0
2022-08-23 11:12:00-04:00,4132.66,4134.96,4132.66,4134.96,0,60,0.0
2022-08-23 11:13:00-04:00,4134.91,4135.44,4134.06,4134.06,0,60,0.0
2022-08-23 11:14:00-04:00,4134.02,4136.26,4134.02,4135.91,0,60,0.0
2022-08-23 11:15:00-04:00,4135.73,4137.01,4135.62,4137.01,0,60,0.0
2022-08-23 11:16:00-04:00,4137.05,4138.17,4136.46,4138.1,0,60,0.0
2022-08-23 11:17:00-04:00,4138.48,4140.3,4138.47,4139.6,0,60,0.0
2022-08-23 11:18:00-04:00,4139.66,4141.0,4139.08,4139.08,0,60,0.0
2022-08-23 11:19:00-04:00,4139.13,4139.59,4138.43,4139.19,0,60,0.0
2022-08-23 11:20:00-04:00,4139.05,4139.43,4137.32,4138.13,0,60,0.0
2022-08-23 11:21:00-04:00,4138.19,4140.03,4137.9,4139.41,0,60,0.0
2022-08-23 11:22:00-04:00,4139.43,4139.6,4138.58,4139.39,0,60,0.0
2022-08-23 11:23:00-04:00,4139.38,4140.65,4139.06,4140.43,0,60,0.0
2022-08-23 11:24:00-04:00,4140.5,4140.5,4138.68,4138.73,0,60,0.0
2022-08-23 11:25:00-04:00,4139.01,4139.3,4137.84,4137.98,0,60,0.0
2022-08-23 11:26:00-04:00,4137.9,4137.9,4136.33,4137.31,0,60,0.0
2022-08-23 11:27:00-04:00,4137.18,4137.18,4135.96,4136.84,0,60,0.0
2022-08-23 11:28:00-04:00,4136.96,4137.85,4135.71,4135.71,0,60,0.0
2022-08-23 11:29:00-04:00,4135.72,4136.02,4134.03,4134.07,0,60,0.0
2022-08-23 11:30:00-04:00,4134.15,4135.92,4134.11,4135.92,0,60,0.0
2022-08-23 11:31:00-04:00,4136.15,4137.66,4136.15,4137.29,0,60,0.0
2022-08-23 11:32:00-04:00,4137.29,4137.69,4136.75,4136.94,0,60,0.0
2022-08-23 11:33:00-04:00,4136.71,4136.71,4134.7,4135.55,0,60,0.0
2022-08-23 11:34:00-04:00,4135.38,4135.93,4134.74,4135.61,0,60,0.0
2022-08-23 11:35:00-04:00,4135.93,4139.36,4135.93,4139.15,0,60,0.0
2022-08-23 11:36:00-04:00,4139.27,4140.56,4137.71,4140.33,0,60,0.0
2022-08-23 11:37:00-04:00,4140.34,4140.73,4139.02,4140.73,0,60,0.0
2022-08-23 11:38:00-04:00,4140.76,4140.91,4139.63,4140.3,0,60,0.0
2022-08-23 11:39:00-04:00,4140.32,4140.4,4138.89,4139.59,0,60,0.0
2022-08-23 11:40:00-04:00,4139.57,4140.21,4139.12,4139.12,0,60,0.0
2022-08-23 11:41:00-04:00,4139.12,4139.15,4136.64,4136.65,0,60,0.0
2022-08-23 11:42:00-04:00,4136.7,4137.04,4134.91,4135.27,0,60,0.0
2022-08-23 11:43:00-04:00,4135.24,4135.59,4133.44,4134.11,0,60,0.0
2022-08-23 11:44:00-04:00,4134.29,4135.88,4134.29,4135.77,0,60,0.0
2022-08-23 11:45:00-04:00,4135.87,4137.43,4135.87,4136.17,0,60,0.0
2022-08-23 11:46:00-04:00,4136.35,4138.26,4136.26,4138.19,0,60,0.0
2022-08-23 11:47:00-04:00,4138.21,4139.23,4138.01,4138.82,0,60,0.0
2022-08-23 11:48:00-04:00,4138.82,4139.18,4138.08,4138.15,0,60,0.0
2022-08-23 11:49:00-04:00,4138.21,4138.7,4137.86,4138.24,0,60,0.0
2022-08-23 11:50:00-04:00,4138.37,4140.08,4138.07,4139.93,0,60,0.0
2022-08-23 11:51:00-04:00,4139.92,4140.02,4137.43,4137.43,0,60,0.0
2022-08-23 11:52:00-04:00,4137.44,4137.45,4135.96,4136.0,0,60,0.0
2022-08-23 11:53:00-04:00,4135.98,4136.54,4135.68,4136.22,0,60,0.0
2022-08-23 11:54:00-04:00,4136.07,4137.39,4136.01,4137.14,0,60,0.0
2022-08-23 11:55:00-04:00,4136.77,4136.77,4134.8,4135.25,0,60,0.0
2022-08-23 11:56:00-04:00,4135.2,4135.2,4133.2,4133.24,0,60,0.0
2022-08-23 11:57:00-04:00,4133.22,4133.79,4133.09,4133.63,0,60,0.0
2022-08-23 11:58:00-04:00,4133.7,4135.55,4133.7,4135.46,0,60,0.0
2022-08-23 11:59:00-04:00,4135.43,4136.07,4135.4,4135.41,0,60,0.0
2022-08-23 12:00:00-04:00,4135.42,4135.73,4134.1,4134.7,0,60,0.0
2022-08-23 12:01:00-04:00,4134.66,4134.66,4132.85,4133.33,0,60,0.0
2022-08-23 12:02:00-04:00,4133.2,4133.2,4130.91,4131.1,0,60,0.0
2022-08-23 12:03:00-04:00,4131.11,4132.05,4130.31,4130.33,0,60,0.0
2022-08-23 12:04:00-04:00,4130.31,4131.68,4130.25,4131.67,0,60,0.0
2022-08-23 12:05:00-04:00,4131.69,4131.69,4129.87,4129.9,0,60,0.0
2022-08-23 12:06:00-04:00,4129.94,4132.18,4129.94,4132.16,0,60,0.0
2022-08-23 12:07:00-04:00,4132.18,4134.41,4132.18,4134.32,0,60,0.0
2022-08-23 12:08:00-04:00,4134.25,4134.98,4133.81,4134.77,0,60,0.0
2022-08-23 12:09:00-04:00,4134.77,4135.22,4134.34,4135.22,0,60,0.0
2022-08-23 12:10:00-04:00,4135.27,4135.34,4132.97,4133.17,0,60,0.0
2022-08-23 12:11:00-04:00,4133.35,4133.37,4132.69,4133.04,0,60,0.0
2022-08-23 12:12:00-04:00,4133.06,4133.72,4132.69,4132.97,0,60,0.0
2022-08-23 12:13:00-04:00,4132.93,4134.3,4132.93,4133.52,0,60,0.0
2022-08-23 12:14:00-04:00,4133.48,4133.48,4132.45,4133.31,0,60,0.0
2022-08-23 12:15:00-04:00,4133.33,4133.33,4131.77,4131.77,0,60,0.0
2022-08-23 12:16:00-04:00,4131.79,4131.79,4129.61,4129.61,0,60,0.0
2022-08-23 12:17:00-04:00,4129.61,4129.64,4128.42,4128.7,0,60,0.0
2022-08-23 12:18:00-04:00,4128.68,4128.75,4127.19,4127.8,0,60,0.0
2022-08-23 12:19:00-04:00,4127.65,4127.91,4127.23,4127.73,0,60,0.0
2022-08-23 12:20:00-04:00,4127.77,4128.22,4126.62,4126.62,0,60,0.0
2022-08-23 12:21:00-04:00,4126.49,4127.66,4126.49,4127.66,0,60,0.0
2022-08-23 12:22:00-04:00,4127.68,4127.91,4127.29,4127.59,0,60,0.0
2022-08-23 12:23:00-04:00,4127.58,4127.96,4127.1,4127.33,0,60,0.0
2022-08-23 12:24:00-04:00,4127.36,4127.91,4124.36,4125.19,0,60,0.0
2022-08-23 12:25:00-04:00,4125.16,4126.2,4125.07,4126.12,0,60,0.0
2022-08-23 12:26:00-04:00,4126.07,4128.89,4126.07,4128.8,0,60,0.0
2022-08-23 12:27:00-04:00,4128.75,4128.98,4126.99,4127.03,0,60,0.0
2022-08-23 12:28:00-04:00,4127.0,4127.0,4125.38,4125.43,0,60,0.0
2022-08-23 12:29:00-04:00,4125.47,4125.49,4124.03,4124.41,0,60,0.0
2022-08-23 12:30:00-04:00,4124.34,4125.59,4124.22,4125.32,0,60,0.0
2022-08-23 12:31:00-04:00,4125.3,4125.66,4125.26,4125.54,0,60,0.0
2022-08-23 12:32:00-04:00,4125.52,4126.65,4125.52,4126.57,0,60,0.0
2022-08-23 12:33:00-04:00,4126.53,4127.94,4126.45,4127.91,0,60,0.0
2022-08-23 12:34:00-04:00,4127.83,4128.79,4127.32,4128.75,0,60,0.0
2022-08-23 12:35:00-04:00,4128.78,4129.85,4128.69,4129.82,0,60,0.0
2022-08-23 12:36:00-04:00,4129.8,4132.83,4129.78,4132.5,0,60,0.0
2022-08-23 12:37:00-04:00,4132.49,4134.39,4132.06,4134.25,0,60,0.0
2022-08-23 12:38:00-04:00,4134.33,4134.52,4133.55,4134.43,0,60,0.0
2022-08-23 12:39:00-04:00,4134.44,4134.44,4133.55,4134.2,0,60,0.0
2022-08-23 12:40:00-04:00,4134.22,4134.23,4133.52,4133.8,0,60,0.0
2022-08-23 12:41:00-04:00,4133.9,4135.8,4133.82,4135.49,0,60,0.0
2022-08-23 12:42:00-04:00,4135.57,4135.6,4134.15,4134.24,0,60,0.0
2022-08-23 12:43:00-04:00,4133.97,4135.04,4133.66,4135.04,0,60,0.0
2022-08-23 12:44:00-04:00,4135.03,4135.27,4134.56,4135.1,0,60,0.0
2022-08-23 12:45:00-04:00,4135.13,4135.2,4134.58,4135.12,0,60,0.0
2022-08-23 12:46:00-04:00,4135.17,4135.74,4134.68,4134.97,0,60,0.0
2022-08-23 12:47:00-04:00,4134.97,4135.07,4133.24,4133.24,0,60,0.0
2022-08-23 12:48:00-04:00,4133.21,4133.66,4133.21,4133.32,0,60,0.0
2022-08-23 12:49:00-04:00,4133.34,4133.95,4133.03,4133.03,0,60,0.0
2022-08-23 12:50:00-04:00,4133.02,4133.74,4132.96,4133.28,0,60,0.0
2022-08-23 12:51:00-04:00,4133.25,4133.45,4132.55,4132.89,0,60,0.0
2022-08-23 12:52:00-04:00,4133.19,4135.99,4133.17,4135.98,0,60,0.0
2022-08-23 12:53:00-04:00,4135.93,4135.93,4134.17,4134.54,0,60,0.0
2022-08-23 12:54:00-04:00,4134.61,4135.18,4134.32,4135.0,0,60,0.0
2022-08-23 12:55:00-04:00,4135.01,4136.24,4134.24,4135.67,0,60,0.0
2022-08-23 12:56:00-04:00,4135.67,4136.72,4135.67,4136.11,0,60,0.0
2022-08-23 12:57:00-04:00,4136.11,4136.74,4135.76,4135.84,0,60,0.0
2022-08-23 12:58:00-04:00,4135.96,4136.62,4135.96,4136.62,0,60,0.0
2022-08-23 12:59:00-04:00,4136.73,4137.62,4136.73,4136.98,0,60,0.0
2022-08-23 13:00:00-04:00,4137.06,4137.08,4136.14,4136.68,0,60,0.0
2022-08-23 13:01:00-04:00,4136.67,4138.37,4136.41,4137.93,0,60,0.0
2022-08-23 13:02:00-04:00,4137.94,4137.94,4136.53,4137.41,0,60,0.0
2022-08-23 13:03:00-04:00,4137.4,4137.63,4136.78,4136.86,0,60,0.0
2022-08-23 13:04:00-04:00,4136.83,4137.03,4136.04,4137.0,0,60,0.0
2022-08-23 13:05:00-04:00,4136.99,4136.99,4134.89,4135.34,0,60,0.0
2022-08-23 13:06:00-04:00,4135.29,4135.29,4132.91,4133.08,0,60,0.0
2022-08-23 13:07:00-04:00,4133.16,4134.05,4132.99,4133.58,0,60,0.0
2022-08-23 13:08:00-04:00,4133.49,4133.79,4132.54,4132.54,0,60,0.0
2022-08-23 13:09:00-04:00,4132.57,4133.33,4132.36,4133.25,0,60,0.0
2022-08-23 13:10:00-04:00,4133.22,4134.19,4133.18,4134.15,0,60,0.0
2022-08-23 13:11:00-04:00,4134.14,4134.51,4132.35,4132.37,0,60,0.0
2022-08-23 13:12:00-04:00,4132.34,4132.34,4130.63,4130.75,0,60,0.0
2022-08-23 13:13:00-04:00,4130.74,4132.66,4130.69,4132.54,0,60,0.0
2022-08-23 13:14:00-04:00,4132.4,4134.97,4132.28,4134.97,0,60,0.0
2022-08-23 13:15:00-04:00,4135.06,4137.29,4134.6,4137.29,0,60,0.0
2022-08-23 13:16:00-04:00,4137.46,4137.78,4137.3,4137.53,0,60,0.0
2022-08-23 13:17:00-04:00,4137.32,4137.32,4134.31,4134.31,0,60,0.0
2022-08-23 13:18:00-04:00,4134.28,4134.58,4133.6,4134.41,0,60,0.0
2022-08-23 13:19:00-04:00,4134.36,4134.86,4133.9,4133.91,0,60,0.0
