,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index
,open,high,low,close,volume,num_trds,value
2022-12-30 10:33:00-05:00,1578.09,1578.34,1578.09,1578.34,0,4,0.0
2022-12-30 10:34:00-05:00,1578.3,1578.59,1578.3,1578.59,0,4,0.0
2022-12-30 10:35:00-05:00,1578.68,1578.68,1578.37,1578.37,0,4,0.0
2022-12-30 10:36:00-05:00,1578.35,1578.41,1578.31,1578.32,0,4,0.0
2022-12-30 10:37:00-05:00,1578.39,1578.4,1578.39,1578.4,0,4,0.0
2022-12-30 10:38:00-05:00,1578.39,1578.39,1578.15,1578.15,0,4,0.0
2022-12-30 10:39:00-05:00,1577.8,1577.8,1577.51,1577.51,0,4,0.0
2022-12-30 10:40:00-05:00,1577.35,1577.35,1577.13,1577.13,0,4,0.0
2022-12-30 10:41:00-05:00,1576.56,1576.7,1576.54,1576.7,0,4,0.0
2022-12-30 10:42:00-05:00,1576.6,1576.6,1576.29,1576.36,0,4,0.0
2022-12-30 10:43:00-05:00,1576.42,1576.58,1576.42,1576.58,0,4,0.0
2022-12-30 10:44:00-05:00,1576.62,1576.62,1575.96,1575.96,0,4,0.0
2022-12-30 10:45:00-05:00,1576.0,1576.26,1576.0,1576.26,0,4,0.0
2022-12-30 10:46:00-05:00,1576.5,1576.62,1576.45,1576.45,0,4,0.0
2022-12-30 10:47:00-05:00,1576.39,1577.56,1576.39,1577.56,0,4,0.0
2022-12-30 10:48:00-05:00,1577.83,1577.83,1577.61,1577.61,0,4,0.0
2022-12-30 10:49:00-05:00,1578.02,1578.29,1578.02,1578.29,0,4,0.0
2022-12-30 10:50:00-05:00,1578.18,1578.18,1577.92,1577.92,0,4,0.0
2022-12-30 10:51:00-05:00,1577.94,1577.94,1577.73,1577.76,0,4,0.0
2022-12-30 10:52:00-05:00,1577.73,1577.86,1577.67,1577.86,0,4,0.0
2022-12-30 10:53:00-05:00,1577.75,1577.75,1577.25,1577.25,0,4,0.0
2022-12-30 10:54:00-05:00,1577.12,1577.12,1576.22,1576.22,0,4,0.0
2022-12-30 10:55:00-05:00,1576.16,1576.16,1576.02,1576.11,0,4,0.0
2022-12-30 10:56:00-05:00,1576.03,1576.03,1575.27,1575.27,0,4,0.0
2022-12-30 10:57:00-05:00,1575.25,1575.25,1574.89,1574.89,0,4,0.0
2022-12-30 10:58:00-05:00,1574.86,1574.88,1574.75,1574.75,0,4,0.0
2022-12-30 10:59:00-05:00,1574.86,1575.07,1574.86,1574.9,0,4,0.0
2022-12-30 11:00:00-05:00,1575.15,1575.18,1574.78,1574.78,0,4,0.0
2022-12-30 11:01:00-05:00,1574.8,1574.8,1574.78,1574.78,0,4,0.0
2022-12-30 11:02:00-05:00,1574.81,1574.81,1574.55,1574.55,0,4,0.0
2022-12-30 11:03:00-05:00,1574.6,1574.86,1574.6,1574.86,0,4,0.0
2022-12-30 11:04:00-05:00,1574.87,1574.95,1574.87,1574.95,0,4,0.0
2022-12-30 11:05:00-05:00,1574.98,1574.98,1574.83,1574.83,0,4,0.0
2022-12-30 11:06:00-05:00,1574.62,1574.62,1574.45,1574.47,0,4,0.0
2022-12-30 11:07:00-05:00,1574.4,1574.43,1574.4,1574.43,0,4,0.0
2022-12-30 11:08:00-05:00,1574.36,1574.44,1574.26,1574.44,0,4,0.0
2022-12-30 11:09:00-05:00,1574.42,1574.42,1574.35,1574.36,0,4,0.0
2022-12-30 11:10:00-05:00,1574.24,1574.69,1574.24,1574.69,0,4,0.0
2022-12-30 11:11:00-05:00,1574.5,1574.5,1574.09,1574.09,0,4,0.0
2022-12-30 11:12:00-05:00,1574.06,1574.25,1574.02,1574.02,0,4,0.0
2022-12-30 11:13:00-05:00,1574.03,1574.03,1573.81,1573.9,0,4,0.0
2022-12-30 11:14:00-05:00,1573.87,1573.88,1573.79,1573.79,0,4,0.0
2022-12-30 11:15:00-05:00,1573.87,1573.87,1573.59,1573.59,0,4,0.0
2022-12-30 11:16:00-05:00,1573.7,1573.7,1573.28,1573.37,0,4,0.0
2022-12-30 11:17:00-05:00,1573.45,1573.62,1573.45,1573.62,0,4,0.0
2022-12-30 11:18:00-05:00,1573.6,1573.6,1573.57,1573.57,0,4,0.0
2022-12-30 11:19:00-05:00,1573.75,1573.99,1573.75,1573.9,0,4,0.0
2022-12-30 11:20:00-05:00,1573.67,1573.67,1573.0,1573.0,0,4,0.0
2022-12-30 11:21:00-05:00,1573.05,1573.09,1572.99,1573.09,0,4,0.0
2022-12-30 11:22:00-05:00,1573.19,1573.34,1573.19,1573.34,0,4,0.0
2022-12-30 11:23:00-05:00,1573.46,1573.46,1573.11,1573.12,0,4,0.0
2022-12-30 11:24:00-05:00,1573.17,1573.17,1573.1,1573.14,0,4,0.0
2022-12-30 11:25:00-05:00,1573.16,1573.4,1573.16,1573.4,0,4,0.0
2022-12-30 11:26:00-05:00,1573.5,1573.53,1573.5,1573.51,0,4,0.0
2022-12-30 11:27:00-05:00,1573.57,1573.57,1573.56,1573.56,0,4,0.0
2022-12-30 11:28:00-05:00,1573.33,1573.33,1573.24,1573.24,0,4,0.0
2022-12-30 11:29:00-05:00,1573.32,1573.36,1573.26,1573.36,0,4,0.0
2022-12-30 11:30:00-05:00,1573.39,1573.39,1572.96,1573.06,0,4,0.0
2022-12-30 11:31:00-05:00,1573.28,1574.01,1573.28,1574.01,0,4,0.0
2022-12-30 11:32:00-05:00,1574.04,1574.19,1574.04,1574.19,0,4,0.0
2022-12-30 11:33:00-05:00,1574.39,1575.25,1574.39,1575.25,0,4,0.0
2022-12-30 11:34:00-05:00,1575.29,1575.29,1575.27,1575.29,0,4,0.0
2022-12-30 11:35:00-05:00,1575.27,1575.27,1575.14,1575.14,0,4,0.0
2022-12-30 11:36:00-05:00,1575.14,1575.16,1575.07,1575.07,0,4,0.0
2022-12-30 11:37:00-05:00,1575.06,1575.61,1575.06,1575.61,0,4,0.0
2022-12-30 11:38:00-05:00,1575.64,1575.74,1575.52,1575.74,0,4,0.0
2022-12-30 11:39:00-05:00,1575.85,1575.96,1575.85,1575.92,0,4,0.0
2022-12-30 11:40:00-05:00,1575.95,1576.06,1575.89,1576.02,0,4,0.0
2022-12-30 11:41:00-05:00,1576.07,1576.07,1576.04,1576.05,0,4,0.0
2022-12-30 11:42:00-05:00,1576.06,1576.16,1576.06,1576.16,0,4,0.0
2022-12-30 11:43:00-05:00,1576.12,1576.19,1576.12,1576.15,0,4,0.0
2022-12-30 11:44:00-05:00,1576.3,1576.3,1576.06,1576.06,0,4,0.0
2022-12-30 11:45:00-05:00,1576.01,1576.01,1575.81,1575.81,0,4,0.0
2022-12-30 11:46:00-05:00,1575.71,1575.72,1575.66,1575.67,0,4,0.0
2022-12-30 11:47:00-05:00,1575.59,1575.59,1575.07,1575.07,0,4,0.0
2022-12-30 11:48:00-05:00,1575.02,1575.02,1574.89,1575.01,0,4,0.0
2022-12-30 11:49:00-05:00,1574.99,1574.99,1574.86,1574.86,0,4,0.0
2022-12-30 11:50:00-05:00,1574.86,1574.97,1574.86,1574.97,0,4,0.0
2022-12-30 11:51:00-05:00,1574.89,1574.94,1574.89,1574.9,0,4,0.0
2022-12-30 11:52:00-05:00,1575.08,1575.08,1575.03,1575.03,0,4,0.0
2022-12-30 11:53:00-05:00,1575.04,1575.12,1575.04,1575.12,0,4,0.0
2022-12-30 11:54:00-05:00,1575.14,1575.18,1575.11,1575.11,0,4,0.0
2022-12-30 11:55:00-05:00,1575.12,1575.19,1575.08,1575.08,0,4,0.0
2022-12-30 11:56:00-05:00,1574.85,1575.55,1574.85,1575.55,0,4,0.0
2022-12-30 11:57:00-05:00,1575.92,1576.07,1575.92,1576.07,0,4,0.0
2022-12-30 11:58:00-05:00,1576.08,1576.11,1576.06,1576.06,0,4,0.0
2022-12-30 11:59:00-05:00,1576.03,1576.18,1576.03,1576.18,0,4,0.0
2022-12-30 12:00:00-05:00,1576.32,1576.37,1576.31,1576.31,0,4,0.0
2022-12-30 12:01:00-05:00,1576.25,1576.25,1576.06,1576.06,0,4,0.0
2022-12-30 12:02:00-05:00,1576.07,1576.16,1576.07,1576.14,0,4,0.0
2022-12-30 12:03:00-05:00,1576.22,1576.39,1576.22,1576.39,0,4,0.0
2022-12-30 12:04:00-05:00,1576.36,1576.36,1576.06,1576.06,0,4,0.0
2022-12-30 12:05:00-05:00,1575.97,1575.97,1575.75,1575.8,0,4,0.0
2022-12-30 12:06:00-05:00,1575.77,1575.78,1575.74,1575.78,0,4,0.0
2022-12-30 12:07:00-05:00,1575.8,1575.97,1575.8,1575.97,0,4,0.0
2022-12-30 12:08:00-05:00,1575.96,1575.96,1575.72,1575.72,0,4,0.0
2022-12-30 12:09:00-05:00,1575.81,1575.82,1575.67,1575.67,0,4,0.0
2022-12-30 12:10:00-05:00,1575.64,1576.25,1575.64,1576.25,0,4,0.0
2022-12-30 12:11:00-05:00,1576.24,1576.24,1576.11,1576.11,0,4,0.0
2022-12-30 12:12:00-05:00,1576.14,1576.15,1576.03,1576.03,0,4,0.0
2022-12-30 12:13:00-05:00,1575.81,1575.82,1575.68,1575.68,0,4,0.0
2022-12-30 12:14:00-05:00,1575.64,1575.64,1575.36,1575.36,0,4,0.0
2022-12-30 12:15:00-05:00,1575.36,1575.66,1575.36,1575.66,0,4,0.0
2022-12-30 12:16:00-05:00,1575.66,1575.81,1575.66,1575.81,0,4,0.0
2022-12-30 12:17:00-05:00,1575.79,1575.8,1575.73,1575.73,0,4,0.0
2022-12-30 12:18:00-05:00,1575.75,1575.76,1575.7,1575.7,0,4,0.0
2022-12-30 12:19:00-05:00,1575.71,1575.71,1575.68,1575.68,0,4,0.0
2022-12-30 12:20:00-05:00,1575.65,1575.91,1575.65,1575.87,0,4,0.0
2022-12-30 12:21:00-05:00,1575.83,1576.17,1575.71,1576.17,0,4,0.0
2022-12-30 12:22:00-05:00,1576.21,1576.21,1576.11,1576.11,0,4,0.0
2022-12-30 12:23:00-05:00,1575.92,1576.02,1575.92,1576.02,0,4,0.0
2022-12-30 12:24:00-05:00,1575.99,1575.99,1575.96,1575.96,0,4,0.0
2022-12-30 12:25:00-05:00,1576.02,1576.1,1576.02,1576.07,0,4,0.0
2022-12-30 12:26:00-05:00,1576.13,1576.2,1576.13,1576.13,0,4,0.0
2022-12-30 12:27:00-05:00,1575.99,1576.03,1575.33,1575.33,0,4,0.0
2022-12-30 12:28:00-05:00,1575.36,1575.38,1575.36,1575.36,0,4,0.0
2022-12-30 12:29:00-05:00,1575.45,1575.49,1575.45,1575.48,0,4,0.0
2022-12-30 12:30:00-05:00,1575.44,1575.48,1575.43,1575.48,0,4,0.0
2022-12-30 12:31:00-05:00,1575.45,1575.54,1575.45,1575.54,0,4,0.0
2022-12-30 12:32:00-05:00,1575.71,1575.98,1575.71,1575.98,0,4,0.0
2022-12-30 12:33:00-05:00,1575.94,1576.03,1575.94,1576.03,0,4,0.0
2022-12-30 12:34:00-05:00,1576.04,1576.04,1575.97,1576.02,0,4,0.0
2022-12-30 12:35:00-05:00,1575.99,1576.39,1575.99,1576.39,0,4,0.0
2022-12-30 12:36:00-05:00,1576.55,1576.63,1576.55,1576.62,0,4,0.0
2022-12-30 12:37:00-05:00,1576.66,1576.66,1576.4,1576.4,0,4,0.0
2022-12-30 12:38:00-05:00,1576.39,1576.39,1576.09,1576.09,0,4,0.0
2022-12-30 12:39:00-05:00,1576.11,1576.11,1576.06,1576.06,0,4,0.0
2022-12-30 12:40:00-05:00,1575.99,1575.99,1575.94,1575.96,0,4,0.0
2022-12-30 12:41:00-05:00,1575.93,1575.93,1575.91,1575.91,0,4,0.0
2022-12-30 12:42:00-05:00,1575.91,1575.96,1575.9,1575.94,0,4,0.0
2022-12-30 12:43:00-05:00,1575.86,1575.86,1575.67,1575.69,0,4,0.0
2022-12-30 12:44:00-05:00,1575.74,1575.78,1575.74,1575.78,0,4,0.0
2022-12-30 12:45:00-05:00,1575.73,1575.98,1575.73,1575.96,0,4,0.0
2022-12-30 12:46:00-05:00,1575.83,1575.83,1575.68,1575.68,0,4,0.0
2022-12-30 12:47:00-05:00,1575.66,1575.66,1575.54,1575.63,0,4,0.0
2022-12-30 12:48:00-05:00,1575.61,1575.71,1575.61,1575.69,0,4,0.0
2022-12-30 12:49:00-05:00,1575.71,1575.71,1575.65,1575.69,0,4,0.0
2022-12-30 12:50:00-05:00,1575.77,1576.0,1575.77,1576.0,0,4,0.0
2022-12-30 12:51:00-05:00,1576.21,1576.25,1576.21,1576.24,0,4,0.0
2022-12-30 12:52:00-05:00,1576.23,1576.24,1576.15,1576.15,0,4,0.0
2022-12-30 12:53:00-05:00,1576.15,1576.15,1575.81,1575.81,0,4,0.0
2022-12-30 12:54:00-05:00,1575.77,1575.77,1575.71,1575.71,0,4,0.0
2022-12-30 12:55:00-05:00,1575.76,1575.8,1575.76,1575.79,0,4,0.0
2022-12-30 12:56:00-05:00,1575.78,1575.9,1575.78,1575.9,0,4,0.0
2022-12-30 12:57:00-05:00,1575.9,1575.9,1575.75,1575.75,0,4,0.0
2022-12-30 12:58:00-05:00,1575.75,1575.75,1575.56,1575.56,0,4,0.0
2022-12-30 12:59:00-05:00,1575.57,1576.31,1575.52,1576.31,0,4,0.0
2022-12-30 13:00:00-05:00,1576.37,1576.37,1576.22,1576.22,0,4,0.0
2022-12-30 13:01:00-05:00,1576.15,1576.15,1576.1,1576.1,0,4,0.0
2022-12-30 13:02:00-05:00,1576.15,1576.28,1576.0,1576.0,0,4,0.0
2022-12-30 13:03:00-05:00,1576.17,1576.74,1576.17,1576.74,0,4,0.0
2022-12-30 13:04:00-05:00,1576.91,1576.91,1576.69,1576.69,0,4,0.0
2022-12-30 13:05:00-05:00,1576.49,1576.49,1576.42,1576.46,0,4,0.0
2022-12-30 13:06:00-05:00,1576.47,1576.57,1576.41,1576.57,0,4,0.0
2022-12-30 13:07:00-05:00,1576.63,1576.65,1576.55,1576.55,0,4,0.0
2022-12-30 13:08:00-05:00,1576.48,1576.6,1576.48,1576.6,0,4,0.0
2022-12-30 13:09:00-05:00,1576.6,1576.71,1576.6,1576.71,0,4,0.0
2022-12-30 13:10:00-05:00,1576.75,1576.8,1576.67,1576.67,0,4,0.0
2022-12-30 13:11:00-05:00,1576.69,1576.76,1576.69,1576.76,0,4,0.0
2022-12-30 13:12:00-05:00,1576.75,1576.83,1576.75,1576.83,0,4,0.0
2022-12-30 13:13:00-05:00,1576.83,1577.16,1576.83,1577.16,0,4,0.0
2022-12-30 13:14:00-05:00,1577.21,1577.24,1577.21,1577.23,0,4,0.0
2022-12-30 13:15:00-05:00,1577.1,1577.1,1576.92,1576.93,0,4,0.0
2022-12-30 13:16:00-05:00,1576.94,1576.94,1576.62,1576.62,0,4,0.0
2022-12-30 13:17:00-05:00,1576.61,1576.68,1576.61,1576.67,0,4,0.0
2022-12-30 13:18:00-05:00,1576.74,1576.77,1576.41,1576.41,0,4,0.0
2022-12-30 13:19:00-05:00,1576.35,1576.35,1576.09,1576.09,0,4,0.0
2022-12-30 13:20:00-05:00,1575.72,1575.72,1574.5,1574.5,0,4,0.0
2022-12-30 13:21:00-05:00,1574.48,1574.48,1573.7,1573.7,0,4,0.0
2022-12-30 13:22:00-05:00,1573.49,1573.49,1572.59,1572.59,0,4,0.0
2022-12-30 13:23:00-05:00,1572.36,1572.4,1572.22,1572.4,0,4,0.0
2022-12-30 13:24:00-05:00,1572.35,1572.35,1572.2,1572.2,0,4,0.0
2022-12-30 13:25:00-05:00,1571.47,1571.47,1570.28,1570.28,0,4,0.0
2022-12-30 13:26:00-05:00,1570.27,1570.37,1570.23,1570.37,0,4,0.0
2022-12-30 13:27:00-05:00,1570.29,1570.54,1570.29,1570.54,0,4,0.0
2022-12-30 13:28:00-05:00,1570.5,1570.58,1570.5,1570.58,0,4,0.0
2022-12-30 13:29:00-05:00,1570.97,1571.8,1570.97,1571.8,0,4,0.0
2022-12-30 13:30:00-05:00,1571.78,1572.53,1571.78,1572.53,0,4,0.0
2022-12-30 13:31:00-05:00,1572.82,1573.38,1572.82,1573.38,0,4,0.0
2022-12-30 13:32:00-05:00,1573.15,1573.15,1572.88,1572.88,0,4,0.0
2022-12-30 13:33:00-05:00,1573.06,1573.19,1573.06,1573.19,0,4,0.0
2022-12-30 13:34:00-05:00,1573.15,1573.29,1573.15,1573.29,0,4,0.0
2022-12-30 13:35:00-05:00,1573.88,1573.91,1573.85,1573.85,0,4,0.0
2022-12-30 13:36:00-05:00,1573.65,1573.69,1573.62,1573.69,0,4,0.0
2022-12-30 13:37:00-05:00,1573.71,1573.71,1573.6,1573.69,0,4,0.0
2022-12-30 13:38:00-05:00,1573.7,1573.7,1573.48,1573.52,0,4,0.0
2022-12-30 13:39:00-05:00,1573.53,1573.55,1573.46,1573.55,0,4,0.0
2022-12-30 13:40:00-05:00,1573.67,1573.67,1573.46,1573.58,0,4,0.0
2022-12-30 13:41:00-05:00,1573.52,1573.52,1573.4,1573.41,0,4,0.0
2022-12-30 13:42:00-05:00,1573.39,1573.48,1573.39,1573.39,0,4,0.0
2022-12-30 13:43:00-05:00,1573.32,1573.32,1573.26,1573.31,0,4,0.0
2022-12-30 13:44:00-05:00,1573.41,1573.44,1573.41,1573.44,0,4,0.0
2022-12-30 13:45:00-05:00,1573.51,1573.63,1573.46,1573.52,0,4,0.0
2022-12-30 13:46:00-05:00,1573.53,1573.53,1573.15,1573.2,0,4,0.0
2022-12-30 13:47:00-05:00,1573.07,1573.15,1573.01,1573.01,0,4,0.0
2022-12-30 13:48:00-05:00,1573.05,1573.05,1573.0,1573.0,0,4,0.0
2022-12-30 13:49:00-05:00,1573.03,1573.19,1573.03,1573.13,0,4,0.0
2022-12-30 13:50:00-05:00,1573.13,1573.13,1572.56,1572.56,0,4,0.0
2022-12-30 13:51:00-05:00,1572.44,1572.44,1572.41,1572.41,0,4,0.0
2022-12-30 13:52:00-05:00,1572.42,1572.44,1572.41,1572.44,0,4,0.0
2022-12-30 13:53:00-05:00,1572.4,1572.41,1572.36,1572.41,0,4,0.0
2022-12-30 13:54:00-05:00,1572.53,1572.88,1572.53,1572.88,0,4,0.0
2022-12-30 13:55:00-05:00,1572.95,1572.98,1572.89,1572.89,0,4,0.0
2022-12-30 13:56:00-05:00,1572.71,1572.71,1572.66,1572.7,0,4,0.0
2022-12-30 13:57:00-05:00,1572.73,1572.73,1572.44,1572.47,0,4,0.0
2022-12-30 13:58:00-05:00,1572.4,1572.56,1572.4,1572.56,0,4,0.0
2022-12-30 13:59:00-05:00,1572.65,1572.65,1572.45,1572.45,0,4,0.0
2022-12-30 14:00:00-05:00,1572.38,1572.46,1572.38,1572.46,0,4,0.0
2022-12-30 14:01:00-05:00,1572.45,1572.61,1572.45,1572.61,0,4,0.0
2022-12-30 14:02:00-05:00,1572.52,1573.07,1572.39,1573.07,0,4,0.0
2022-12-30 14:03:00-05:00,1573.14,1573.14,1572.22,1572.22,0,4,0.0
2022-12-30 14:04:00-05:00,1572.15,1572.15,1571.98,1572.11,0,4,0.0
2022-12-30 14:05:00-05:00,1572.07,1572.07,1571.91,1571.94,0,4,0.0
2022-12-30 14:06:00-05:00,1572.07,1572.33,1572.07,1572.15,0,4,0.0
2022-12-30 14:07:00-05:00,1572.0,1572.03,1572.0,1572.03,0,4,0.0
2022-12-30 14:08:00-05:00,1571.99,1572.01,1571.86,1572.01,0,4,0.0
2022-12-30 14:09:00-05:00,1572.0,1572.0,1571.93,1571.96,0,4,0.0
2022-12-30 14:10:00-05:00,1572.02,1572.13,1572.02,1572.13,0,4,0.0
2022-12-30 14:11:00-05:00,1572.1,1572.14,1571.87,1571.87,0,4,0.0
2022-12-30 14:12:00-05:00,1571.94,1572.11,1571.94,1572.1,0,4,0.0
2022-12-30 14:13:00-05:00,1572.26,1572.55,1572.26,1572.55,0,4,0.0
2022-12-30 14:14:00-05:00,1572.55,1572.55,1572.39,1572.39,0,4,0.0
2022-12-30 14:15:00-05:00,1572.23,1572.23,1571.78,1571.78,0,4,0.0
2022-12-30 14:16:00-05:00,1571.81,1571.81,1571.59,1571.62,0,4,0.0
2022-12-30 14:17:00-05:00,1571.72,1571.75,1571.65,1571.65,0,4,0.0
2022-12-30 14:18:00-05:00,1571.7,1572.09,1571.7,1571.98,0,4,0.0
2022-12-30 14:19:00-05:00,1572.05,1572.07,1571.98,1572.07,0,4,0.0
2022-12-30 14:20:00-05:00,1572.25,1572.25,1571.92,1571.92,0,4,0.0
2022-12-30 14:21:00-05:00,1571.88,1571.93,1571.88,1571.88,0,4,0.0
2022-12-30 14:22:00-05:00,1571.91,1572.01,1571.89,1571.89,0,4,0.0
2022-12-30 14:23:00-05:00,1571.89,1572.26,1571.82,1572.26,0,4,0.0
2022-12-30 14:24:00-05:00,1572.27,1572.27,1572.02,1572.02,0,4,0.0
2022-12-30 14:25:00-05:00,1571.96,1571.96,1571.86,1571.86,0,4,0.0
2022-12-30 14:26:00-05:00,1571.85,1571.89,1571.81,1571.89,0,4,0.0
2022-12-30 14:27:00-05:00,1571.82,1571.99,1571.82,1571.99,0,4,0.0
2022-12-30 14:28:00-05:00,1571.99,1572.66,1571.99,1572.66,0,4,0.0
2022-12-30 14:29:00-05:00,1572.75,1573.08,1572.75,1572.99,0,4,0.0
2022-12-30 14:30:00-05:00,1573.0,1573.1,1572.99,1573.1,0,4,0.0
2022-12-30 14:31:00-05:00,1573.12,1573.52,1573.12,1573.51,0,4,0.0
2022-12-30 14:32:00-05:00,1573.58,1573.79,1573.58,1573.65,0,4,0.0
2022-12-30 14:33:00-05:00,1573.62,1573.62,1573.52,1573.59,0,4,0.0
2022-12-30 14:34:00-05:00,1573.58,1573.7,1573.58,1573.7,0,4,0.0
2022-12-30 14:35:00-05:00,1573.7,1573.92,1573.7,1573.92,0,4,0.0
2022-12-30 14:36:00-05:00,1573.92,1573.92,1573.89,1573.89,0,4,0.0
2022-12-30 14:37:00-05:00,1573.94,1573.95,1573.8,1573.8,0,4,0.0
2022-12-30 14:38:00-05:00,1573.82,1574.02,1573.8,1574.02,0,4,0.0
2022-12-30 14:39:00-05:00,1574.18,1574.26,1574.18,1574.19,0,4,0.0
2022-12-30 14:40:00-05:00,1574.13,1574.13,1574.03,1574.03,0,4,0.0
2022-12-30 14:41:00-05:00,1574.03,1574.06,1573.85,1573.85,0,4,0.0
2022-12-30 14:42:00-05:00,1573.78,1574.17,1573.78,1574.17,0,4,0.0
2022-12-30 14:43:00-05:00,1574.18,1574.28,1574.18,1574.24,0,4,0.0
2022-12-30 14:44:00-05:00,1574.27,1574.38,1574.19,1574.38,0,4,0.0
2022-12-30 14:45:00-05:00,1574.6,1574.61,1574.55,1574.61,0,4,0.0
2022-12-30 14:46:00-05:00,1574.49,1574.49,1574.4,1574.4,0,4,0.0
2022-12-30 14:47:00-05:00,1574.35,1574.35,1574.22,1574.22,0,4,0.0
2022-12-30 14:48:00-05:00,1573.87,1573.87,1573.75,1573.75,0,4,0.0
2022-12-30 14:49:00-05:00,1573.64,1573.64,1573.35,1573.35,0,4,0.0
2022-12-30 14:50:00-05:00,1573.34,1573.38,1573.34,1573.37,0,4,0.0
2022-12-30 14:51:00-05:00,1573.52,1573.96,1573.51,1573.96,0,4,0.0
2022-12-30 14:52:00-05:00,1574.16,1574.34,1574.16,1574.34,0,4,0.0
2022-12-30 14:53:00-05:00,1574.5,1574.57,1574.5,1574.5,0,4,0.0
2022-12-30 14:54:00-05:00,1574.42,1574.42,1574.34,1574.4,0,4,0.0
2022-12-30 14:55:00-05:00,1574.28,1574.28,1574.04,1574.04,0,4,0.0
2022-12-30 14:56:00-05:00,1573.95,1573.95,1573.84,1573.87,0,4,0.0
2022-12-30 14:57:00-05:00,1573.77,1573.96,1573.77,1573.96,0,4,0.0
2022-12-30 14:58:00-05:00,1574.05,1574.39,1574.05,1574.39,0,4,0.0
2022-12-30 14:59:00-05:00,1574.36,1574.36,1574.31,1574.35,0,4,0.0
2022-12-30 15:00:00-05:00,1574.4,1574.63,1574.4,1574.63,0,4,0.0
2022-12-30 15:01:00-05:00,1574.62,1575.29,1574.62,1575.27,0,4,0.0
2022-12-30 15:02:00-05:00,1575.26,1575.46,1575.13,1575.46,0,4,0.0
2022-12-30 15:03:00-05:00,1575.8,1576.09,1575.8,1576.09,0,4,0.0
2022-12-30 15:04:00-05:00,1576.35,1576.4,1576.18,1576.18,0,4,0.0
2022-12-30 15:05:00-05:00,1576.25,1576.33,1576.23,1576.33,0,4,0.0
2022-12-30 15:06:00-05:00,1576.27,1576.27,1576.01,1576.01,0,4,0.0
2022-12-30 15:07:00-05:00,1575.97,1576.03,1575.95,1575.95,0,4,0.0
2022-12-30 15:08:00-05:00,1575.93,1576.14,1575.87,1576.14,0,4,0.0
2022-12-30 15:09:00-05:00,1576.27,1576.71,1576.27,1576.71,0,4,0.0
2022-12-30 15:10:00-05:00,1576.67,1577.2,1576.67,1577.2,0,4,0.0
2022-12-30 15:11:00-05:00,1577.37,1577.62,1577.33,1577.62,0,4,0.0
2022-12-30 15:12:00-05:00,1577.86,1579.02,1577.86,1579.02,0,4,0.0
2022-12-30 15:13:00-05:00,1578.99,1579.19,1578.97,1579.17,0,4,0.0
2022-12-30 15:14:00-05:00,1579.08,1579.3,1578.97,1579.3,0,4,0.0
2022-12-30 15:15:00-05:00,1579.58,1580.76,1579.58,1580.63,0,4,0.0
2022-12-30 15:16:00-05:00,1580.48,1580.56,1580.3,1580.3,0,4,0.0
2022-12-30 15:17:00-05:00,1580.34,1580.57,1580.24,1580.57,0,4,0.0
2022-12-30 15:18:00-05:00,1580.61,1580.61,1580.44,1580.46,0,4,0.0
2022-12-30 15:19:00-05:00,1580.44,1580.44,1580.26,1580.27,0,4,0.0
2022-12-30 15:20:00-05:00,1580.48,1580.59,1580.48,1580.54,0,4,0.0
2022-12-30 15:21:00-05:00,1580.49,1580.51,1580.38,1580.38,0,4,0.0
2022-12-30 15:22:00-05:00,1580.19,1580.24,1579.94,1579.94,0,4,0.0
2022-12-30 15:23:00-05:00,1579.83,1579.93,1579.83,1579.89,0,4,0.0
2022-12-30 15:24:00-05:00,1580.07,1580.11,1580.07,1580.07,0,4,0.0
2022-12-30 15:25:00-05:00,1580.07,1580.07,1579.35,1579.43,0,4,0.0
2022-12-30 15:26:00-05:00,1579.45,1579.58,1579.45,1579.57,0,4,0.0
2022-12-30 15:27:00-05:00,1579.41,1579.53,1579.41,1579.51,0,4,0.0
2022-12-30 15:28:00-05:00,1579.61,1579.99,1579.61,1579.99,0,4,0.0
2022-12-30 15:29:00-05:00,1580.07,1580.1,1579.83,1579.83,0,4,0.0
2022-12-30 15:30:00-05:00,1579.6,1579.75,1579.47,1579.75,0,4,0.0
2022-12-30 15:31:00-05:00,1579.77,1580.73,1579.77,1580.73,0,4,0.0
2022-12-30 15:32:00-05:00,1581.12,1581.66,1581.12,1581.66,0,4,0.0
2022-12-30 15:33:00-05:00,1581.74,1581.96,1581.74,1581.82,0,4,0.0
2022-12-30 15:34:00-05:00,1581.47,1581.93,1581.47,1581.93,0,4,0.0
2022-12-30 15:35:00-05:00,1582.01,1582.01,1581.61,1581.61,0,4,0.0
2022-12-30 15:36:00-05:00,1581.7,1581.7,1581.57,1581.66,0,4,0.0
2022-12-30 15:37:00-05:00,1581.91,1582.14,1581.91,1581.98,0,4,0.0
2022-12-30 15:38:00-05:00,1581.94,1581.94,1581.66,1581.66,0,4,0.0
2022-12-30 15:39:00-05:00,1582.02,1582.08,1581.99,1582.08,0,4,0.0
2022-12-30 15:40:00-05:00,1582.14,1582.14,1582.08,1582.13,0,4,0.0
2022-12-30 15:41:00-05:00,1582.08,1582.22,1582.06,1582.15,0,4,0.0
